cas,cluster,smiles
66309-69-1,89,Cl.Nc1scc(n1)CC(=O)N[C@@H]4C(=O)N3C(=C(CSc2nnnn2CCN(C)C)CS[C@@H]34)C(=O)O
13426-94-3,89,Cl.CNCc1ccccc1
7246-14-2,89,[Na+].O.O=C([O-])[C@@H]2N3C(=O)[C@@H](NC(=O)c1c(OC)cccc1OC)[C@H]3SC2(C)C
83915-83-7,89,O.O.OC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCCN)N[C@@H](CCc1ccccc1)C(=O)O
69-22-7,89,O=C(O)C(O)(CC(=O)O)CC(=O)O.O=C2c1n(C)cnc1N(C)C(=O)N2C
81-13-0,89,CC(C)(CO)[C@@H](O)C(=O)NCCCO
93106-60-6,89,CCN1CCN(CC1)c2cc3N(C=C(C(=O)O)C(=O)c3cc2F)C4CC4
81131-70-6,89,[Na+].[O-]C(=O)C[C@H](O)C[C@H](O)CC[C@H]2[C@@H](C)C=CC1=C[C@@H](O)C[C@H](OC(=O)[C@@H](C)CC)[C@@H]12
928-96-1,89,CC\C=C/CCO
58-63-9,89,Oc3ncnc2c3ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
7378-99-6,89,CN(C)CCCCCCCC
1124-05-6,89,Clc1cc(C)c(Cl)cc1C
886439-34-5,89,F[B-](F)(F)F.C[N+]1(CCCC)CCCCC1
104376-79-6,89,[Na+].[Na+].O.O.O.Nc1scc(n1)\C(=N\OC)C(=O)N[C@@H]4C(=O)N3C(=C(CSC2=NC(=O)C([O-])=NN2C)CS[C@@H]34)C([O-])=O
28657-80-9,89,O=C(O)C2=NN(CC)c1cc3OCOc3cc1C2=O
1679-51-2,89,OCC1CC=CCC1
25703-79-1,89,CC(=C)C(=O)OCC(C)O
57-43-2,89,O=C1NC(=O)NC(=O)C1(CCC(C)C)CC
98892-76-3,89,Br.CN1C=CN(CC)C1C
19285-83-7,89,O.OC(=O)CCC(N)C(=O)O
101-48-4,89,COC(OC)Cc1ccccc1
35607-66-0,89,O=C(O)C=2N3C(=O)[C@](NC(=O)Cc1cccs1)(OC)[C@H]3SCC=2COC(N)=O
78110-38-0,89,Nc1nc(cs1)/C(=N\OC(C)(C)C(=O)O)C(=O)N[C@@H]2C(=O)N([C@H]2C)S(=O)(=O)O
127045-41-4,89,NC1(CC1)c4c(F)cc2c3N(C=C(C2=O)C(=O)O)[C@@H](C)COc34
91296-87-6,89,Cl.Fc1ccc(cc1)N2C=C(C(=O)O)C(=O)c3cc(F)c(cc23)N4CCNCC4
79660-72-3,89,CN1CCN(CC1)c2c(F)c3c(cc2F)C(=O)C(=CN3CCF)C(=O)O
625114-41-2,89,O=C(Nc1cnccn1)[C@H](C[C@@H]2CC(=O)CC2)c3ccc(c(Cl)c3)S(C)(=O)=O
112811-59-3,89,CC1CN(CCN1)c2c(F)cc3c(c2OC)N(C=C(C3=O)C(=O)O)C4CC4
81335-77-5,89,CC1(N=C(NC1=O)c2ncc(CC)cc2C(=O)O)C(C)C
112-49-2,89,COCCOCCOCCOC
528818-82-8,89,[Cl-].C[N+]1(CCC)CCCC1
98079-52-8,89,Cl.O=C(O)C2=CN(CC)c1c(F)c(c(F)cc1C2=O)N3CC(C)NCC3
2687-91-4,89,O=C1CCCN1CC
51-77-4,89,C\C(C)=C\CCC(\C)=C\COC(=O)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)C
204519-65-3,89,CS(=O)(=O)O.CO\N=C1/CN(CC1CN)c2nc3c(cc2F)C(=O)C(=CN3C4CC4)C(=O)O
64221-86-9,89,O[C@H](C)[C@H]2C(=O)N1C(=C(C[C@@H]12)SCCNC=N)C(=O)O
123-72-8,89,CCCC=O
111-84-2,90,CCCCCCCCC
14979-39-6,90,CC(CCC)C(O)CC
132-98-9,90,[K+].O=C([O-])[C@@H]2N3C(=O)[C@@H](NC(=O)COc1ccccc1)[C@H]3SC2(C)C
933-48-2,90,CC1(C)C[C@@H](C)C[C@@H](O)C1
1625-91-8,90,CC(C)(C)c1ccc(cc1)c2ccc(cc2)C(C)(C)C
3296-90-0,90,OCC(CBr)(CBr)CO
5877-42-9,90,C#CC(O)C(CCCC)CC
16066-35-6,90,OS(=O)(=O)c1ccc(cc1)C(C)C
22047-25-2,90,CC(=O)c1cnccn1
105-57-7,90,CC(OCC)OCC
464-49-3,90,CC2(C)[C@H]1CC(=O)[C@]2(C)CC1
89-98-5,90,O=Cc1ccccc1Cl
111-12-6,90,O=C(C#CCCCCC)OC
615-54-3,90,Brc1cc(Br)c(Br)cc1
5205-93-6,90,CN(C)CCCNC(=O)C(=C)C
593-81-7,90,Cl.CN(C)C
5496-10-6,90,N#CC1(N)CCCCC1
14667-55-1,90,Cc1cnc(C)c(C)n1
815-17-8,90,CC(C)(C)C(=O)C(=O)O
551-92-8,90,O=[N+]([O-])c1cnc(C)n1C
94-99-5,90,ClCc1ccc(Cl)cc1Cl
27912-14-7,90,Cl.CC(C)(C)NC[C@H](O)COc2cccc1c2CCCC1=O
33089-74-6,90,Cc1ccc(\N=C\NC)c(C)c1
1694-31-1,90,CC(C)(C)OC(=O)CC(C)=O
51022-74-3,90,O=C(Nc1c(I)c(c(I)cc1I)C(=O)O)COCCOCCOCC(=O)Nc2c(I)c(C(=O)O)c(I)cc2I
24448-94-0,90,CC1(C)C(=O)NC(=O)NC1=O
107-22-2,90,O=CC=O
87-81-0,90,O[C@H]1[C@@H](O)[C@H](O)CO[C@@]1(O)CO
126-92-1,90,[Na+].O=S([O-])(=O)OCC(CCCC)CC
106-65-0,90,COC(=O)CCC(=O)OC
147-93-3,90,OC(=O)c1ccccc1S
882172-79-4,90,Cc1cc[n+](CCCC)cc1.FC(F)(F)S([O-])(=O)=O
67-47-0,90,O=Cc1ccc(CO)o1
300-39-0,90,Ic1cc(C[C@H](N)C(=O)O)cc(I)c1O
109-66-0,90,CCCCC
542-15-4,90,O[N+]([O-])=O.[NH3+]c1ccccc1
127-71-9,90,Nc1ccc(cc1)S(=O)(=O)NC(=O)c2ccccc2
84-77-5,90,O=C(OCCCCCCCCCC)c1ccccc1C(=O)OCCCCCCCCCC
645-49-8,90,C(=C\c1ccccc1)\c2ccccc2
7681-76-7,90,Cn1c(cnc1COC(N)=O)[N+]([O-])=O
556-08-1,90,O=C(C)Nc1ccc(cc1)C(=O)O
95-14-7,90,c1cccc2nnnc12
96-50-4,90,Nc1nccs1
299-27-4,90,[K+].O[C@H]([C@@H](O)C([O-])=O)[C@H](O)[C@H](O)CO
69049-73-6,90,O=C(O)C2=CC(=O)c3cc1c(OC(=CC1=O)C(=O)O)c(CCC)c3N2CC
94-96-2,90,CCCC(O)C(CC)CO
593-85-1,90,NC(=N)N.N=C(N)N.O=C(O)O
830-13-7,90,O=C1CCCCCCCCCCC1
2705-87-5,90,O=C(CCC1CCCCC1)OCC=C
1213-06-5,90,O=S(=O)(N(CC)CC)c1ccc(cc1)C(=O)O
2226-96-2,90,OC1CC(C)(C)N([O])C(C)(C)C1
77-78-1,90,O=S(=O)(OC)OC
60-80-0,90,O=C2C=C(C)N(C)N2c1ccccc1
98-16-8,90,FC(F)(F)c1cc(N)ccc1
119-84-6,90,O=C1CCc2ccccc2O1
40054-69-1,90,Clc1ccccc1C4=NCc2nnc(C)n2c3sc(cc34)CC
111-78-4,90,C1=CCCC=CCC1
120-45-6,90,CCC(=O)OC(C)c1ccccc1
688-84-6,90,O=C(OCC(CCCC)CC)C(=C)C
112-50-5,90,OCCOCCOCCOCC
1445-75-6,90,CP(=O)(OC(C)C)OC(C)C
659-70-1,90,CC(C)CCOC(=O)CC(C)C
657-24-9,90,N=C(N)NC(=N)N(C)C
6790-58-5,90,CC3(C)CCC[C@@]1(C)[C@H]3CC[C@@]2(C)OCC[C@H]12
1953-02-2,90,OC(=O)CNC(=O)C(C)S
563-58-6,90,C\C=C(\Cl)Cl
75-12-7,90,NC=O
88-21-1,90,Nc1ccccc1S(O)(=O)=O
18917-95-8,90,O.O.O.O.O=C3O[Mg]2(Oc1ccccc1C(=O)O2)Oc4ccccc34
7549-37-3,90,COC(C=C(C)CC\C=C(/C)C)OC
81103-11-9,91,CN(C)[C@H]3C[C@@H](C)O[C@@H](O[C@@H]2C(C)[C@H](O[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)OC)[C@@H]3O
199584-38-8,91,COC1CCC(CC1)C(C)(C)CC
17560-51-9,91,NS(=O)(=O)c1cc2C(=O)N(C(C)Nc2cc1Cl)c3ccccc3C
1185-55-3,91,C[Si](OC)(OC)OC
2219-82-1,91,CC(C)(C)c1cccc(C)c1O
2259-96-3,91,NS(=O)(=O)c4cc1c(NC(NS1(=O)=O)C3CC2C=CC3C2)cc4Cl
1330-86-5,91,CC(C)CCCCCOC(=O)CCCCC(=O)OCCCCCC(C)C
445295-04-5,91,O=C(O)[C@@H](C)Oc4ccc(CNC(=O)c3cccnc3Oc1ccc2OCOc2c1)c(F)c4
27511-99-5,91,COCN1C(=O)C(CC)(C(=O)N(COC)C1=O)c2ccccc2
111696-23-2,91,Cl.CC=3CS[C@H]2N(C(=O)[C@H]2NC(=O)C(=N\OC)\c1csc(N)n1)C=3C(=O)OCOC(=O)C(C)(C)C
14814-09-6,91,CCO[Si](OCC)(OCC)CCCS
78-07-9,91,CCO[Si](OCC)(OCC)CC
81405-85-8,91,O=C1N=C(NC1(C)C(C)C)c2cc(C)ccc2C(=O)OC
54-36-4,91,CC(C)(c1cccnc1)C(=O)c2cccnc2
4643-27-0,91,CC=CC(=O)CCCC
489-84-9,91,CC(C)c1ccc(C)c2ccc(C)c2c1
61295-41-8,91,CCC(Sc1ccoc1C)C(=O)CCC
82469-79-2,91,O=C(OCCCCCC)C(CC(=O)OCCCCCC)(CC(=O)OCCCCCC)OC(=O)CCC
68515-48-0,91,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C
28553-12-0,91,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C
27589-33-9,91,NS(=O)(=O)c2cc(c(NCc1cccs1)cc2Cl)c3nnnn3
689-67-8,91,C/C(C)=C\CCC(C)=CCCC(C)=O
6809-52-5,91,C/C(C)=C\CCC(\C)=C\CCC(\C)=C\CCC(C)=CCCC(C)=O
69049-06-5,91,Cl.CCC(=O)N(c1ccccc1)C2(COC)CCN(CC2)CCN3N=NN(CC)C3=O
80-26-2,91,CC(=O)OC(C)(C)C1CC=C(C)CC1
71-73-8,91,[Na+].O=C1NC([S-])=NC(=O)C1(CC)C(C)CCC
947-04-6,91,O=C1CCCCCCCCCCCN1
15520-10-2,91,CC(CCCN)CN
17526-94-2,91,O=C(Nc1cc(ccc1C)NC(=O)N(C)C)N(C)C
116649-85-5,91,Fc1ccc(cc1)S(=O)(=O)N[C@H]3Cc4c2ccccc2n(CCC(=O)O)c4CC3
599-61-1,91,Nc1cc(ccc1)S(=O)(=O)c2cc(N)ccc2
13678-68-7,91,O=C(C)SCc1ccco1
106-92-3,91,C=CCOCC1CO1
57-96-5,91,O=C4C(CCS(=O)c1ccccc1)C(=O)N(c2ccccc2)N4c3ccccc3
432-25-7,91,CC=1CCCC(C)(C)C=1C=O
494-52-0,91,n1cc(ccc1)[C@@H]2CCCCN2
3848-24-6,91,CC(=O)C(=O)CCC
26807-65-8,91,NS(=O)(=O)c1cc(ccc1Cl)C(=O)NN2c3ccccc3CC2C
56211-40-6,91,O=S(=O)(NC(=O)NC(C)C)c2cnccc2Nc1cc(C)ccc1
1660-95-3,91,O=P(CP(=O)(OC(C)C)OC(C)C)(OC(C)C)OC(C)C
16219-75-3,91,CC=C2CC1C=CC2C1
37661-08-8,91,Cl.N[C@H](c1ccccc1)C(=O)N[C@@H]3C(=O)N2[C@@H](C(=O)OC(C)OC(=O)OCC)C(C)(C)S[C@@H]23
645-62-5,91,CCC(=CCCC)C=O
91-93-0,91,COc1cc(ccc1/N=C=O)c2ccc(\N=C=O)c(OC)c2
1193386-64-9,91,O=C(O)C(O)(CC(=O)O)CC(=O)O.CCN1CCN(CC1)S(=O)(=O)c4cc(C2=NC(=O)c3c(C)nc(CCC)n3N2)c(OCC)cc4
116-26-7,91,CC=1C=CCC(C)(C)C=1C=O
94-19-9,91,O=S(=O)(Nc1nnc(CC)s1)c2ccc(N)cc2
4253-34-3,91,O=C(C)O[Si](C)(OC(C)=O)OC(=O)C
102394-31-0,91,O=C(CN1CCCCC1CN(CC)CC)N4c2ccccc2C(=O)Nc3cccnc34
535-87-5,91,Nc1cc(cc(N)c1)C(=O)O
114-07-8,91,CN(C)[C@H]3C[C@@H](C)O[C@@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)[C@@H]3O
115-95-7,91,O=C(C)OC(C)(CC\C=C(\C)C)C=C
144-39-8,91,O=C(CC)OC(C)(CC\C=C(\C)C)C=C
1067-53-4,91,COCCO[Si](OCCOC)(C=C)OCCOC
5392-40-5,91,C\C(C)=C\CCC(C)=CC=O
32889-48-8,91,Clc2nc(NC1CC1)nc(NC(C)(C)C#N)n2
2160-93-2,91,CC(C)(C)N(CCO)CCO
481-06-1,91,O=C1C=C[C@]2(C)CC[C@H]3[C@H](C)C(=O)O[C@@H]3C2=C1C
107-30-2,91,COCCl
106-72-9,91,CC(CC\C=C(\C)C)C=O
33817-20-8,91,CC(C)(C)C(=O)OCOC(=O)[C@@H]2N3C(=O)[C@@H](NC(=O)[C@H](N)c1ccccc1)[C@H]3SC2(C)C
126-14-7,91,CC(=O)O[C@H]1[C@H](O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O)O[C@]2(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O
6683-19-8,92,CC(C)(C)c1cc(cc(c1O)C(C)(C)C)CCC(=O)OCC(COC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)(COC(=O)CCc3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)COC(=O)CCc4cc(c(O)c(c4)C(C)(C)C)C(C)(C)C
126-64-7,92,C/C(C)=C\CCC(C)(OC(=O)c1ccccc1)C=C
584-84-9,92,O=C=N/c1cc(ccc1C)\N=C=O
940-69-2,92,NC(=O)CCCCC1CCSS1
19387-91-8,92,O=S(=O)(CCn1c(cnc1C)[N+]([O-])=O)CC
360-70-3,92,CCCCCCCCCC(=O)O[C@H]2CC[C@H]3[C@@H]4CCC1=CC(=O)CC[C@@H]1[C@H]4CC[C@]23C
13826-35-2,92,OCc2cc(Oc1ccccc1)ccc2
84-69-5,92,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C
36504-56-0,92,O=C(NNC(C)C)c1ccncc1.O=S(=O)(O)O
96-83-3,92,Ic1cc(I)c(N)c(I)c1CC(CC)C(=O)O
6846-50-0,92,O=C(OC(C(C)C)C(C)(C)COC(=O)C(C)C)C(C)C
107-15-3,92,NCCN
67-45-8,92,[O-][N+](=O)c2oc(/C=N/N1CCOC1=O)cc2
141-14-0,92,C\C(C)=C\CCC(C)CCOC(=O)CC
521-17-5,92,O[C@H]4CC[C@@]3(C)C(=CC[C@@H]1[C@@H]3CC[C@]2(C)[C@@H](O)CC[C@@H]12)C4
72822-13-0,92,Cl.Cc4ccccc4N3CCN(CCc1nnc2CCCCn12)CC3
63284-71-9,92,OC(c1ccccc1Cl)(c2cncnc2)c3ccc(F)cc3
93793-83-0,92,Cl.CC(=O)OCC(=O)NCCCOc2cc(CN1CCCCC1)ccc2
67227-56-9,92,Oc1ccc(cc1)C3CNCCc2c3cc(O)c(O)c2Cl
585-86-4,92,OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO
153-61-7,92,O=C(O)C=2N3C(=O)[C@@H](NC(=O)Cc1cccs1)[C@H]3SCC=2COC(C)=O
80-43-3,92,CC(C)(OOC(C)(C)c1ccccc1)c2ccccc2
56180-94-0,92,OCC4=C[C@H](N[C@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]1C)O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]3O)[C@H](O)[C@@H](O)[C@@H]4O
92146-82-2,92,Nc1cc(ccc1)C(=O)OC(C)(C)C
63585-09-1,92,[Na+].[Na+].[Na+].[O-]C(=O)P([O-])([O-])=O
55-06-1,93,[Na+].[O-]C(=O)[C@@H](N)Cc2cc(I)c(Oc1cc(I)c(O)cc1)c(I)c2
1224-92-6,93,C[C@@]34CC[C@H]1[C@@H](CC[C@H]2C[C@@H](O)CC[C@]12C)[C@@H]4CCC3
68052-23-3,93,CC(C)C(OC(=O)c1ccccc1)C(C)(C)COC(=O)c2ccccc2
5915-41-3,93,Clc1nc(NCC)nc(NC(C)(C)C)n1
2624-43-3,93,CC(=O)Oc1ccc(cc1)C(/c2ccc(OC(C)=O)cc2)=C3/CCCCC3
5232-99-5,93,O=C(OCC)C(\C#N)=C(\c1ccccc1)c2ccccc2
85-68-7,93,O=C(OCc1ccccc1)c2ccccc2C(=O)OCCCC
24650-42-8,93,COC(OC)(C(=O)c1ccccc1)c2ccccc2
58-72-0,93,C(/c1ccccc1)=C(/c2ccccc2)c3ccccc3
145-13-1,93,CC(=O)[C@H]4CC[C@@H]3[C@]4(C)CC[C@H]2[C@H]3CC=C1C[C@@H](O)CC[C@@]12C
94-13-3,93,Oc1ccc(cc1)C(=O)OCCC
41351-30-8,93,COc2cc(ccc2C(=O)c1cccc(O)c1)OC
6088-51-3,94,Oc1ccc2cc(ccc2c1)SSc3ccc4cc(O)ccc4c3
27955-94-8,94,CC(c1ccc(O)cc1)(c2ccc(O)cc2)c3ccc(O)cc3
26538-44-3,94,Oc1cc(O)cc2CCCCC[C@@H](O)CCC[C@H](C)OC(=O)c12
77-40-7,94,Oc1ccc(cc1)C(C)(CC)c2ccc(O)cc2
80-05-7,94,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2
2971-36-0,94,Oc1ccc(cc1)C(c2ccc(O)cc2)C(Cl)(Cl)Cl
77-09-8,94,Oc1ccc(cc1)C3(OC(=O)c2ccccc23)c4ccc(O)cc4
79-95-8,94,Clc1cc(cc(Cl)c1O)C(C)(C)c2cc(Cl)c(O)c(Cl)c2
17924-92-4,94,Oc1cc(O)cc2C=CCCCC(=O)CCC[C@H](C)OC(=O)c12
131341-86-1,94,N#Cc3cncc3c1cccc2OC(F)(F)Oc12
60168-88-9,94,OC(c1ccccc1Cl)(c2cncnc2)c3ccc(Cl)cc3
14868-03-2,94,Oc1ccc(cc1)\C(=C(/Cl)Cl)c2ccc(O)cc2
84-16-2,94,Oc1ccc(cc1)[C@@H](CC)[C@@H](CC)c2ccc(O)cc2
56-53-1,94,Oc1ccc(cc1)C(\CC)=C(/CC)c2ccc(O)cc2
79-97-0,94,Cc1cc(ccc1O)C(C)(C)c2ccc(O)c(C)c2
1478-61-1,94,Oc1ccc(cc1)C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F
13674-87-8,95,ClCC(OP(=O)(OC(CCl)CCl)OC(CCl)CCl)CCl
569-57-3,95,COc1ccc(cc1)C(\Cl)=C(/c2ccc(OC)cc2)c3ccc(OC)cc3
34161-23-4,95,Cl.Clc1ccc(cc1)OCC(=O)N2CCN(CC2)Cc3ccc4OCOc4c3
19666-30-9,95,O=C2OC(=NN2c1cc(OC(C)C)c(Cl)cc1Cl)C(C)(C)C
77501-63-4,95,Clc2cc(ccc2Oc1cc(C(=O)OC(C)C(=O)OCC)c(cc1)[N+]([O-])=O)C(F)(F)F
80-30-8,95,O=S(=O)(NC1CCCCC1)c2ccc(C)cc2
41483-43-6,95,CCNc1nc(C)c(CCCC)c(OS(=O)(=O)N(C)C)n1
6197-30-4,95,CCC(CCCC)COC(=O)C(\C#N)=C(\c1ccccc1)c2ccccc2
146011-65-6,95,Fc5cc(F)cc(F)c5NC(=O)N(Cc1ccccc1)Cc3oc2ccc(C)cc2c3c4ccc(Cl)cc4
15457-05-3,95,[O-][N+](=O)c1ccc(cc1)Oc2ccc(cc2[N+]([O-])=O)C(F)(F)F
116255-48-2,95,BrC2CC(Cn1cncn1)(OC2)c3ccc(Cl)cc3Cl
72490-01-8,95,O=C(OCC)NCCOc1ccc(cc1)Oc2ccccc2
88-26-6,95,CC(C)(C)c1cc(cc(c1O)C(C)(C)C)CO
52756-22-6,95,Fc1ccc(cc1Cl)N(C(=O)c2ccccc2)C(C)C(=O)OC(C)C
1982-47-4,95,Clc2ccc(Oc1ccc(NC(=O)N(C)C)cc1)cc2
15362-40-0,95,Clc1cccc(Cl)c1N2c3ccccc3CC2=O
90357-06-5,95,Fc1ccc(cc1)S(=O)(=O)C[C@](C)(O)C(=O)Nc2cc(c(C#N)cc2)C(F)(F)F
13311-84-7,95,O=C(Nc1cc(c(cc1)[N+]([O-])=O)C(F)(F)F)C(C)C
116-29-0,95,Clc1cc(c(Cl)cc1Cl)S(=O)(=O)c2ccc(Cl)cc2
2955-38-6,95,Clc1ccc3c(c1)C(=NCC(=O)N3CC2CC2)c4ccccc4
163222-33-1,95,Fc1ccc(cc1)[C@@H](O)CC[C@H]3C(=O)N(c2ccc(F)cc2)[C@@H]3c4ccc(O)cc4
42874-03-3,95,Clc2cc(ccc2Oc1ccc([N+]([O-])=O)c(OCC)c1)C(F)(F)F
2759-71-9,95,O=C(Nc1cc(Cl)c(Cl)cc1)C2CC2
83-28-3,95,CC(C)CC(=O)C2C(=O)c1ccccc1C2=O
107534-96-3,95,OC(Cn1cncn1)(CCc2ccc(Cl)cc2)C(C)(C)C
91599-74-5,95,Cl.[O-][N+](=O)c1cccc(c1)[C@@H]2C(C(=O)OC)=C(C)NC(C)=C2C(=O)O[C@@H]4CCCN(Cc3ccccc3)C4
23031-36-9,95,O=C2C[C@@H](OC(=O)[C@H]1[C@H](/C=C(\C)C)C1(C)C)C(C)=C2CC#C
60207-90-1,95,Clc1ccc(c(Cl)c1)C3(Cn2ncnc2)OCC(CCC)O3
42576-02-3,95,Clc2cc(Cl)ccc2Oc1cc(C(=O)OC)c(cc1)[N+]([O-])=O
58769-20-3,95,O=C(OCc2cc(Cc1ccccc1)oc2)[C@H]4[C@@H](\C=C3/CCSC3=O)C4(C)C
119313-12-1,95,CN(C)C(Cc1ccccc1)(CC)C(=O)c2ccc(cc2)N3CCOCC3
10310-32-4,95,O[C@@H]2[C@@H](OCc1ccccc1)[C@H](O[C@H]2OCC)C(COCc3ccccc3)OCc4ccccc4
2164-09-2,95,Clc1ccc(NC(=O)C(=C)C)cc1Cl
84-61-7,95,O=C(OC1CCCCC1)c3ccccc3C(=O)OC2CCCCC2
39025-23-5,95,C\C=C4/C(=O)C[C@@H]3[C@]4(C)CC[C@H]2[C@H]3CCC1=CC(=O)CC[C@@]12C
113-48-4,95,CCC(CCCC)CN3C(=O)C2C1CC(C=C1)C2C3=O
933-78-8,95,Oc1cc(Cl)cc(Cl)c1Cl
129-73-7,95,CN(C)c1ccc(cc1)C(c2ccccc2)c3ccc(cc3)N(C)C
78587-05-0,95,Clc1ccc(cc1)[C@@H]2SC(=O)N([C@H]2C)C(=O)NC3CCCCC3
63612-50-0,95,FC(F)(F)c1cc(ccc1[N+]([O-])=O)N2C(=O)C(C)(C)NC2=O
212141-54-3,95,Clc1ccc(cc1)Nc4nnc(Cc2ccncc2)c3ccccc34
49562-28-9,95,O=C(c1ccc(Cl)cc1)c2ccc(OC(C)(C)C(=O)OC(C)C)cc2
52806-53-8,95,O=C(Nc1cc(c(cc1)[N+]([O-])=O)C(F)(F)F)C(C)(C)O
187164-19-8,95,N#C/C(=C1/SC[C@H](S1)c2ccc(Cl)cc2Cl)n3ccnc3
101-79-1,95,Clc2ccc(Oc1ccc(N)cc1)cc2
133855-98-8,95,Fc1ccc(cc1)C4(Cn2cncn2)OC4c3ccccc3Cl
76180-96-6,96,Nc3nc2c(ccc1ncccc12)n3C
824-78-2,96,[Na+].O=[N+]([O-])c1ccc([O-])cc1
1761-71-3,96,NC2CCC(CC1CCC(N)CC1)CC2
2735-04-8,96,Nc1ccc(cc1OC)OC
122-16-7,96,O=S(=O)(Nc1ccc(cc1)[N+]([O-])=O)c2ccc(NC(C)=O)cc2
393-75-9,96,O=[N+]([O-])c1cc(cc([N+]([O-])=O)c1Cl)C(F)(F)F
609-93-8,96,O=[N+]([O-])c1cc(C)cc([N+]([O-])=O)c1O
51803-78-2,96,[O-][N+](=O)c2cc(Oc1ccccc1)c(cc2)NS(C)(=O)=O
59-87-0,96,O=[N+]([O-])c1ccc(/C=N/NC(N)=O)o1
6864-37-5,96,CC2CC(CC1CCC(N)C(C)C1)CCC2N
63-45-6,96,O=P(O)(O)O.O=P(O)(O)O.CC(CCCN)Nc1cc(cc2cccnc12)OC
29617-43-4,96,CN2CCc1cc5OCOc5cc1[C@H]2[C@@H]4OC(=O)c3c(OC)c(ccc34)OC
5124-30-1,96,O=C=N/C1CCC(CC1)CC2CCC(/N=C=O)CC2
1817-73-8,96,Nc1c(cc(cc1Br)[N+]([O-])=O)[N+]([O-])=O
97-02-9,96,O=[N+]([O-])c1cc(ccc1N)[N+]([O-])=O
6373-74-6,96,[Na+].O=S([O-])(=O)c2cc(ccc2Nc1ccccc1)Nc3ccc(cc3[N+]([O-])=O)[N+]([O-])=O
2122-86-3,96,Oc1nnc(o1)c2oc(cc2)[N+]([O-])=O
96744-75-1,96,O=C(Cc1ccccc1)N(C)[C@H]2CC[C@]4(C[C@@H]2N3CCCC3)CCCO4
63213-29-6,96,CCOc1cc(OCC)c(cc1OCC)C(C)=O
4449-51-8,96,CC4=C5C[C@@H]1[C@@]6(C)CC[C@H](O)CC6=CC[C@H]1[C@@H]5CC[C@@]24O[C@@H]3C[C@H](C)CN[C@H]3[C@H]2C
71526-07-3,96,ClC(Cl)C(=O)N2CCOC12CCCCC1
80214-83-1,96,CN(C)[C@H]3C[C@@H](C)O[C@@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)\C(=N\OCOCCOC)[C@H](C)C[C@@]2(C)O)[C@@H]3O
58-08-2,96,O=C2c1n(C)cnc1N(C)C(=O)N2C
340-57-8,96,Clc1ccccc1N3C(C)=Nc2ccccc2C3=O
32780-64-6,96,Cl.O=C(N)c1cc(ccc1O)C(O)CNC(C)CCc2ccccc2
6385-62-2,96,[Br-].[Br-].O.c1cccc2c3cccc[n+]3CC[n+]12
100-01-6,96,O=[N+]([O-])c1ccc(N)cc1
387867-13-2,96,CC(C)Oc1ccc(cc1)NC(=O)N2CCN(CC2)c5ncnc4cc(OCCCN3CCCCC3)c(OC)cc45
5051-62-7,96,Clc1cccc(Cl)c1/C=N/NC(=N)N
50865-01-5,96,[Na+].[Na+].[O-]C(=O)CCc2c(C)c1cc5nc(cc4nc(cc3nc(cc2n1)C(CCC([O-])=O)=C3C)c(C)c4C=C)C(C)=C5C=C
153-78-6,97,Nc1ccc2c3ccccc3Cc2c1
100-65-2,97,ONc1ccccc1
53-96-3,97,CC(=O)Nc1ccc2c3ccccc3Cc2c1
87-18-3,97,Oc2ccccc2C(=O)Oc1ccc(cc1)C(C)(C)C
39905-57-2,97,Nc1ccc(OCCCCCC)cc1
