cas,cluster,smiles,inchikey
569-57-3,95,COc1ccc(cc1)C(\Cl)=C(/c2ccc(OC)cc2)c3ccc(OC)cc3,BFPSDSIWYFKGBC-UHFFFAOYSA-N
34161-23-4,95,Cl.Clc1ccc(cc1)OCC(=O)N2CCN(CC2)Cc3ccc4OCOc4c3,MVOWQBJZZKOQNU-UHFFFAOYSA-N
19666-30-9,95,O=C2OC(=NN2c1cc(OC(C)C)c(Cl)cc1Cl)C(C)(C)C,CHNUNORXWHYHNE-UHFFFAOYSA-N
77501-63-4,95,Clc2cc(ccc2Oc1cc(C(=O)OC(C)C(=O)OCC)c(cc1)[N+]([O-])=O)C(F)(F)F,CONWAEURSVPLRM-UHFFFAOYSA-N
80-30-8,95,O=S(=O)(NC1CCCCC1)c2ccc(C)cc2,DKYVVNLWACXMDW-UHFFFAOYSA-N
41483-43-6,95,CCNc1nc(C)c(CCCC)c(OS(=O)(=O)N(C)C)n1,DSKJPMWIHSOYEA-UHFFFAOYSA-N
6197-30-4,95,CCC(CCCC)COC(=O)C(\C#N)=C(\c1ccccc1)c2ccccc2,FMJSMJQBSVNSBF-UHFFFAOYSA-N
146011-65-6,95,Fc5cc(F)cc(F)c5NC(=O)N(Cc1ccccc1)Cc3oc2ccc(C)cc2c3c4ccc(Cl)cc4,GJRPAGNTTAPJCC-UHFFFAOYSA-N
15457-05-3,95,[O-][N+](=O)c1ccc(cc1)Oc2ccc(cc2[N+]([O-])=O)C(F)(F)F,HHMCAJWVGYGUEF-UHFFFAOYSA-N
116255-48-2,95,BrC2CC(Cn1cncn1)(OC2)c3ccc(Cl)cc3Cl,HJJVPARKXDDIQD-UHFFFAOYSA-N
72490-01-8,95,O=C(OCC)NCCOc1ccc(cc1)Oc2ccccc2,HJUFTIJOISQSKQ-UHFFFAOYSA-N
88-26-6,95,CC(C)(C)c1cc(cc(c1O)C(C)(C)C)CO,HNURKXXMYARGAY-UHFFFAOYSA-N
52756-22-6,95,Fc1ccc(cc1Cl)N(C(=O)c2ccccc2)C(C)C(=O)OC(C)C,IKVXBIIHQGXQRQ-UHFFFAOYSA-N
1982-47-4,95,Clc2ccc(Oc1ccc(NC(=O)N(C)C)cc1)cc2,IVUXTESCPZUGJC-UHFFFAOYSA-N
15362-40-0,95,Clc1cccc(Cl)c1N2c3ccccc3CC2=O,JCICIFOYVSPMHG-UHFFFAOYSA-N
90357-06-5,95,Fc1ccc(cc1)S(=O)(=O)C[C@](C)(O)C(=O)Nc2cc(c(C#N)cc2)C(F)(F)F,LKJPYSCBVHEWIU-KRWDZBQOSA-N
13311-84-7,95,O=C(Nc1cc(c(cc1)[N+]([O-])=O)C(F)(F)F)C(C)C,MKXKFYHWDHIYRV-UHFFFAOYSA-N
116-29-0,95,Clc1cc(c(Cl)cc1Cl)S(=O)(=O)c2ccc(Cl)cc2,MLGCXEBRWGEOQX-UHFFFAOYSA-N
2955-38-6,95,Clc1ccc3c(c1)C(=NCC(=O)N3CC2CC2)c4ccccc4,MWQCHHACWWAQLJ-UHFFFAOYSA-N
163222-33-1,95,Fc1ccc(cc1)[C@@H](O)CC[C@H]3C(=O)N(c2ccc(F)cc2)[C@@H]3c4ccc(O)cc4,OLNTVTPDXPETLC-XPWALMASSA-N
42874-03-3,95,Clc2cc(ccc2Oc1ccc([N+]([O-])=O)c(OCC)c1)C(F)(F)F,OQMBBFQZGJFLBU-UHFFFAOYSA-N
2759-71-9,95,O=C(Nc1cc(Cl)c(Cl)cc1)C2CC2,PLQDLOBGKJCDSZ-UHFFFAOYSA-N
83-28-3,95,CC(C)CC(=O)C2C(=O)c1ccccc1C2=O,PVWMAOPFDINGAY-UHFFFAOYSA-N
107534-96-3,95,OC(Cn1cncn1)(CCc2ccc(Cl)cc2)C(C)(C)C,PXMNMQRDXWABCY-UHFFFAOYSA-N
91599-74-5,95,Cl.[O-][N+](=O)c1cccc(c1)[C@@H]2C(C(=O)OC)=C(C)NC(C)=C2C(=O)O[C@@H]4CCCN(Cc3ccccc3)C4,KILKDKRQBYMKQX-MIPPOABVSA-N
23031-36-9,95,O=C2C[C@@H](OC(=O)[C@H]1[C@H](/C=C(\C)C)C1(C)C)C(C)=C2CC#C,SMKRKQBMYOFFMU-USXIJHARSA-N
60207-90-1,95,Clc1ccc(c(Cl)c1)C3(Cn2ncnc2)OCC(CCC)O3,STJLVHWMYQXCPB-UHFFFAOYSA-N
42576-02-3,95,Clc2cc(Cl)ccc2Oc1cc(C(=O)OC)c(cc1)[N+]([O-])=O,SUSRORUBZHMPCO-UHFFFAOYSA-N
58769-20-3,95,O=C(OCc2cc(Cc1ccccc1)oc2)[C@H]4[C@@H](\C=C3/CCSC3=O)C4(C)C,UGWALRUNBSBTGI-QJLCOAGJSA-N
119313-12-1,95,CN(C)C(Cc1ccccc1)(CC)C(=O)c2ccc(cc2)N3CCOCC3,UHFFVFAKEGKNAQ-UHFFFAOYSA-N
10310-32-4,95,O[C@@H]2[C@@H](OCc1ccccc1)[C@H](O[C@H]2OCC)C(COCc3ccccc3)OCc4ccccc4,ULLNJSBQMBKOJH-SCNPRXQJSA-N
2164-09-2,95,Clc1ccc(NC(=O)C(=C)C)cc1Cl,VCBRBUKGTWLJOB-UHFFFAOYSA-N
84-61-7,95,O=C(OC1CCCCC1)c3ccccc3C(=O)OC2CCCCC2,VOWAEIGWURALJQ-UHFFFAOYSA-N
39025-23-5,95,C\C=C4/C(=O)C[C@@H]3[C@]4(C)CC[C@H]2[C@H]3CCC1=CC(=O)CC[C@@]12C,WDXRGPWQVHZTQJ-OSJVMJFVSA-N
113-48-4,95,CCC(CCCC)CN3C(=O)C2C1CC(C=C1)C2C3=O,WLLGXSLBOPFWQV-UHFFFAOYSA-N
933-78-8,95,Oc1cc(Cl)cc(Cl)c1Cl,WWGQHTJIFOQAOC-UHFFFAOYSA-N
129-73-7,95,CN(C)c1ccc(cc1)C(c2ccccc2)c3ccc(cc3)N(C)C,WZKXBGJNNCGHIC-UHFFFAOYSA-N
78587-05-0,95,Clc1ccc(cc1)[C@@H]2SC(=O)N([C@H]2C)C(=O)NC3CCCCC3,XGWIJUOSCAQSSV-XHDPSFHLSA-N
63612-50-0,95,FC(F)(F)c1cc(ccc1[N+]([O-])=O)N2C(=O)C(C)(C)NC2=O,XWXYUMMDTVBTOU-UHFFFAOYSA-N
212141-54-3,95,Clc1ccc(cc1)Nc4nnc(Cc2ccncc2)c3ccccc34,YCOYDOIWSSHVCK-UHFFFAOYSA-N
49562-28-9,95,O=C(c1ccc(Cl)cc1)c2ccc(OC(C)(C)C(=O)OC(C)C)cc2,YMTINGFKWWXKFG-UHFFFAOYSA-N
52806-53-8,95,O=C(Nc1cc(c(cc1)[N+]([O-])=O)C(F)(F)F)C(C)(C)O,YPQLFJODEKMJEF-UHFFFAOYSA-N
187164-19-8,95,N#C/C(=C1/SC[C@H](S1)c2ccc(Cl)cc2Cl)n3ccnc3,YTAOBBFIOAEMLL-REQDGWNSSA-N
101-79-1,95,Clc2ccc(Oc1ccc(N)cc1)cc2,YTISFYMPVILQRL-UHFFFAOYSA-N
133855-98-8,95,Fc1ccc(cc1)C4(Cn2cncn2)OC4c3ccccc3Cl,ZMYFCFLJBGAQRS-UHFFFAOYSA-N
76180-96-6,96,Nc3nc2c(ccc1ncccc12)n3C,ARZWATDYIYAUTA-UHFFFAOYSA-N
824-78-2,96,[Na+].O=[N+]([O-])c1ccc([O-])cc1,CURNJKLCYZZBNJ-UHFFFAOYSA-M
1761-71-3,96,NC2CCC(CC1CCC(N)CC1)CC2,DZIHTWJGPDVSGE-UHFFFAOYSA-N
2735-04-8,96,Nc1ccc(cc1OC)OC,GEQNZVKIDIPGCO-UHFFFAOYSA-N
122-16-7,96,O=S(=O)(Nc1ccc(cc1)[N+]([O-])=O)c2ccc(NC(C)=O)cc2,GWBPFRGXNGPPMF-UHFFFAOYSA-N
393-75-9,96,O=[N+]([O-])c1cc(cc([N+]([O-])=O)c1Cl)C(F)(F)F,HFHAVERNVFNSHL-UHFFFAOYSA-N
609-93-8,96,O=[N+]([O-])c1cc(C)cc([N+]([O-])=O)c1O,HOYRZHJJAHRMLL-UHFFFAOYSA-N
51803-78-2,96,[O-][N+](=O)c2cc(Oc1ccccc1)c(cc2)NS(C)(=O)=O,HYWYRSMBCFDLJT-UHFFFAOYSA-N
59-87-0,96,O=[N+]([O-])c1ccc(/C=N/NC(N)=O)o1,IAIWVQXQOWNYOU-FPYGCLRLSA-N
6864-37-5,96,CC2CC(CC1CCC(N)C(C)C1)CCC2N,IGSBHTZEJMPDSZ-UHFFFAOYSA-N
63-45-6,96,O=P(O)(O)O.O=P(O)(O)O.CC(CCCN)Nc1cc(cc2cccnc12)OC,GJOHLWZHWQUKAU-UHFFFAOYSA-N
29617-43-4,96,CN2CCc1cc5OCOc5cc1[C@H]2[C@@H]4OC(=O)c3c(OC)c(ccc34)OC,JZUTXVTYJDCMDU-RBUKOAKNSA-N
5124-30-1,96,O=C=N/C1CCC(CC1)CC2CCC(/N=C=O)CC2,KORSJDCBLAPZEQ-UHFFFAOYSA-N
1817-73-8,96,Nc1c(cc(cc1Br)[N+]([O-])=O)[N+]([O-])=O,KWMDHCLJYMVBNS-UHFFFAOYSA-N
97-02-9,96,O=[N+]([O-])c1cc(ccc1N)[N+]([O-])=O,LXQOQPGNCGEELI-UHFFFAOYSA-N
6373-74-6,96,[Na+].O=S([O-])(=O)c2cc(ccc2Nc1ccccc1)Nc3ccc(cc3[N+]([O-])=O)[N+]([O-])=O,KKBFCPLWFWQNFB-UHFFFAOYSA-M
2122-86-3,96,Oc1nnc(o1)c2oc(cc2)[N+]([O-])=O,OWDANLZJJOCPBK-UHFFFAOYSA-N
96744-75-1,96,O=C(Cc1ccccc1)N(C)[C@H]2CC[C@]4(C[C@@H]2N3CCCC3)CCCO4,PGZRDDYTKFZSFR-ONTIZHBOSA-N
63213-29-6,96,CCOc1cc(OCC)c(cc1OCC)C(C)=O,PXBWCOGDYXMWMC-UHFFFAOYSA-N
4449-51-8,96,CC4=C5C[C@@H]1[C@@]6(C)CC[C@H](O)CC6=CC[C@H]1[C@@H]5CC[C@@]24O[C@@H]3C[C@H](C)CN[C@H]3[C@H]2C,QASFUMOKHFSJGL-LAFRSMQTSA-N
71526-07-3,96,ClC(Cl)C(=O)N2CCOC12CCCCC1,QWWHRELOCZEQNZ-UHFFFAOYSA-N
80214-83-1,96,CN(C)[C@H]3C[C@@H](C)O[C@@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)\C(=N\OCOCCOC)[C@H](C)C[C@@]2(C)O)[C@@H]3O,RXZBMPWDPOLZGW-XMRMVWPWSA-N
58-08-2,96,O=C2c1n(C)cnc1N(C)C(=O)N2C,RYYVLZVUVIJVGH-UHFFFAOYSA-N
340-57-8,96,Clc1ccccc1N3C(C)=Nc2ccccc2C3=O,SFITWQDBYUMAPS-UHFFFAOYSA-N
32780-64-6,96,Cl.O=C(N)c1cc(ccc1O)C(O)CNC(C)CCc2ccccc2,WQVZLXWQESQGIF-UHFFFAOYSA-N
6385-62-2,96,[Br-].[Br-].O.c1cccc2c3cccc[n+]3CC[n+]12,KLJOSQAQZMLLMB-UHFFFAOYSA-L
100-01-6,96,O=[N+]([O-])c1ccc(N)cc1,TYMLOMAKGOJONV-UHFFFAOYSA-N
387867-13-2,96,CC(C)Oc1ccc(cc1)NC(=O)N2CCN(CC2)c5ncnc4cc(OCCCN3CCCCC3)c(OC)cc45,UXXQOJXBIDBUAC-UHFFFAOYSA-N
5051-62-7,96,Clc1cccc(Cl)c1/C=N/NC(=N)N,WDZVGELJXXEGPV-YIXHJXPBSA-N
50865-01-5,96,[Na+].[Na+].[O-]C(=O)CCc2c(C)c1cc5nc(cc4nc(cc3nc(cc2n1)C(CCC([O-])=O)=C3C)c(C)c4C=C)C(C)=C5C=C,YYHUFTBFRORWMO-UHFFFAOYSA-L
153-78-6,97,Nc1ccc2c3ccccc3Cc2c1,CFRFHWQYWJMEJN-UHFFFAOYSA-N
100-65-2,97,ONc1ccccc1,CKRZKMFTZCFYGB-UHFFFAOYSA-N
53-96-3,97,CC(=O)Nc1ccc2c3ccccc3Cc2c1,CZIHNRWJTSTCEX-UHFFFAOYSA-N
87-18-3,97,Oc2ccccc2C(=O)Oc1ccc(cc1)C(C)(C)C,DBOSBRHMHBENLP-UHFFFAOYSA-N
39905-57-2,97,Nc1ccc(OCCCCCC)cc1,DJRKHTCUXRGYEU-UHFFFAOYSA-N
2113-61-3,97,Cl.Nc1ccc(cc1)c2ccccc2,GUHXYHYUBFCYGJ-UHFFFAOYSA-N
133-11-9,97,Oc2cc(N)ccc2C(=O)Oc1ccccc1,DNVVZWSVACQWJE-UHFFFAOYSA-N
57653-26-6,97,O=C2N=C(NC(=O)Nc1cccc(Cl)c1)N(C)C2,DWPQODZAOSWNHB-UHFFFAOYSA-N
10287-53-3,97,CN(C)c1ccc(cc1)C(=O)OCC,FZUGPQWGEGAKET-UHFFFAOYSA-N
495-48-7,97,[O-]/[N+](=N/c1ccccc1)c2ccccc2,GAUZCKBSTZFWCT-BUHFOSPRSA-N
17696-62-7,97,O=C(Oc1ccccc1)c2ccc(O)cc2,GJLNWLVPAHNBQN-UHFFFAOYSA-N
33005-95-7,97,O=C(c1ccc(s1)C(C)C(=O)O)c2ccccc2,GUHPRPJDBZHYCJ-UHFFFAOYSA-N
5234-68-4,97,O=C(Nc1ccccc1)C=2SCCOC=2C,GYSSRZJIHXQEHQ-UHFFFAOYSA-N
324-93-6,97,Nc1ccc(cc1)c2ccc(F)cc2,HTRVALPKPVGOSZ-UHFFFAOYSA-N
781-73-7,97,CC(=O)c1ccc2c3ccccc3Cc2c1,IBASEVZORZFIIH-UHFFFAOYSA-N
13684-63-4,97,O=C(Oc1cccc(c1)NC(=O)OC)Nc2cc(C)ccc2,IDOWTHOLJBTAFI-UHFFFAOYSA-N
2110-18-1,97,C(CCc1ccccn1)c2ccccc2,JJJPNTQYUJPWGQ-UHFFFAOYSA-N
90-47-1,97,O=C1c3ccccc3Oc2ccccc12,JNELGWHKGNBSMD-UHFFFAOYSA-N
1747-60-0,97,COc1ccc2nc(N)sc2c1,KZHGPDSVHSDCMX-UHFFFAOYSA-N
622-20-8,97,C(CSc1ccccc1)Sc2ccccc2,MHCVYAFXPIMYRD-UHFFFAOYSA-N
103-53-7,97,O=C(OCCc1ccccc1)C=Cc2ccccc2,MJQVZIANGRDJBT-UHFFFAOYSA-N
1641-17-4,97,O=C(c1ccc(cc1O)OC)c2ccc(C)cc2,MJVGBKJNTFCUJM-UHFFFAOYSA-N
94-18-8,97,Oc1ccc(cc1)C(=O)OCc2ccccc2,MOZDKDIOPSPTBH-UHFFFAOYSA-N
960-71-4,97,c1ccccc1B(c2ccccc2)c3ccccc3,MXSVLWZRHLXFKH-UHFFFAOYSA-N
2417-72-3,97,BrCc1ccc(cc1)C(=O)OC,NLWBJPPMPLPZIE-UHFFFAOYSA-N
27314-13-2,97,FC(F)(F)c1cc(ccc1)N2N=CC(NC)=C(Cl)C2=O,NVGOPFQZYCNLDU-UHFFFAOYSA-N
4584-57-0,97,CN(C)c1ccc(cc1)\C=C\c2ccc(cc2)[N+]([O-])=O,NVLSIZITFJRWPY-ONEGZZNKSA-N
21245-01-2,97,CN(C)c1ccc(cc1)C(=O)OCCC(C)C,OFSAUHSCHWRZKM-UHFFFAOYSA-N
94-47-3,97,O=C(OCCc1ccccc1)c2ccccc2,OSORMYZMWHVFOZ-UHFFFAOYSA-N
619-67-0,97,NNc1ccc(cc1)C(=O)O,PCNFLKVWBDNNOW-UHFFFAOYSA-N
103-30-0,97,C(=C/c1ccccc1)\c2ccccc2,PJANXHGTPQOBST-VAWYXSNFSA-N
2312-73-4,97,n3cn(C1CCCCO1)c4ncnc(NCc2ccccc2)c34,POFWRMVFWIJXHP-UHFFFAOYSA-N
34123-59-6,97,O=C(Nc1ccc(cc1)C(C)C)N(C)C,PUIYMUZLKQOUOZ-UHFFFAOYSA-N
94-14-4,97,Nc1ccc(cc1)C(=O)OCC(C)C,PUYOAVGNCWPANW-UHFFFAOYSA-N
52253-69-7,97,Br.O.Nc1nc(cs1)c2ccccc2,SBVYKOGRUCDICV-UHFFFAOYSA-N
94-26-8,97,Oc1ccc(cc1)C(=O)OCCCC,QFOHBWFCKVYLES-UHFFFAOYSA-N
2104-09-8,97,Nc1nc(cs1)c2ccc(cc2)[N+]([O-])=O,RIKJWJIWXCUKQV-UHFFFAOYSA-N
156-51-4,97,O=S(=O)(O)O.NNCCc1ccccc1,RXBKMJIPNDOHFR-UHFFFAOYSA-N
18691-97-9,97,CNC(=O)N(C)c1nc2ccccc2s1,RRVIAQKBTUQODI-UHFFFAOYSA-N
24886-52-0,97,CN1CCN(CC1)c2cc3N(C)c4ccccc4Oc3nn2,SDYYIRPAZHJOLM-UHFFFAOYSA-N
74115-24-5,97,Clc3ccccc3c1nnc(nn1)c2ccccc2Cl,UXADOQPNKNTIHB-UHFFFAOYSA-N
218-01-9,97,c1cc4ccccc4c2ccc3ccccc3c12,WDECIBYCCFPHNR-UHFFFAOYSA-N
148-79-8,97,n1c3ccccc3nc1c2cscn2,NA
13684-56-5,97,O=C(Oc1cccc(c1)NC(=O)OCC)Nc2ccccc2,WZJZMXBKUWKXTQ-UHFFFAOYSA-N
92-94-4,97,c1cc(ccc1)c2ccc(cc2)c3ccccc3,XJKSTNDFUHDPQJ-UHFFFAOYSA-N
363-17-7,97,FC(F)(F)C(=O)Nc1ccc2c3ccccc3Cc2c1,XPHPBNGAXWJHHP-UHFFFAOYSA-N
92-06-8,97,c1cc(ccc1)c2cccc(c2)c3ccccc3,YJTKZCDBKVTVBY-UHFFFAOYSA-N
118635-52-2,97,CN(C)C(=O)COC(=O)C(C)c1cc2Cc3ccc(C)nc3Oc2cc1,ZAKRMJAETCUYKK-UHFFFAOYSA-N
63837-33-2,97,CCC3OC(COc2ccc(Oc1ccccc1)cc2)CO3,ZDOOQPFIGYHZFV-UHFFFAOYSA-N
16323-43-6,98,O=C(O)C=Cc1ccc(C=CC(=O)O)cc1,AAFXQFIGKBLKMC-UHFFFAOYSA-N
92-70-6,98,O=C(O)c1cc2ccccc2cc1O,ALKYHXVLJMQRLQ-UHFFFAOYSA-N
607-88-5,98,Oc2ccccc2C(=O)Oc1ccc(C)cc1,AMYKXJAXRJCLCV-UHFFFAOYSA-N
25152-85-6,98,O=C(OCC/C=C\CC)c1ccccc1,BCOXBEHFBZOJJZ-ARJAWSKDSA-N
10595-06-9,98,C=C(C)C(=O)OCCOc1ccccc1,CEXQWAAGPPNOQF-UHFFFAOYSA-N
103-33-3,98,N(=N/c1ccccc1)\c2ccccc2,DMLAVOWQYNRWNQ-BUHFOSPRSA-N
5003-48-5,98,O=C(C)Oc2ccccc2C(=O)Oc1ccc(NC(C)=O)cc1,FEJKLNWAOXSSNR-UHFFFAOYSA-N
1131-18-6,98,Nc2cc(C)nn2c1ccccc1,FMKMKBLHMONXJM-UHFFFAOYSA-N
94-02-0,98,O=C(CC(=O)OCC)c1ccccc1,GKKZMYDNDDMXSE-UHFFFAOYSA-N
13898-58-3,98,OC(=O)c1ccc(cc1O)NC(=O)c2ccccc2,GNZCRYWFWKFIDM-UHFFFAOYSA-N
34014-18-1,98,CC(C)(C)c1nnc(s1)N(C)C(=O)NC,HBPDKDSFLXWOAE-UHFFFAOYSA-N
14433-76-2,98,CN(C)C(=O)CCCCCCCCC,HNXNKTMIVROLTK-UHFFFAOYSA-N
65405-77-8,98,Oc1ccccc1C(=O)OCC/C=C\CC,IEPWIPZLLIOZLU-ARJAWSKDSA-N
122-67-8,98,CC(C)COC(=O)C=Cc1ccccc1,IQZUZPKOFSOVET-UHFFFAOYSA-N
55719-85-2,98,C\C=C(/C)C(=O)OCCc1ccccc1,KVMWYGAYARXPOL-QDEBKDIKSA-N
122-68-9,98,O=C(C=Cc1ccccc1)OCCCc2ccccc2,LYRAHIUDQRJGGZ-UHFFFAOYSA-N
102-16-9,98,O=C(OCc1ccccc1)Cc2ccccc2,MIYFJEKZLFWKLZ-UHFFFAOYSA-N
131-08-8,98,[Na+].[O-]S(=O)(=O)c2ccc3C(=O)c1ccccc1C(=O)c3c2,GGCZERPQGJTIQP-UHFFFAOYSA-M
82956-11-4,98,CS(=O)(=O)O.N=C(N)Nc1ccc(cc1)C(=O)Oc2ccc3cc(ccc3c2)C(=N)N,ZESSXQLDESEKGC-UHFFFAOYSA-N
623580-02-9,98,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C[N+]1(CCCC)CCCCC1,ZDMWZUAOSLBMEY-UHFFFAOYSA-N
451-40-1,98,O=C(Cc1ccccc1)c2ccccc2,OTKCEEWUXHVZQI-UHFFFAOYSA-N
74103-07-4,98,OCC(N)(CO)CO.O=C(O)[C@@H]1CCn2c(ccc12)C(=O)c3ccccc3,BWHLPLXXIDYSNW-RFVHGSKJSA-N
6983-79-5,98,C/C(=C\C=C\C(=O)OC)/C=C/C=C(\C)/C=C\C=C(/C)\C=C/C=C(/C)\C=C/C(=O)O,PETQSXXQDKKRJS-OWLMNNLMSA-N
NOCAS_47726,98,CCOc1ccc(cc1O)/C=C\C,RADIRXJQODWKGQ-HYXAFXHYSA-N
120-51-4,98,O=C(OCc1ccccc1)c2ccccc2,SESFRYSPDFLNCH-UHFFFAOYSA-N
5437-98-9,98,COc1ccc(NC(=O)CC(C)=O)cc1,SWAJJKROCOJICG-UHFFFAOYSA-N
693-23-2,98,O=C(O)CCCCCCCCCCC(=O)O,TVIDDXQYHWJXFK-UHFFFAOYSA-N
619-17-0,98,OC(=O)c1ccc(cc1N)[N+]([O-])=O,UEALKTCRMBVTFN-UHFFFAOYSA-N
1671-75-6,98,O=C(CCCCCC)c1ccccc1,UXMQORVHJMUQFD-UHFFFAOYSA-N
63074-08-8,98,Cl.O=C(N1CCN(CC1)c3nc2cc(OC)c(OC)cc2c(N)n3)C4CCCO4,IWSWDOUXSCRCKW-UHFFFAOYSA-N
122-42-9,98,CC(C)OC(=O)Nc1ccccc1,VXPLXMJHHKHSOA-UHFFFAOYSA-N
134-84-9,98,Cc1ccc(cc1)C(=O)c2ccccc2,WXPWZZHELZEVPO-UHFFFAOYSA-N
59721-29-8,98,O=C(Oc1ccc(cc1)CC(=O)OCC(=O)N(C)C)c2ccc(NC(=N)N)cc2.CS(=O)(=O)O,FSEKIHNIDBATFG-UHFFFAOYSA-N
117-37-3,98,COc1ccc(cc1)C3C(=O)c2ccccc2C3=O,XRCFXMGQEVUZFC-UHFFFAOYSA-N
122-66-7,98,N(Nc1ccccc1)c2ccccc2,YBQZXXMEJHZYMB-UHFFFAOYSA-N
537-17-7,98,Nc2ncnc(Nc1ccccc1)n2,YMFGJWGABDOFID-UHFFFAOYSA-N
132-60-5,98,O=C(O)c1cc(nc2ccccc12)c3ccccc3,YTRMTPPVNRALON-UHFFFAOYSA-N
118-55-8,98,Oc2ccccc2C(=O)Oc1ccccc1,ZQBAKBUEJOMQEX-UHFFFAOYSA-N
611-19-8,99,ClCc1ccccc1Cl,BASMANVIUSSIIM-UHFFFAOYSA-N
6225-06-5,99,CN(C)C(=O)CCCC,BNODIVYXTGTUPS-UHFFFAOYSA-N
21187-98-4,99,Cc1ccc(cc1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2,BOVGTQGAOIONJV-UHFFFAOYSA-N
2530-83-8,99,CO[Si](CCCOCC1CO1)(OC)OC,BPSIOYPQMFLKFR-UHFFFAOYSA-N
87-89-8,99,O[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O,CDAISMWEOUEBRE-GPIVLXJGSA-N
2893-78-9,99,[Na+].ClN1C(=O)[N-]C(=O)N(Cl)C1=O,MSFGZHUJTJBYFA-UHFFFAOYSA-M
79-41-4,99,C=C(C)C(=O)O,CERQOIWHTDAKMF-UHFFFAOYSA-N
93-97-0,99,O=C(OC(=O)c1ccccc1)c2ccccc2,CHIHQLCVLOXUJW-UHFFFAOYSA-N
89-65-6,99,OC=1C(=O)O[C@H]([C@H](O)CO)C=1O,CIWBSHSKHKDKBQ-DUZGATOHSA-N
90-01-7,99,OCc1ccccc1O,CQRYARSYNCAZFO-UHFFFAOYSA-N
116-16-5,99,ClC(Cl)(Cl)C(=O)C(Cl)(Cl)Cl,DOJXGHGHTWFZHK-UHFFFAOYSA-N
69-65-8,99,O[C@H]([C@H](O)CO)[C@H](O)[C@H](O)CO,FBPFZTCFMRRESA-KVTDHHQDSA-N
2436-90-0,99,C=CC(C)CC\C=C(\C)C,FUDNBFMOXDUIIE-UHFFFAOYSA-N
83480-29-9,99,O[C@H]1[C@@H](NC(CO)CO)C[C@](O)(CO)[C@@H](O)[C@@H]1O,FZNCGRZWXLXZSZ-CIQUZCHMSA-N
634-66-2,99,Clc1ccc(Cl)c(Cl)c1Cl,GBDZXPJXOMHESU-UHFFFAOYSA-N
614-45-9,99,CC(C)(C)OOC(=O)c1ccccc1,GJBRNHKUVLOCEB-UHFFFAOYSA-N
142-90-5,99,C=C(C)C(=O)OCCCCCCCCCCCC,GMSCBRSQMRDRCD-UHFFFAOYSA-N
22113-87-7,99,CN.[O-][N+](=O)O,PTIUDKQYXMFYAI-UHFFFAOYSA-N
930-22-3,99,C=CC1CO1,GXBYFVGCMPJVJX-UHFFFAOYSA-N
84962-98-1,99,[Na+].O[Si](O)(O)CCCOP([O-])(C)=O,MKAWPVONNWUREJ-UHFFFAOYSA-M
3778-73-2,99,O=P1(NCCCl)OCCCN1CCCl,HOMGKSMUEGBAAB-UHFFFAOYSA-N
142-03-0,99,O[Al](OC(=O)C)OC(C)=O,HQQUTGFAWJNQIP-UHFFFAOYSA-K
515-74-2,99,[Na+].Nc1ccc(cc1)S(=O)([O-])=O,KSVSZLXDULFGDQ-UHFFFAOYSA-M
78-96-6,99,CC(O)CN,HXKKHQJGJAFBHI-UHFFFAOYSA-N
108-82-7,99,CC(C)CC(O)CC(C)C,HXQPUEQDBSPXTE-UHFFFAOYSA-N
9005-00-9,99,OCCOCCCCCCCCCCCCCCCCCC,ICIDSZQHPUZUHC-UHFFFAOYSA-N
34645-84-6,99,Clc2cc(Cl)ccc2Oc1ccccc1CC(=O)O,IDKAXRLETRCXKS-UHFFFAOYSA-N
616-38-6,99,O=C(OC)OC,IEJIGPNLZYLLBP-UHFFFAOYSA-N
1665-48-1,99,Cc1cc(cc(C)c1)OCC2CNC(=O)O2,IMWZZHHPURKASS-UHFFFAOYSA-N
6961-82-6,99,O=S(N)(=O)c1ccccc1Cl,JCCBZCMSYUSCFM-UHFFFAOYSA-N
95-96-5,99,CC1OC(=O)C(C)OC1=O,JJTUDXZGHPGLLC-UHFFFAOYSA-N
2009-83-8,99,ClCCCCCCO,JNTPTNNCGDAGEJ-UHFFFAOYSA-N
74-97-5,99,BrCCl,JPOXNPPZZKNXOV-UHFFFAOYSA-N
125-12-2,99,CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,KGEKLUUHTZCSIP-FOGDFJRCSA-N
622-40-2,99,OCCN1CCOCC1,KKFDCBRMNNSAAW-UHFFFAOYSA-N
77-92-9,99,OC(=O)CC(O)(CC(O)=O)C(=O)O,KRKNYBCHXYNGOX-UHFFFAOYSA-N
25340-17-4,99,CCc1ccccc1CC,KVNYFPKFSJIPBJ-UHFFFAOYSA-N
590-46-5,99,[Cl-].C[N+](C)(C)CC(=O)O,HOPSCVCBEOCPJZ-UHFFFAOYSA-N
