cas,cluster,smiles,inchikey
84-66-2,136,CCOC(=O)C1=CC=CC=C1C(=O)OCC,FLKPEMZONWLCSK-UHFFFAOYSA-N
579-66-8,136,CCC1=CC=CC(CC)=C1N,FOYHNROGBXVLLX-UHFFFAOYSA-N
1476-11-5,136,ClCC=CCCl,FQDIANVAWVHZIR-UHFFFAOYSA-N
591-87-7,136,CC(=O)OCC=C,FWZUNOYOVVKUNF-UHFFFAOYSA-N
2545-59-7,136,CCCCOCCOC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1,GLDWASBMYWLQGG-UHFFFAOYSA-N
597-43-3,136,CC(C)(CC(O)=O)C(O)=O,GOHPTLYPQCTZSE-UHFFFAOYSA-N
121-39-1,136,CCOC(=O)C1OC1C1=CC=CC=C1,GOMAKLPNAAZVCJ-UHFFFAOYSA-N
625-69-4,136,CC(O)CC(C)O,GTCCGKPBSJZVRZ-UHFFFAOYSA-N
59-02-9,136,CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(O1)C(C)=C(C)C(O)=C2C,GVJHHUAWPYXKBD-UHFFFAOYSA-N
2752-17-2,136,NCCOCCN,GXVUZYLYWKWJIM-UHFFFAOYSA-N
112-59-4,136,CCCCCCOCCOCCO,GZMAAYIALGURDQ-UHFFFAOYSA-N
77-76-9,136,COC(C)(C)OC,HEWZVZIVELJPQZ-UHFFFAOYSA-N
104-21-2,136,COC1=CC=C(COC(C)=O)C=C1,HFNGYHHRRMSKEU-UHFFFAOYSA-N
NOCAS_47299,136,CCOC1=CC=CC(=C1)C1(CCC(C)CC1)N1CCN(CC1)C1=CC=CC=C1,HKVWLCPNTJYNBO-UHFFFAOYSA-N
31983-27-4,136,CC(C)=CCCC(C)=CC#N,HLCSDJLATUNSSI-UHFFFAOYSA-N
122-40-7,136,CCCCCC(C=O)=CC1=CC=CC=C1,HMKKIXGYKWDQSV-UHFFFAOYSA-N
620-17-7,136,CCC1=CC=CC(O)=C1,HMNKTRSOROOSPP-UHFFFAOYSA-N
115-96-8,136,ClCCOP(=O)(OCCCl)OCCCl,HQUQLFOMPYWACS-UHFFFAOYSA-N
117-82-8,136,COCCOC(=O)C1=C(C=CC=C1)C(=O)OCCOC,HSUIVCLOAAJSRE-UHFFFAOYSA-N
7149-79-3,136,CC(=O)NC1=CC(Cl)=C(C)C=C1,IGLVCWPPISIXPR-UHFFFAOYSA-N
66346-01-8,136,CC(C)(C)C(=O)CCC1=CC=C(Cl)C=C1,ILQGIJDYSLHIOX-UHFFFAOYSA-N
119-53-9,136,OC(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,ISAOCJYIOMOJEB-UHFFFAOYSA-N
1610-18-0,136,COC1=NC(NC(C)C)=NC(NC(C)C)=N1,ISEUFVQQFVOBCY-UHFFFAOYSA-N
1663-39-4,136,CC(C)(C)OC(=O)C=C,ISXSCDLOGDJUNJ-UHFFFAOYSA-N
7779-78-4,136,CC(C)CC(O)CC1=CC=CC=C1,IUADYGVMSDKSMB-UHFFFAOYSA-N
64700-56-7,136,CCCCOCCOC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=N1,IVDRCZNHVGQBHZ-UHFFFAOYSA-N
881-03-8,136,CC1=CC=C2C=CC=CC2=C1[N+]([O-])=O,IZNWACYOILBFEG-UHFFFAOYSA-N
105-76-0,136,CCCCOC(=O)C=CC(=O)OCCCC,JBSLOWBPDRZSMB-UHFFFAOYSA-N
24549-06-2,136,CCC1=CC=CC(C)=C1N,JJVKJJNCIILLRP-UHFFFAOYSA-N
1118-12-3,136,CC(C)(C)NC(N)=O,JLEHSYHLHLHPAL-UHFFFAOYSA-N
121-69-7,136,CN(C)C1=CC=CC=C1,JLTDJTHDQAWBAV-UHFFFAOYSA-N
13838-16-9,136,FC(F)OC(F)(F)C(F)Cl,JPGQOUSTVILISH-UHFFFAOYSA-N
594-71-8,136,CC(C)(Cl)[N+]([O-])=O,JQYFSFNSNVRUPY-UHFFFAOYSA-N
611-32-5,136,CC1=CC=CC2=CC=CN=C12,JRLTTZUODKEYDH-UHFFFAOYSA-N
88-63-1,136,NC1=CC=C(C(N)=C1)S(O)(=O)=O,JVMSQRAXNZPDHF-UHFFFAOYSA-N
80288-49-9,136,CN1C(=O)N(CC2=CC=CO2)C2=C(NC(C)=N2)C1=O,KGQZGCIVHYLPBH-UHFFFAOYSA-N
813-78-5,136,COP(O)(=O)OC,KKUKTXOBAWVSHC-UHFFFAOYSA-N
637-07-0,136,CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1,KNHUKKLJHYUCFP-UHFFFAOYSA-N
24851-98-7,136,CCCCCC1C(CC(=O)OC)CCC1=O,KVWWIYGFBYDJQC-UHFFFAOYSA-N
31138-65-5,136,OCC(O)C(O)C(O)C(O)C(O)C(O)=O,KWMLJOLKUYYJFJ-UHFFFAOYSA-N
79-20-9,136,COC(C)=O,KXKVLQRXCPHEJC-UHFFFAOYSA-N
1892-29-1,136,OCCSSCCO,KYNFOMQIXZUKRK-UHFFFAOYSA-N
2935-90-2,136,COC(=O)CCS,LDTLDBDUBGAEDT-UHFFFAOYSA-N
7529-22-8,136,C[N+]1([O-])CCOCC1,LFTLOKWAGJYHHR-UHFFFAOYSA-N
556-61-6,136,CN=C=S,LGDSHSYDSCRFAB-UHFFFAOYSA-N
3923-79-3,136,CN1C(O)C(O)N(C)C1=O,LGJMYGMNWHYGCB-UHFFFAOYSA-N
119-10-8,136,COC1=CC=C(C)C=C1[N+]([O-])=O,LGNMURXRPLMVJI-UHFFFAOYSA-N
75-35-4,136,ClC(Cl)=C,LGXVIGDEPROXKC-UHFFFAOYSA-N
63133-82-4,136,CC1=CC(Cl)=C(N)C(C)=C1,LKAQFOKMMXWRRQ-UHFFFAOYSA-N
19932-84-4,136,ClC1=CC2=C(NC(=O)O2)C=C1,MATCZHXABVLZIE-UHFFFAOYSA-N
1014-70-6,136,CCNC1=NC(SC)=NC(NCC)=N1,MGLWZSOBALDPEK-UHFFFAOYSA-N
89-83-8,136,CC(C)C1=CC=C(C)C=C1O,MGSRCZKZVOBKFT-UHFFFAOYSA-N
2459-10-1,136,COC(=O)C1=CC=C(C(=O)OC)C(=C1)C(=O)OC,MJHNUUNSCNRGJE-UHFFFAOYSA-N
103-60-6,136,CC(C)C(=O)OCCOC1=CC=CC=C1,MJTPMXWJHPOWGH-UHFFFAOYSA-N
4170-30-3,136,CC=CC=O,MLUCVPSAIODCQM-UHFFFAOYSA-N
21540-35-2,136,CN(C)C(=S)NC1=CC(C)=CC=C1,MMCJEAKINANSOL-UHFFFAOYSA-N
131-16-8,136,CCCOC(=O)C1=C(C=CC=C1)C(=O)OCCC,MQHNKCZKNAJROC-UHFFFAOYSA-N
50-30-6,136,OC(=O)C1=C(Cl)C=CC=C1Cl,MRUDNSFOFOQZDA-UHFFFAOYSA-N
504-20-1,136,CC(C)=CC(=O)C=C(C)C,MTZWHHIREPJPTG-UHFFFAOYSA-N
92-00-2,136,OCCN(CCO)C1=CC(Cl)=CC=C1,MVQUJEUCFOGFJU-UHFFFAOYSA-N
5902-51-2,136,CC1=NC(=O)N(C(=O)C1Cl)C(C)(C)C,FNEQOVOLKIIMTA-UHFFFAOYSA-N
17369-59-4,136,CCC=C1OC(=O)C2=CC=CC=C12,NGSZDVVHIGAMOJ-UHFFFAOYSA-N
131-11-3,136,COC(=O)C1=C(C=CC=C1)C(=O)OC,NIQCNGHVCWTJSM-UHFFFAOYSA-N
95-87-4,136,CC1=CC(O)=C(C)C=C1,NKTOLZVEWDHZMU-UHFFFAOYSA-N
1490-04-6,136,CC(C)C1CCC(C)CC1O,NOOLISFMXDJSKH-UHFFFAOYSA-N
99-54-7,136,[O-][N+](=O)C1=CC=C(Cl)C(Cl)=C1,NTBYINQTYWZXLH-UHFFFAOYSA-N
80-39-7,136,CCNS(=O)(=O)C1=CC=C(C)C=C1,OHPZPBNDOVQJMH-UHFFFAOYSA-N
90-98-2,136,ClC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1,OKISUZLXOYGIFP-UHFFFAOYSA-N
110-40-7,136,CCOC(=O)CCCCCCCCC(=O)OCC,ONKUXPIBXRRIDU-UHFFFAOYSA-N
104-54-1,136,OCC=CC1=CC=CC=C1,OOCCDEMITAIZTP-UHFFFAOYSA-N
2163-00-0,136,ClCCCCCCCl,OVISMSJCKCDOPU-UHFFFAOYSA-N
55066-48-3,136,CC(CCO)CCC1=CC=CC=C1,OXYRENDGHPGWKV-UHFFFAOYSA-N
62-53-3,136,NC1=CC=CC=C1,PAYRUJLWNCNPSJ-UHFFFAOYSA-N
104-20-1,136,COC1=CC=C(CCC(C)=O)C=C1,PCBSXBYCASFXTM-UHFFFAOYSA-N
589-38-8,136,CCCC(=O)CC,PFCHFHIRKBAQGU-UHFFFAOYSA-N
2179-57-9,136,C=CCSSCC=C,PFRGXCVKLLPLIP-UHFFFAOYSA-N
3337-62-0,136,OC(=O)C1=CC(Br)=C(O)C(Br)=C1,PHWAJJWKNLWZGJ-UHFFFAOYSA-N
104-67-6,136,CCCCCCCC1CCC(=O)O1,PHXATPHONSXBIL-UHFFFAOYSA-N
13706-86-0,136,CC(C)CC(=O)C(C)=O,PQCLJXVUAWLNSV-UHFFFAOYSA-N
3092-17-9,136,COC1=CC=C(OC)C(=C1)C(O)CNC(=O)CN,PTKSEFOSCHHMPD-UHFFFAOYSA-N
88-68-6,136,NC(=O)C1=CC=CC=C1N,PXBFMLJZNCDSMP-UHFFFAOYSA-N
1610-17-9,136,CCNC1=NC(NC(C)C)=NC(OC)=N1,PXWUKZGIHQRDHL-UHFFFAOYSA-N
84-72-0,136,CCOC(=O)COC(=O)C1=CC=CC=C1C(=O)OCC,PZBLUWVMZMXIKZ-UHFFFAOYSA-N
78281-72-8,136,NC(=O)CC1=C(N)C(=CC=C1)C(=O)C1=CC=CC=C1,QEFAQIPZVLVERP-UHFFFAOYSA-N
13360-63-9,136,CCCCNCC,QHCCDDQKNUYGNC-UHFFFAOYSA-N
64241-34-5,136,CCOC(=O)NNC1=CC=C(N=N1)N(CC)CC(C)O,QLTVVOATEHFXLT-UHFFFAOYSA-N
3446-89-7,136,CSC1=CC=C(C=O)C=C1,QRVYABWJVXXOTN-UHFFFAOYSA-N
95-46-5,136,CC1=C(Br)C=CC=C1,QSSXJPIWXQTSIX-UHFFFAOYSA-N
605-45-8,136,CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C,QWDBCIAVABMJPP-UHFFFAOYSA-N
95-48-7,136,CC1=C(O)C=CC=C1,QWVGKYWNOKOFNN-UHFFFAOYSA-N
86-57-7,136,[O-][N+](=O)C1=C2C=CC=CC2=CC=C1,RJKGJBPXVHTNJL-UHFFFAOYSA-N
930-69-8,136,SC1=CC=CC=C1,RMVRSNDYEFQCLF-UHFFFAOYSA-N
55934-93-5,136,CCCCOC(CC)OC(C)COC(O)CC,RNFAKTRFMQEEQE-UHFFFAOYSA-N
834-12-8,136,CCNC1=NC(SC)=NC(NC(C)C)=N1,RQVYBGPQFYCBGX-UHFFFAOYSA-N
6606-59-3,136,CC(=C)C(=O)OCCCCCCOC(=O)C(C)=C,SAPGBCWOQLHKKZ-UHFFFAOYSA-N
107-86-8,136,CC(C)=CC=O,SEPQTYODOKLVSB-UHFFFAOYSA-N
64519-82-0,136,OCC(O)C(O)C(O)C(O)COC1OC(CO)C(O)C(O)C1O,SERLAGPUMNYUCK-UHFFFAOYSA-N
6375-47-9,136,COC1=C(N)C=C(NC(C)=O)C=C1,SJWQCBCAGCEWCV-UHFFFAOYSA-N
1009-61-6,136,CC(=O)C1=CC=C(C=C1)C(C)=O,SKBBQSLSGRSQAJ-UHFFFAOYSA-N
3132-99-8,136,BrC1=CC=CC(C=O)=C1,SUISZCALMBHJQX-UHFFFAOYSA-N
1115-20-4,136,CC(C)(CO)COC(=O)C(C)(C)CO,SZCWBURCISJFEZ-UHFFFAOYSA-N
55-22-1,136,OC(=O)C1=CC=NC=C1,TWBYWOBDOCUKOW-UHFFFAOYSA-N
611-23-4,136,CC1=C(C=CC=C1)N=O,TWLBRQVYXPMCFK-UHFFFAOYSA-N
132-64-9,136,O1C2=CC=CC=C2C2=C1C=CC=C2,TXCDCPKCNAJMEE-UHFFFAOYSA-N
52126-51-9,136,OC(=O)C1=NN(C(=O)C1)C1=CC=C(C=C1)S(O)(=O)=O,TYCNXOAPQGVAQU-UHFFFAOYSA-N
3048-65-5,136,C1C=CC2CC=CCC12,UFERIGCCDYCZLN-UHFFFAOYSA-N
88485-37-4,136,FC(F)(F)C(=NOCC1OCCO1)C1=CC=C(Cl)C=C1,UKSLKNUCVPZQCQ-UHFFFAOYSA-N
3572-06-3,136,CC(=O)CCC1=CC=C(OC(C)=O)C=C1,UMIKWXDGXDJQJK-UHFFFAOYSA-N
6624-73-3,136,O=C(OCCCCCOC(=O)C1=CC=CC=C1)C1=CC=CC=C1,UMNVFYKZOXQOLL-UHFFFAOYSA-N
1187-03-7,136,CCN(CC)C(=O)N(CC)CC,UWHSPZZUAYSGTB-UHFFFAOYSA-N
134-20-3,136,COC(=O)C1=C(N)C=CC=C1,VAMXMNNIEUEQDV-UHFFFAOYSA-N
1189-08-8,136,CC(CCOC(=O)C(C)=C)OC(=O)C(C)=C,VDYWHVQKENANGY-UHFFFAOYSA-N
488-41-5,136,OC(CBr)C(O)C(O)C(O)CBr,VFKZTMPDYBFSTM-UHFFFAOYSA-N
6306-60-1,136,ClC1=CC=C(CC#N)C(Cl)=C1,VJARIBGMDPJLCL-UHFFFAOYSA-N
51-44-5,136,OC(=O)C1=CC=C(Cl)C(Cl)=C1,VPHHJAOJUJHJKD-UHFFFAOYSA-N
14222-60-7,136,CCCC1=CC(=CC=N1)C(N)=S,VRDIULHPQTYCLN-UHFFFAOYSA-N
135-76-2,136,OC1=CC2=C(C=C1)C=C(C=C2)S(O)(=O)=O,VVPHSMHEYVOVLH-UHFFFAOYSA-N
19406-86-1,136,CC1=C(N)C=C(C=C1)C(N)=O,VYBKAZXQKUFAHG-UHFFFAOYSA-N
138-15-8,136,NC(CCC(O)=O)C(O)=O,WHUUTDBJXJRKMK-UHFFFAOYSA-N
103-54-8,136,CC(=O)OCC=CC1=CC=CC=C1,WJSDHUCWMSHDCR-UHFFFAOYSA-N
120-14-9,136,COC1=CC=C(C=O)C=C1OC,WJUFSDZVCOTFON-UHFFFAOYSA-N
24544-04-5,136,CC(C)C1=CC=CC(C(C)C)=C1N,WKBALTUBRZPIPZ-UHFFFAOYSA-N
921-20-0,136,CC(O)C(CO)C(C)O,WPTUDAOQIXOMIQ-UHFFFAOYSA-N
42482-06-4,136,CCCCCC=CCC1CC(=O)OC1=O,WSGFXVFLWVXTCJ-UHFFFAOYSA-N
148-87-8,136,CCN(CCC#N)C1=CC=CC=C1,WYRNRZQRKCXPLA-UHFFFAOYSA-N
2358-84-1,136,CC(=C)C(=O)OCCOCCOC(=O)C(C)=C,XFCMNSHQOZQILR-UHFFFAOYSA-N
99-09-2,136,NC1=CC(=CC=C1)[N+]([O-])=O,XJCVRTZCHMZPBD-UHFFFAOYSA-N
141-24-2,136,CCCCCCC(O)CC=CCCCCCCCC(=O)OC,XKGDWZQXVZSXAO-UHFFFAOYSA-N
63133-74-4,136,CCN(CC#N)C1=CC(C)=CC=C1,XLAYCZJJQWGFAZ-UHFFFAOYSA-N
5117-12-4,136,C=CC(=O)N1CCOCC1,XLPJNCYCZORXHG-UHFFFAOYSA-N
488-10-8,136,CCC=CCC1=C(C)CCC1=O,XMLSXPIVAXONDL-UHFFFAOYSA-N
7473-98-5,136,CC(C)(O)C(=O)C1=CC=CC=C1,XMLYCEVDHLAQEL-UHFFFAOYSA-N
83055-99-6,136,COC(=O)C1=C(CS(=O)(=O)NC(=O)NC2=NC(OC)=CC(OC)=N2)C=CC=C1,XMQFTWRPUQYINF-UHFFFAOYSA-N
877-24-7,136,OC(=O)C1=CC=CC=C1C(O)=O,XNGIFLGASWRNHJ-UHFFFAOYSA-N
88-99-3,136,OC(=O)C1=CC=CC=C1C(O)=O,XNGIFLGASWRNHJ-UHFFFAOYSA-N
2082-81-7,136,CC(=C)C(=O)OCCCCOC(=O)C(C)=C,XOJWAAUYNWGQAU-UHFFFAOYSA-N
142-28-9,136,ClCCCCl,YHRUOJUYPBUZOS-UHFFFAOYSA-N
4845-50-5,136,OC1OCCOC1O,YLVACWCCJCZITJ-UHFFFAOYSA-N
650-51-1,136,OC(=O)C(Cl)(Cl)Cl,YNJBWRMUSHSURL-UHFFFAOYSA-N
100-19-6,136,CC(=O)C1=CC=C(C=C1)[N+]([O-])=O,YQYGPGKTNQNXMH-UHFFFAOYSA-N
62-55-5,136,CC(N)=S,YUKQRDCYNOVPGJ-UHFFFAOYSA-N
141-03-7,136,CCCCOC(=O)CCC(=O)OCCCC,YUXIBTJKHLUKBD-UHFFFAOYSA-N
7549-33-9,136,CCC(=O)OCC1=CC=C(OC)C=C1,YWIJRJQYADFRTL-UHFFFAOYSA-N
103-05-9,136,CC(C)(O)CCC1=CC=CC=C1,YXVSKJDFNJFXAJ-UHFFFAOYSA-N
141-90-2,136,O=C1CC=NC(=S)N1,WVEPMFMDHQBYNO-UHFFFAOYSA-N
1929-73-3,136,CCCCOCCOC(=O)COC1=C(Cl)C=C(Cl)C=C1,ZMWGIGHRZQTQRE-UHFFFAOYSA-N
333-20-0,136,SC#N,ZMZDMBWJUHKJPS-UHFFFAOYSA-N
56038-89-2,136,CCC(CC)NC1=CC(C)=C(C)C=C1,ZOTRFGNOTDLOAU-UHFFFAOYSA-N
57837-19-1,136,COCC(=O)N(C(C)C(=O)OC)C1=C(C)C=CC=C1C,ZQEIXNIJLIKNTD-UHFFFAOYSA-N
87-60-5,136,CC1=C(N)C=CC=C1Cl,ZUVPLKVDZNDZCM-UHFFFAOYSA-N
616-23-9,136,OCC(Cl)CCl,ZXCYIJGIGSDJQQ-UHFFFAOYSA-N
536-33-4,137,CCC1=NC=CC(=C1)C(N)=S,AEOCXXJPGCBFJA-UHFFFAOYSA-N
75-75-2,137,CS(O)(=O)=O,AFVFQIVMOAPDHO-UHFFFAOYSA-N
76-13-1,137,FC(F)(Cl)C(F)(Cl)Cl,AJDIZQLSFPQPEY-UHFFFAOYSA-N
106-95-6,137,BrCC=C,BHELZAPQIKSEDF-UHFFFAOYSA-N
150-68-5,137,CN(C)C(=O)NC1=CC=C(Cl)C=C1,BMLIZLVNXIYGCK-UHFFFAOYSA-N
78-92-2,137,CCC(C)O,BTANRVKWQNVYAZ-UHFFFAOYSA-N
1896-62-4,137,CC(=O)C=CC1=CC=CC=C1,BWHOZHOGCMHOBV-UHFFFAOYSA-N
20535-83-5,137,COC1=NC(N)=NC2=C1NC=N2,BXJHWYVXLGLDMZ-UHFFFAOYSA-N
46728-75-0,137,OC(=O)C1=CC(=CC(=C1)C(O)=O)S(O)(=O)=O,CARJPEPCULYFFP-UHFFFAOYSA-N
1754-62-7,137,COC(=O)C=CC1=CC=CC=C1,CCRCUPLGCSFEDV-UHFFFAOYSA-N
13506-76-8,137,CC1=CC=CC(=C1C(O)=O)[N+]([O-])=O,CCXSGQZMYLXTOI-UHFFFAOYSA-N
592-51-8,137,C=CCCC#N,CFEYBLWMNFZOPB-UHFFFAOYSA-N
80-27-3,137,CCC(=O)OC(C)(C)C1CCC(C)=CC1,CMKQOKAXUWQAHG-UHFFFAOYSA-N
17411-19-7,137,CN1CCC2NC3=C(C=C(C)C=C3)C2C1,CYJQCYXRNNCURD-UHFFFAOYSA-N
5437-38-7,137,CC1=CC=CC(C(O)=O)=C1[N+]([O-])=O,DGDAVTPQCQXLGU-UHFFFAOYSA-N
319-89-1,137,OC1C(=O)C(=O)C(O)C(=O)C1=O,GQPHQLHUIDOQTA-UHFFFAOYSA-N
1732-10-1,137,COC(=O)CCCCCCCC(=O)OC,DRUKNYVQGHETPO-UHFFFAOYSA-N
563-41-7,137,NNC(N)=O,DUIOPKIIICUYRZ-UHFFFAOYSA-N
142-96-1,137,CCCCOCCCC,DURPTKYDGMDSBL-UHFFFAOYSA-N
609-14-3,137,CCOC(=O)C(C)C(C)=O,FNENWZWNOPCZGK-UHFFFAOYSA-N
21087-64-9,137,CSC1=NN=C(C(=O)N1N)C(C)(C)C,FOXFZRUHNHCZPX-UHFFFAOYSA-N
692-86-4,137,CCOC(=O)CCCCCCCCC=C,FXNFFCMITPHEIT-UHFFFAOYSA-N
85-36-9,137,CC(=O)NC1=C(I)C=C(I)C(C(O)=O)=C1I,GNOGSFBXBWBTIG-UHFFFAOYSA-N
63-56-9,137,COC1=CC=C(CN(CCN(C)C)C2=NC=CC=N2)C=C1,GULNIHOSWFYMRN-UHFFFAOYSA-N
957-68-6,137,CC(=O)OCC1=C(N2C(SC1)C(N)C2=O)C(O)=O,HSHGZXNAXBPPDL-UHFFFAOYSA-N
100-74-3,137,CCN1CCOCC1,HVCNXQOWACZAFN-UHFFFAOYSA-N
111-86-4,137,CCCCCCCCN,IOQPZZOEVPZRBK-UHFFFAOYSA-N
159138-81-5,137,CC(C)C1=CC=C(C=C1S(C)(=O)=O)C(=O)N=C(N)N,IWXNYAIICFKCTM-UHFFFAOYSA-N
1569-02-4,137,CCOCC(C)O,JOLQKTGDSGKSKJ-UHFFFAOYSA-N
103878-83-7,137,NCCNC(=O)C1=NC=C(Cl)C=C1,JZXRLKWWVNUZRB-UHFFFAOYSA-N
1821-02-9,137,CCCC(=O)C(O)=O,KDVFRMMRZOCFLS-UHFFFAOYSA-N
612-60-2,137,CC1=CC=C2C=CC=NC2=C1,KDYVCOSVYOSHOL-UHFFFAOYSA-N
6701-13-9,137,CC(=C)C(=O)OCCCCCCCCCCOC(=O)C(C)=C,LRZPQLZONWIQOJ-UHFFFAOYSA-N
14611-52-0,137,CC(CC1=CC=CC=C1)N(C)CC#C,MEZLKOACVSPNER-UHFFFAOYSA-N
55117-15-2,137,FC1=C(CCl)C(Cl)=CC=C1,MJGOLNNLNQQIHR-UHFFFAOYSA-N
491-35-0,137,CC1=CC=NC2=C1C=CC=C2,MUDSDYNRBDKLGK-UHFFFAOYSA-N
75-26-3,137,CC(C)Br,NAMYKGVDVNBCFQ-UHFFFAOYSA-N
121-90-4,137,[O-][N+](=O)C1=CC(=CC=C1)C(Cl)=O,NXTNASSYJUXJDV-UHFFFAOYSA-N
141-82-2,137,OC(=O)CC(O)=O,OFOBLEOULBTSOW-UHFFFAOYSA-N
119-36-8,137,COC(=O)C1=C(O)C=CC=C1,OSWPMRLSEDHDFF-UHFFFAOYSA-N
106-93-4,137,BrCCBr,PAAZPARNPHGIKF-UHFFFAOYSA-N
13655-52-2,137,CC(C)NCC(O)COC1=C(CC=C)C=CC=C1,PAZJSJFMUHDSTF-UHFFFAOYSA-N
6338-41-6,137,OCC1=CC=C(O1)C(O)=O,PCSKKIUURRTAEM-UHFFFAOYSA-N
105-36-2,137,CCOC(=O)CBr,PQJJJMRNHATNKG-UHFFFAOYSA-N
6837-24-7,137,O=C1CCCN1C1CCCCC1,PZYDAVFRVJXFHS-UHFFFAOYSA-N
64-19-7,137,CC(O)=O,QTBSBXVTEAMEQO-UHFFFAOYSA-N
50-79-3,137,OC(=O)C1=CC(Cl)=CC=C1Cl,QVTQYSFCFOGITD-UHFFFAOYSA-N
288-32-4,137,N1C=CN=C1,RAXXELZNTBOGNW-UHFFFAOYSA-N
287-92-3,137,C1CCCC1,RGSFGYAAUTVSQA-UHFFFAOYSA-N
111-40-0,137,NCCNCCN,RPNUMPOLZDHAAY-UHFFFAOYSA-N
74223-64-6,137,COC(=O)C1=C(C=CC=C1)S(=O)(=O)NC(=O)NC1=NC(C)=NC(OC)=N1,RSMUVYRMZCOLBH-UHFFFAOYSA-N
161735-79-1,137,C#CCNC1CCC2=CC=CC=C12,RUOKEQAAGRXIBM-UHFFFAOYSA-N
764-99-8,137,C=COCCOCCOC=C,SAMJGBVVQUEMGC-UHFFFAOYSA-N
629-08-3,137,CCCCCCC#N,SDAXRHHPNYTELL-UHFFFAOYSA-N
6988-21-2,137,CNC(=O)OC1=C(C=CC=C1)C1OCCO1,SDKQRNRRDYRQKY-UHFFFAOYSA-N
4861-85-2,137,CC(C)OC(=O)CC1=CC=CC=C1,SSMBXPJYHMZLOJ-UHFFFAOYSA-N
19750-95-9,137,CN(C)C=NC1=CC=C(Cl)C=C1C,STUSTWKEFDQFFZ-UHFFFAOYSA-N
119-33-5,137,CC1=CC(=C(O)C=C1)[N+]([O-])=O,SYDNSSSQVSOXTN-UHFFFAOYSA-N
107-19-7,137,OCC#C,TVDSBUOJIPERQY-UHFFFAOYSA-N
505-48-6,137,OC(=O)CCCCCCC(O)=O,TYFQFVWCELRYAO-UHFFFAOYSA-N
87-62-7,137,CC1=CC=CC(C)=C1N,UFFBMTHBGFGIHF-UHFFFAOYSA-N
565-61-7,137,CCC(C)C(C)=O,UIHCLUNTQKBZGK-UHFFFAOYSA-N
542-75-6,137,ClCC=CCl,UOORRWUZONOOLO-UHFFFAOYSA-N
42471-28-3,137,CC1=NC=C(CNC(=O)N(CCCl)N=O)C(N)=N1,VFEDRRNHLBGPNN-UHFFFAOYSA-N
5370-01-4,137,CC(N)COC1=C(C)C=CC=C1C,VLPIATFUUWWMKC-UHFFFAOYSA-N
90-04-0,137,COC1=CC=CC=C1N,VMPITZXILSNTON-UHFFFAOYSA-N
2461-18-9,137,CCCCCCCCCCCCOCC1CO1,VMSIYTPWZLSMOH-UHFFFAOYSA-N
50-34-0,137,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC2=C1C=CC=C2)C(C)C,VVWYOYDLCMFIEM-UHFFFAOYSA-N
134-81-6,137,O=C(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,WURBFLDFSFBTLW-UHFFFAOYSA-N
3113-71-1,137,CC1=C(C=CC(=C1)C(O)=O)[N+]([O-])=O,XDTTUTIFWDAMIX-UHFFFAOYSA-N
600-25-9,137,CCC(Cl)[N+]([O-])=O,XEKUXTMJEFPWCG-UHFFFAOYSA-N
104-63-2,137,OCCNCC1=CC=CC=C1,XNIOWJUQPMKCIJ-UHFFFAOYSA-N
3615-24-5,137,CC(C)N=C1C(C)N(C)N(C1=O)C1=CC=CC=C1,CARDOXGNHFSJFF-UHFFFAOYSA-N
91-15-6,137,N#CC1=CC=CC=C1C#N,XQZYPMVTSDWCCE-UHFFFAOYSA-N
108-05-4,137,CC(=O)OC=C,XTXRWKRVRITETP-UHFFFAOYSA-N
51-66-1,137,COC1=CC=C(NC(C)=O)C=C1,XVAIDCNLVLTVFM-UHFFFAOYSA-N
5985-00-2,137,COC1=C2CN(C)CCC2=CC2=C1OCO2,XXANNZJIZQTCBP-UHFFFAOYSA-N
527-85-5,137,CC1=CC=CC=C1C(N)=O,XXUNIGZDNWWYED-UHFFFAOYSA-N
3685-84-5,137,CN(C)CCOC(=O)COC1=CC=C(Cl)C=C1,XZTYGFHCIAKPGJ-UHFFFAOYSA-N
3734-33-6,137,CC[N+](CC)(CC(=O)NC1=C(C)C=CC=C1C)CC1=CC=CC=C1,ZFQMTVNLDNXRNQ-UHFFFAOYSA-O
619-65-8,138,OC(=O)C1=CC=C(C=C1)C#N,ADCUEPOHPCPMCE-UHFFFAOYSA-N
98323-83-2,138,OC(=O)C1=CC2=C(NC=C2CCCCN2CCC(=CC2)C2=CC=CC=C2)C=C1,AFSOIHMEOKEZJF-UHFFFAOYSA-N
95-51-2,138,NC1=C(Cl)C=CC=C1,AKCRQHGQIJBRMN-UHFFFAOYSA-N
143388-64-1,138,CNS(=O)(=O)CCC1=CC=C2NC=C(C3CCN(C)CC3)C2=C1,AMKVXSZCKVJAGH-UHFFFAOYSA-N
