Id,Label,timeset,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,eigencentrality
5365568.0,,,46,9,55,2,0.504886,0.509677,0,0.002015,0.097351
5365566.0,,,50,5,55,2,0.503247,0.506452,0,0.002348,0.100528
5365576.0,,,30,25,55,2,0.511551,0.522581,0,0.001491,0.085676
5365578.0,,,26,29,55,2,0.513245,0.525806,0,0.001429,0.082999
5365582.0,,,22,33,55,2,0.51495,0.529032,0,0.001378,0.080413
5366900.0,,,18,37,55,2,0.516667,0.532258,0,0.001337,0.077915
5366902.0,,,14,41,55,2,0.518395,0.535484,0,0.001302,0.075502
5368784.0,,,10,45,55,2,0.520134,0.53871,0,0.001272,0.073172
5366496.0,,,147,2,149,2,0.501618,0.503226,0,0.00402,0.349915
5366504.0,,,130,18,148,2,0.508197,0.516129,0,0.002387,0.304369
5366502.0,,,134,14,148,2,0.506536,0.512903,0,0.002581,0.313518
5366500.0,,,138,10,148,2,0.504886,0.509677,0,0.00285,0.322935
5366498.0,,,142,6,148,2,0.503247,0.506452,0,0.00326,0.332625
5366506.0,,,126,22,148,2,0.509868,0.519355,0,0.002237,0.29548
5366508.0,,,122,26,148,2,0.511551,0.522581,0,0.002117,0.286844
5366510.0,,,118,30,148,2,0.513245,0.525806,0,0.002018,0.278455
5366512.0,,,115,34,149,2,0.51495,0.529032,0,0.001935,0.277425
5366514.0,,,110,38,148,2,0.516667,0.532258,0,0.001864,0.262198
5366516.0,,,106,42,148,2,0.518395,0.535484,0,0.001802,0.254516
5366518.0,,,102,46,148,2,0.520134,0.53871,0,0.001747,0.247056
5366520.0,,,98,50,148,2,0.521886,0.541935,0,0.001699,0.239811
5366524.0,,,94,54,148,2,0.523649,0.545161,0,0.001657,0.232777
5366526.0,,,90,58,148,2,0.525424,0.548387,0,0.001618,0.225947
5366528.0,,,86,62,148,2,0.527211,0.551613,0,0.001583,0.219315
5366530.0,,,82,66,148,2,0.52901,0.554839,0,0.001551,0.212878
5366532.0,,,78,70,148,2,0.530822,0.558065,0,0.001522,0.206628
5366534.0,,,74,74,148,2,0.532646,0.56129,0,0.001496,0.200562
5366536.0,,,70,78,148,2,0.534483,0.564516,0,0.001471,0.194674
5366538.0,,,66,82,148,2,0.536332,0.567742,0,0.001449,0.18896
5366540.0,,,62,86,148,2,0.538194,0.570968,0,0.001428,0.183413
5366542.0,,,58,90,148,2,0.54007,0.574194,0,0.001409,0.178031
5366544.0,,,54,94,148,2,0.541958,0.577419,0,0.001391,0.172808
5366546.0,,,50,98,148,2,0.54386,0.580645,0,0.001374,0.16774
5366548.0,,,46,102,148,2,0.545775,0.583871,0,0.001358,0.162823
5366550.0,,,43,106,149,2,0.547703,0.587097,0,0.001344,0.16517
5366552.0,,,38,110,148,2,0.549645,0.590323,0,0.00133,0.153229
5366554.0,,,34,114,148,2,0.551601,0.593548,0,0.001317,0.148744
5373771.0,,,30,118,148,2,0.553571,0.596774,0,0.001305,0.144392
5373773.0,,,26,122,148,2,0.555556,0.6,0,0.001293,0.140172
5378087.0,,,22,126,148,2,0.557554,0.603226,0,0.001282,0.136077
5378089.0,,,20,130,150,2,0.559567,0.606452,0,0.001272,0.146343
5367084.0,,,21,0,21,0,0,0,0,0.002169,0.072469
5367086.0,,,17,4,21,1,1,1,0,0.001596,0.070185
5367088.0,,,13,8,21,1,1,1,0,0.001383,0.067981
5367090.0,,,9,12,21,1,1,1,0,0.001272,0.065854
98084.0,,,41,33,74,2,0.501618,0.503226,0,0.001272,0.300003
122299.0,,,32,25,57,2,0.501618,0.503226,0,0.001272,0.234149
62679.0,,,41,34,75,2,0.501618,0.503226,0,0.001272,0.300003
139525.0,,,3,0,3,0,0,0,0,0.001272,0.021951
131867.0,,,61,56,117,2,0.501618,0.503226,0,0.001272,0.446347
187969.0,,,23,16,39,2,0.501618,0.503226,0,0.001272,0.168295
192009.0,,,23,16,39,2,0.501618,0.503226,0,0.001272,0.168295
116319.0,,,37,33,70,2,0.501618,0.503226,0,0.001272,0.270735
195603.0,,,32,25,57,2,0.501618,0.503226,0,0.001272,0.234149
847972.0,,,18,17,35,2,0.501618,0.503226,0,0.001272,0.131709
855067.0,,,40,41,81,2,0.501618,0.503226,0,0.001272,0.292686
848837.0,,,18,17,35,2,0.501618,0.503226,0,0.001272,0.131709
848864.0,,,16,17,33,2,0.501618,0.503226,0,0.001272,0.117075
848765.0,,,16,17,33,2,0.501618,0.503226,0,0.001272,0.117075
848807.0,,,16,17,33,2,0.501618,0.503226,0,0.001272,0.117075
848713.0,,,18,17,35,2,0.501618,0.503226,0,0.001272,0.131709
827523.0,,,16,17,33,2,0.501618,0.503226,0,0.001272,0.117075
827511.0,,,16,17,33,2,0.501618,0.503226,0,0.001272,0.117075
818920.0,,,18,17,35,2,0.501618,0.503226,0,0.001272,0.131709
818748.0,,,36,33,69,2,0.501618,0.503226,0,0.001272,0.263418
5389549.0,,,26,3,29,2,0.501618,0.503226,0,0.001642,0.139958
5390053.0,,,23,7,30,2,0.503247,0.506452,0,0.001393,0.142987
5390885.0,,,18,11,29,2,0.504886,0.509677,0,0.001272,0.131709
