cas,cluster,smiles
77439-76-0,129,OC1OC(=O)C(Cl)=C1C(Cl)Cl
643-79-8,129,O=CC1=CC=CC=C1C=O
79-74-3,130,CCC(C)(C)C1=CC(O)=C(C=C1O)C(C)(C)CC
212631-79-3,130,FC1=CC=C(C(=O)NOCC2CC2)C(NC2=CC=C(I)C=C2Cl)=C1F
500-38-9,130,CC(CC1=CC(O)=C(O)C=C1)C(C)CC1=CC=C(O)C(O)=C1
106685-40-9,130,COC1=C(C=C(C=C1)C1=CC=C2C=C(C=CC2=C1)C(O)=O)C12CC3CC(CC(C3)C1)C2
75-95-6,130,BrC(Br)C(Br)(Br)Br
3025-30-7,130,CCCCCC=CC=CC(=O)OCC
538-75-0,130,C1CCC(CC1)N=C=NC1CCCCC1
95-32-9,130,C1CN(CCO1)SSC1=NC2=C(S1)C=CC=C2
17796-82-6,130,O=C1N(SC2CCCCC2)C(=O)C2=C1C=CC=C2
4252-78-2,130,ClCC(=O)C1=C(Cl)C=C(Cl)C=C1
149647-78-9,130,ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1
101-90-6,130,C(OC1=CC(OCC2CO2)=CC=C1)C1CO1
30007-47-7,130,[O-][N+](=O)C1(Br)COCOC1
1134-04-9,130,ClC1=C(Cl)C(Cl)=C(Cl)C(=N1)C(Cl)(Cl)Cl
61869-08-7,131,FC1=CC=C(C=C1)C1CCNCC1COC1=CC=C2OCOC2=C1
60607-34-3,131,O=C1NC2=C(C=CC=C2)N1CCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1
3819-00-9,131,CC(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCC(CCO)CC2)C=C1
1225-55-4,131,CNCCCC1C2=C(C=CC=C2)C=CC2=C1C=CC=C2
536-43-6,131,CCCCOC1=CC=C(C=C1)C(=O)CCN1CCCCC1
82186-77-4,131,CCCCN(CCCC)CC(O)C1=CC(Cl)=CC2=C1C1=CC=C(Cl)C=C1C2=CC1=CC=C(Cl)C=C1
119431-25-3,131,OC(CN1CCC(CC2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1
58-28-6,131,CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2
57149-07-2,131,COC1=C(C=CC=C1)N1CCN(CC(O)COC2=CC=CC3=C2C=CC=C3)CC1
100643-71-8,131,ClC1=CC=C2C(CCC3=C(N=CC=C3)C2=C2CCNCC2)=C1
54063-53-5,131,CCCNCC(O)COC1=C(C=CC=C1)C(=O)CCC1=CC=CC=C1
52-86-8,131,OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1
511-12-6,131,CN1CC(CC2C1CC1=CNC3=CC=CC2=C13)C(=O)NC1(C)OC2(O)C3CCCN3C(=O)C(CC3=CC=CC=C3)N2C1=O
79307-93-0,131,CN1CCCC(CC1)N1N=C(CC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O
1465-25-4,131,NCCNC1=C2C=CC=CC2=CC=C1
402910-27-4,131,CSC1=CC=C(OC2=CC=C(C=C2CN(C)C)S(N)(=O)=O)C=C1C
10262-69-8,131,CNCCCC12CCC(C3=CC=CC=C13)C1=CC=CC=C21
90293-01-9,131,CNCCCCOC1=C(CC2=CC=CC=C2)C=CC=C1
14028-44-5,131,ClC1=CC=C2OC3=C(C=CC=C3)N=C(N3CCNCC3)C2=C1
5786-21-0,131,CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=C1C=CC=C2
929601-09-2,131,CCOC(=O)COC1=CC2=C(CCC(C2)NCC(O)C2=CC(Cl)=CC=C2)C=C1
10457-90-6,131,OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Br)C=C1
62-68-0,131,CCCC(C(=O)OCCN(CC)CC)(C1=CC=CC=C1)C1=CC=CC=C1
103377-41-9,131,FC1=CC=C(C=C1)N1CCN(CCCC(=O)NC2C3=CC=CC=C3CSC3=CC=CC=C23)CC1
17692-51-2,131,CN1C=C2CC3C(CC(CNC(=O)OCC4=CC=CC=C4)CN3C)C3=C2C1=CC=C3
59669-26-0,131,CSC(C)=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC
31386-25-1,131,CN(C)CCOC(=O)C1=CC2=C(C=C1)N(CC1=CC=CC=C1)C(C)=C2C
7681-67-6,131,CCC(=O)C1=CC2=C(SC3=C(C=CC=C3)N2CCCN(C)C)C=C1
82-86-0,132,O=C1C(=O)C2=CC=CC3=C2C1=CC=C3
548-66-3,132,CCN(CC)CCOC(=O)C(C1CCCCC1)C1=CC=CC=C1
113-52-0,132,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12
50-49-7,132,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12
127308-82-1,132,C(CC1=CC=C2OCOC2=C1)N1CCCC(C1)OC(C1=CC=CC=C1)C1=CC=CC=C1
6138-79-0,132,CC1=CC=C(C=C1)C(=CCN1CCCC1)C1=CC=CC=N1
23642-66-2,132,CC(CC1=CC(=CC=C1)C(F)(F)F)NCCOC(=O)C1=CC=CC=C1
42971-09-5,132,CCOC(=O)C1=CC2(CC)CCCN3CCC4=C(C23)N1C1=CC=CC=C41
2426-63-3,132,COC1=CC2=C(NC=C2CCN(C(C)C)C(C)C)C=C1
57808-66-9,132,ClC1=CC2=C(C=C1)N(C1CCN(CCCN3C(=O)NC4=C3C=CC=C4)CC1)C(=O)N2
15574-96-6,132,CN1CCC(CC1)=C1C2=C(CCC3=CC=CC=C13)SC=C2
14984-68-0,132,ClC1=CC=C(C=C1)C(OCCN1CCCCC1)C1=CC=CC=C1
5116-94-9,132,CCCCCCCCCCCCCOP(O)(O)=O
26615-21-4,132,CN(C)CCOC1=CC2=C(SC3=CC=C(Cl)C=C13)C=CC=C2
36415-61-9,132,[H]C12CC(CC)C3([H])N(C1)CCC1=C(NC4=CC=C(OC)C=C14)C3([H])C2
6170-42-9,132,CN(C)CCN(CC1=CC=C(Cl)C=C1)C1=CC=CC=N1
13187-06-9,132,CN1CCC(CC1)=C1C2=CC=CC=C2SC2=CC=CC=C12
129-03-3,132,CN1CCC(CC1)=C1C2=C(C=CC=C2)C=CC2=C1C=CC=C2
6202-23-9,132,CN(C)CCC=C1C2=C(C=CC=C2)C=CC2=C1C=CC=C2
1217457-81-2,132,CC(C1=C(CCN(C)C)CC2=CC=CC=C12)C1=NC=CC=C1
33237-74-0,132,CCN(CC)CCCN(C1CC2=CC=CC=C2C1)C1=CC=CC=C1
124937-51-5,132,CC(C)N(CCC(C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C
60-87-7,132,CC(CN1C2=C(SC3=C1C=CC=C3)C=CC=C2)N(C)C
341-69-5,132,CN(C)CCOC(C1=CC=CC=C1)C1=C(C)C=CC=C1
26786-32-3,132,CN(CCCN1C2=CC=CC=C2CCC2=C1C=CC=C2)CC(=O)C1=CC=C(Cl)C=C1
24219-97-4,132,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2C=CC=C1
82248-59-7,132,CNCCC(OC1=CC=CC=C1C)C1=CC=CC=C1
65576-45-6,132,CN1CC2C(C1)C1=C(OC3=C2C=CC=C3)C=CC(Cl)=C1
4880-88-0,132,CCC12CCCN3CCC4=C(C13)N(C1=CC=CC=C41)C(=O)C2
27833-64-3,132,CN1CCN(CC1)C1=NC2=CC=CC=C2OC2=C1C=C(Cl)C=C2
2773-92-4,132,CCCCC1=CC2=C(C=CC=C2)C(OCCN(C)C)=N1
59-33-6,132,COC1=CC=C(CN(CCN(C)C)C2=NC=CC=C2)C=C1
53-60-1,132,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=CC=C2
521-78-8,132,CC(CN(C)C)CN1C2=C(CCC3=C1C=CC=C3)C=CC=C2
2104-64-5,133,CCOP(=S)(OC1=CC=C(C=C1)[N+]([O-])=O)C1=CC=CC=C1
24017-47-8,133,CCOP(=S)(OCC)OC1=NN(C=N1)C1=CC=CC=C1
14816-18-3,133,CCOP(=S)(OCC)ON=C(C#N)C1=CC=CC=C1
96182-53-5,133,CCOP(=S)(OC(C)C)OC1=CN=C(N=C1)C(C)(C)C
17109-49-8,133,CCOP(=O)(SC1=CC=CC=C1)SC1=CC=CC=C1
950-35-6,133,COP(=O)(OC)OC1=CC=C(C=C1)[N+]([O-])=O
56-72-4,133,CCOP(=S)(OCC)OC1=CC2=C(C=C1)C(C)=C(Cl)C(=O)O2
21609-90-5,133,COP(=S)(OC1=CC(Cl)=C(Br)C=C1Cl)C1=CC=CC=C1
2631-37-0,133,CNC(=O)OC1=CC(=CC(C)=C1)C(C)C
1563-66-2,133,CNC(=O)OC1=CC=CC2=C1OC(C)(C)C2
470-90-6,133,CCOP(=O)(OCC)OC(=CCl)C1=C(Cl)C=C(Cl)C=C1
82560-54-1,133,CCOC(=O)CCN(SN(C)C(=O)OC1=CC=CC2=C1OC(C)(C)C2)C(C)C
39196-18-4,133,CNC(=O)ON=C(CSC)C(C)(C)C
7786-34-7,133,COC(=O)C=C(C)OP(=O)(OC)OC
64-00-6,133,CNC(=O)OC1=CC=CC(=C1)C(C)C
2032-59-9,133,CNC(=O)OC1=CC(C)=C(C=C1)N(C)C
2310-17-0,133,CCOP(=S)(OCC)SCN1C(=O)OC2=CC(Cl)=CC=C12
114-26-1,133,CNC(=O)OC1=CC=CC=C1OC(C)C
55285-14-8,133,CCCCN(CCCC)SN(C)C(=O)OC1=C2OC(C)(C)CC2=CC=C1
13457-18-6,133,CCOC(=O)C1=CN2N=C(OP(=S)(OCC)OCC)C=C2N=C1C
321-55-1,133,CC1=C(Cl)C(=O)OC2=CC(OP(=O)(OCCCl)OCCCl)=CC=C12
944-22-9,133,CCOP(=S)(CC)SC1=CC=CC=C1
4824-78-6,133,CCOP(=S)(OCC)OC1=C(Cl)C=C(Br)C(Cl)=C1
23135-22-0,133,CNC(=O)ON=C(SC)C(=O)N(C)C
56-38-2,133,CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+]([O-])=O
10311-84-9,133,CCOP(=S)(OCC)SC(CCl)N1C(=O)C2=C(C=CC=C2)C1=O
5598-15-2,133,CCOP(=O)(OCC)OC1=NC(Cl)=C(Cl)C=C1Cl
57-47-6,133,CNC(=O)OC1=CC=C2N(C)C3N(C)CCC3(C)C2=C1
2631-40-5,133,CNC(=O)OC1=C(C=CC=C1)C(C)C
116-06-3,133,CNC(=O)ON=CC(C)(C)SC
4568-28-9,133,CCCCCCCCCCCCCCCCCC(O)=O
41198-08-7,133,CCCSP(=O)(OCC)OC1=C(Cl)C=C(Br)C=C1
644-64-4,133,CN(C)C(=O)OC1=NN(C(=O)N(C)C)C(C)=C1
563-12-2,133,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC
23422-53-9,133,CNC(=O)OC1=CC=CC(=C1)N=CN(C)C
2642-71-9,133,CCOP(=S)(OCC)SCN1N=NC2=CC=CC=C2C1=O
2921-88-2,133,CCOP(=S)(OCC)OC1=NC(Cl)=C(Cl)C=C1Cl
18854-01-8,133,CCOP(=S)(OCC)OC1=NOC(=C1)C1=CC=CC=C1
16752-77-5,133,CNC(=O)ON=C(C)SC
962-58-3,133,CCOP(=O)(OCC)OC1=NC(=NC(C)=C1)C(C)C
1634-78-2,133,CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC
311-45-5,133,CCOP(=O)(OCC)OC1=CC=C(C=C1)[N+]([O-])=O
22781-23-3,133,CNC(=O)OC1=CC=CC2=C1OC(C)(C)O2
54593-83-8,133,CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl
3689-24-5,133,CCOP(=S)(OCC)OP(=S)(OCC)OCC
13071-79-9,133,CCOP(=S)(OCC)SCSC(C)(C)C
42509-80-8,133,CCOP(=S)(OCC)OC1=NN(C(C)C)C(Cl)=N1
129101-54-8,133,CCN(C)C(=O)OC1=CC=CC(=C1)C(C)N(C)C
546-71-4,133,CCOP(=O)(CC)OC1=CC=C(C=C1)[N+]([O-])=O
23103-98-2,133,CN(C)C(=O)OC1=C(C)C(C)=NC(=N1)N(C)C
24353-61-5,133,COP(N)(=S)OC1=C(C=CC=C1)C(=O)OC(C)C
315-18-4,133,CNC(=O)OC1=CC(C)=C(N(C)C)C(C)=C1
78-48-8,133,CCCCSP(=O)(SCCCC)SCCCC
299-86-5,134,CNP(=O)(OC)OC1=CC=C(C=C1Cl)C(C)(C)C
115-93-5,134,COP(=S)(OC)OC1=CC=C(C=C1)S(N)(=O)=O
298-02-2,134,CCOP(=S)(OCC)SCSCC
31218-83-4,134,CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C
86-50-0,134,COP(=S)(OC)SCN1N=NC2=C(C=CC=C2)C1=O
298-04-4,134,CCOP(=S)(OCC)SCCSCC
98886-44-3,134,CCOP(=O)(SC(C)CC)N1CCSC1=O
34643-46-4,134,CCCSP(=S)(OCC)OC1=C(Cl)C=C(Cl)C=C1
25311-71-1,134,CCOP(=S)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C
5598-13-0,134,COP(=S)(OC)OC1=NC(Cl)=C(Cl)C=C1Cl
947-02-4,134,CCOP(=O)(OCC)N=C1SCCS1
299-84-3,134,COP(=S)(OC)OC1=C(Cl)C=C(Cl)C(Cl)=C1
52-85-7,134,COP(=S)(OC)OC1=CC=C(C=C1)S(=O)(=O)N(C)C
35400-43-2,134,CCCSP(=S)(OCC)OC1=CC=C(SC)C=C1
2381-21-7,134,CC1=CC=C2C=CC3=CC=CC4=C3C2=C1C=C4
6923-22-4,134,[H]C(C(=O)NC)=C(C)OP(=O)(OC)OC
18181-70-9,134,COP(=S)(OC)OC1=CC(Cl)=C(I)C=C1Cl
732-11-6,134,COP(=S)(OC)SCN1C(=O)C2=C(C=CC=C2)C1=O
950-37-8,134,COC1=NN(CSP(=S)(OC)OC)C(=O)S1
52-68-6,134,COP(=O)(OC)C(O)C(Cl)(Cl)Cl
10265-92-6,134,COP(N)(=O)SC
2104-96-3,134,COP(=S)(OC)OC1=C(Cl)C=C(Br)C(Cl)=C1
57018-04-9,134,COP(=S)(OC)OC1=C(Cl)C=C(C)C=C1Cl
62-73-7,134,COP(=O)(OC)OC=C(Cl)Cl
2463-84-5,134,COP(=S)(OC)OC1=CC=C(C=C1Cl)[N+]([O-])=O
55-38-9,134,COP(=S)(OC)OC1=CC(C)=C(SC)C=C1
17040-19-6,134,CCS(=O)(=O)CCSP(=O)(OC)OC
1113-02-6,134,CNC(=O)CSP(=O)(OC)OC
28249-77-6,134,CCN(CC)C(=O)SCC1=CC=C(Cl)C=C1
13171-21-6,134,CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC
298-00-0,134,COP(=S)(OC)OC1=CC=C(C=C1)[N+]([O-])=O
741-58-2,134,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)C1=CC=CC=C1
67747-09-5,134,CCCN(CCOC1=C(Cl)C=C(Cl)C=C1Cl)C(=O)N1C=CN=C1
23505-41-1,134,CCOP(=S)(OCC)OC1=CC(C)=NC(=N1)N(CC)CC
22248-79-9,134,COP(=O)(OC)OC(=CCl)C1=C(Cl)C=C(Cl)C(Cl)=C1
961-11-5,134,COP(=O)(OC)OC(=CCl)C1=C(Cl)C=C(Cl)C(Cl)=C1
786-19-6,134,CCOP(=S)(OCC)SCSC1=CC=C(Cl)C=C1
141-66-2,134,COP(=O)(OC)OC(C)=CC(=O)N(C)C
36001-88-4,134,COP(=S)(NC(C)C)OC1=C(C=C(C)C=C1)[N+]([O-])=O
3383-96-8,134,COP(=S)(OC)OC1=CC=C(SC2=CC=C(OP(=S)(OC)OC)C=C2)C=C1
2597-03-7,134,CCOC(=O)C(SP(=S)(OC)OC)C1=CC=CC=C1
115-90-2,134,CCOP(=S)(OCC)OC1=CC=C(C=C1)S(C)=O
78-30-8,134,CC1=C(OP(=O)(OC2=C(C)C=CC=C2)OC2=C(C)C=CC=C2)C=CC=C1
22224-92-6,134,CCOP(=O)(NC(C)C)OC1=CC=C(SC)C(C)=C1
122-14-5,134,COP(=S)(OC)OC1=CC=C(C(C)=C1)[N+]([O-])=O
1766-91-2,135,CCCCCC1NC2=CC(=C(C=C2S(=O)(=O)N1)S(N)(=O)=O)C(F)(F)F
111-29-5,135,OCCCCCO
81732-46-9,135,CN(C)C(=O)OC1=CC(=CC(OC(=O)N(C)C)=C1)C(O)CNC(C)(C)C
571-58-4,135,CC1=CC=C(C)C2=C1C=CC=C2
1792-17-2,135,CCCCNC(=O)NCCCC
104-88-1,135,ClC1=CC=C(C=O)C=C1
89-87-2,135,CC1=CC(C)=C(C=C1)[N+]([O-])=O
108-59-8,135,COC(=O)CC(=O)OC
2139-47-1,135,CC1N(C)N(C(=O)C1=NC(=O)C1=CN=CC=C1)C1=CC=CC=C1
290352-28-2,135,CC1=CC(NC(=O)C(O)=O)=CC(C)=C1OC1=CC=C(O)C2=C1CCC2
100-50-5,135,O=CC1CCC=CC1
110-95-2,135,CN(C)CCCN(C)C
1187-42-4,135,NC(C#N)C(=N)C#N
125-33-7,135,CCC1(C(=O)NCNC1=O)C1=CC=CC=C1
51-67-2,135,NCCC1=CC=C(O)C=C1
107-92-6,135,CCCC(O)=O
38260-54-7,135,CCOC1=CC(OP(=S)(OC)OC)=NC(CC)=N1
4800-94-6,135,CC1(C)SC2C(NC(=O)C(C(O)=O)C3=CC=CC=C3)C(=O)N2C1C(O)=O
29560-58-5,135,CCOC(=O)NC1=CC2=C(SC3=CC=CC=C3N2C(=O)CCN2CCOCC2)C=C1
51411-04-2,135,OC(=O)CN1C(=O)C2=CC=CC3=C2C(=CC=C3)C1=O
101-86-0,135,CCCCCCC(C=O)=CC1=CC=CC=C1
74697-28-2,135,CCOC(=O)COC1=C(Cl)C2=C(C=C1)C(C)=C(CCN(CC)CC)C(=O)O2
99-87-6,135,CC(C)C1=CC=C(C)C=C1
109-73-9,135,CCCCN
1067-25-0,135,CCC[Si](OC)(OC)OC
133-90-4,135,NC1=C(Cl)C(=CC(Cl)=C1)C(O)=O
611-71-2,135,OC(C(O)=O)C1=CC=CC=C1
27138-31-4,135,CC(COCC(C)OC(=O)C1=CC=CC=C1)OC(=O)C1=CC=CC=C1
100-47-0,135,N#CC1=CC=CC=C1
51282-49-6,135,COC(=O)C1=C(C=CC(Cl)=C1)[N+]([O-])=O
181274-15-7,135,CCCOC1=NN(C(=O)NS(=O)(=O)C2=C(C=CC=C2)C(=O)OC)C(=O)N1C
10326-41-7,135,CC(O)C(O)=O
107-66-4,135,CCCCOP(O)(=O)OCCCC
104-45-0,135,CCCC1=CC=C(OC)C=C1
3068-76-6,135,CO[Si](CCCNC1=CC=CC=C1)(OC)OC
127-17-3,135,CC(=O)C(O)=O
24370-25-0,135,NC(=O)NC1=NC2=CC=CC=C2N1
97-65-4,135,OC(=O)CC(=C)C(O)=O
3567-08-6,135,COC1=CC=C(C=C1)S(=O)(=O)NC1=NN=C(CC(C)C)S1
60-51-5,135,CNC(=O)CSP(=S)(OC)OC
121-66-4,135,NC1=NC=C(S1)[N+]([O-])=O
110-73-6,135,CCNCCO
162706-14-1,135,CC1=C(C2=C(C=CC=C2)N1CCCCC(O)=O)C1=CN=CC=C1
112-69-6,135,CCCCCCCCCCCCCCCCN(C)C
342573-75-5,135,CCN1C=C[N+](C)=C1
106-19-4,135,CCCOC(=O)CCCCC(=O)OCCC
153719-23-4,135,CN1COCN(CC2=CN=C(Cl)S2)C1=N[N+]([O-])=O
22984-54-9,135,CCC(C)=NO[Si](C)(ON=C(C)CC)ON=C(C)CC
150-78-7,135,COC1=CC=C(OC)C=C1
58394-64-2,135,CCCCC(CC)COC(=O)CCCCC(=O)OCC1=CC=CC=C1
1156-19-0,135,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CCCCCC1
54-96-6,135,NC1=C(N)C=NC=C1
28069-74-1,135,CCOC(C)OCCC=CCC
123312-89-0,135,CC1CN(N=CC2=CC=CN=C2)C(=O)N=N1
574-06-1,135,CC(=O)OC(C(=O)C1=CC=CC=C1)C1=CC=CC=C1
107-20-0,135,ClCC=O
127-08-2,135,CC(O)=O
629-76-5,135,CCCCCCCCCCCCCCCO
35256-85-0,135,CC(C)N(CC1=CC=CC=C1)C(=O)C(C)(C)C
78-79-5,135,CC(=C)C=C
298198-52-4,135,BrC1=CC=C(OC(=O)N2CCN3CCC2CC3)C=C1
116-25-6,135,CC1(C)N(CO)C(=O)NC1=O
97-90-5,135,CC(=C)C(=O)OCCOC(=O)C(C)=C
16672-87-0,135,OP(O)(=O)CCCl
135158-54-2,135,CSC(=O)C1=CC=CC2=C1SN=N2
6485-40-1,135,CC(=C)C1CC=C(C)C(=O)C1
112-60-7,135,OCCOCCOCCOCCO
123-94-4,135,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO
41394-05-2,135,CC1=NN=C(C(=O)N1N)C1=CC=CC=C1
101200-48-0,135,COC(=O)C1=CC=CC=C1S(=O)(=O)NC(=O)N(C)C1=NC(OC)=NC(C)=N1
589-34-4,135,CCCC(C)CC
111-83-1,135,CCCCCCCCBr
3386-33-2,135,CCCCCCCCCCCCCCCCCCCl
80-77-3,135,CN1C(C2=CC=C(Cl)C=C2)S(=O)(=O)CCC1=O
100-46-9,135,NCC1=CC=CC=C1
4418-26-2,135,CC(=O)C1C(=O)OC(C)=CC1=O
112-70-9,135,CCCCCCCCCCCCCO
136-60-7,135,CCCCOC(=O)C1=CC=CC=C1
105-99-7,135,CCCCOC(=O)CCCCC(=O)OCCCC
52-89-1,135,NC(CS)C(O)=O
106-38-7,135,CC1=CC=C(Br)C=C1
594-20-7,135,CC(C)(Cl)Cl
100-61-8,136,CNC1=CC=CC=C1
120-56-9,136,O=C(OCCOCCOCCOC(=O)C1=CC=CC=C1)C1=CC=CC=C1
90-49-3,136,CCC(C(=O)NC(N)=O)C1=CC=CC=C1
106-79-6,136,COC(=O)CCCCCCCCC(=O)OC
143-28-2,136,CCCCCCCCC=CCCCCCCCCO
105-34-0,136,COC(=O)CC#N
3775-90-4,136,CC(=C)C(=O)OCCNC(C)(C)C
5187-23-5,136,CCC1(CO)COCOC1
27060-75-9,136,COC1=CC=C(Br)C(C)=C1
122-57-6,136,CC(=O)C=CC1=CC=CC=C1
610-14-0,136,[O-][N+](=O)C1=C(C=CC=C1)C(Cl)=O
13608-87-2,136,CC(=O)C1=CC=C(Cl)C(Cl)=C1Cl
91-23-6,136,COC1=C(C=CC=C1)[N+]([O-])=O
83121-18-0,136,FC1=CC=CC(F)=C1C(=O)NC(=O)NC1=C(F)C(Cl)=C(F)C(Cl)=C1
3268-49-3,136,CSCCC=O
598-98-1,136,COC(=O)C(C)(C)C
95-47-6,136,CC1=C(C)C=CC=C1
765-12-8,136,C=COCCOCCOCCOC=C
95-68-1,136,CC1=CC(C)=C(N)C=C1
870-72-4,136,OCS(O)(=O)=O
1515-72-6,136,CCCCN1C(=O)C2=C(C=CC=C2)C1=O
483-63-6,136,CCN(C(=O)C=CC)C1=CC=CC=C1C
23495-12-7,136,CCC(=O)OCCOC1=CC=CC=C1
84-66-2,136,CCOC(=O)C1=CC=CC=C1C(=O)OCC
579-66-8,136,CCC1=CC=CC(CC)=C1N
1476-11-5,136,ClCC=CCCl
591-87-7,136,CC(=O)OCC=C
2545-59-7,136,CCCCOCCOC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1
597-43-3,136,CC(C)(CC(O)=O)C(O)=O
121-39-1,136,CCOC(=O)C1OC1C1=CC=CC=C1
625-69-4,136,CC(O)CC(C)O
59-02-9,136,CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(O1)C(C)=C(C)C(O)=C2C
2752-17-2,136,NCCOCCN
112-59-4,136,CCCCCCOCCOCCO
77-76-9,136,COC(C)(C)OC
104-21-2,136,COC1=CC=C(COC(C)=O)C=C1
NOCAS_47299,136,CCOC1=CC=CC(=C1)C1(CCC(C)CC1)N1CCN(CC1)C1=CC=CC=C1
31983-27-4,136,CC(C)=CCCC(C)=CC#N
122-40-7,136,CCCCCC(C=O)=CC1=CC=CC=C1
620-17-7,136,CCC1=CC=CC(O)=C1
115-96-8,136,ClCCOP(=O)(OCCCl)OCCCl
117-82-8,136,COCCOC(=O)C1=C(C=CC=C1)C(=O)OCCOC
7149-79-3,136,CC(=O)NC1=CC(Cl)=C(C)C=C1
66346-01-8,136,CC(C)(C)C(=O)CCC1=CC=C(Cl)C=C1
119-53-9,136,OC(C(=O)C1=CC=CC=C1)C1=CC=CC=C1
1610-18-0,136,COC1=NC(NC(C)C)=NC(NC(C)C)=N1
1663-39-4,136,CC(C)(C)OC(=O)C=C
7779-78-4,136,CC(C)CC(O)CC1=CC=CC=C1
64700-56-7,136,CCCCOCCOC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=N1
881-03-8,136,CC1=CC=C2C=CC=CC2=C1[N+]([O-])=O
105-76-0,136,CCCCOC(=O)C=CC(=O)OCCCC
24549-06-2,136,CCC1=CC=CC(C)=C1N
1118-12-3,136,CC(C)(C)NC(N)=O
121-69-7,136,CN(C)C1=CC=CC=C1
13838-16-9,136,FC(F)OC(F)(F)C(F)Cl
594-71-8,136,CC(C)(Cl)[N+]([O-])=O
611-32-5,136,CC1=CC=CC2=CC=CN=C12
88-63-1,136,NC1=CC=C(C(N)=C1)S(O)(=O)=O
80288-49-9,136,CN1C(=O)N(CC2=CC=CO2)C2=C(NC(C)=N2)C1=O
813-78-5,136,COP(O)(=O)OC
637-07-0,136,CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1
24851-98-7,136,CCCCCC1C(CC(=O)OC)CCC1=O
31138-65-5,136,OCC(O)C(O)C(O)C(O)C(O)C(O)=O
79-20-9,136,COC(C)=O
1892-29-1,136,OCCSSCCO
2935-90-2,136,COC(=O)CCS
7529-22-8,136,C[N+]1([O-])CCOCC1
556-61-6,136,CN=C=S
3923-79-3,136,CN1C(O)C(O)N(C)C1=O
119-10-8,136,COC1=CC=C(C)C=C1[N+]([O-])=O
75-35-4,136,ClC(Cl)=C
63133-82-4,136,CC1=CC(Cl)=C(N)C(C)=C1
19932-84-4,136,ClC1=CC2=C(NC(=O)O2)C=C1
1014-70-6,136,CCNC1=NC(SC)=NC(NCC)=N1
89-83-8,136,CC(C)C1=CC=C(C)C=C1O
2459-10-1,136,COC(=O)C1=CC=C(C(=O)OC)C(=C1)C(=O)OC
103-60-6,136,CC(C)C(=O)OCCOC1=CC=CC=C1
4170-30-3,136,CC=CC=O
21540-35-2,136,CN(C)C(=S)NC1=CC(C)=CC=C1
131-16-8,136,CCCOC(=O)C1=C(C=CC=C1)C(=O)OCCC
50-30-6,136,OC(=O)C1=C(Cl)C=CC=C1Cl
504-20-1,136,CC(C)=CC(=O)C=C(C)C
92-00-2,136,OCCN(CCO)C1=CC(Cl)=CC=C1
5902-51-2,136,CC1=NC(=O)N(C(=O)C1Cl)C(C)(C)C
17369-59-4,136,CCC=C1OC(=O)C2=CC=CC=C12
131-11-3,136,COC(=O)C1=C(C=CC=C1)C(=O)OC
95-87-4,136,CC1=CC(O)=C(C)C=C1
1490-04-6,136,CC(C)C1CCC(C)CC1O
99-54-7,136,[O-][N+](=O)C1=CC=C(Cl)C(Cl)=C1
80-39-7,136,CCNS(=O)(=O)C1=CC=C(C)C=C1
90-98-2,136,ClC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1
110-40-7,136,CCOC(=O)CCCCCCCCC(=O)OCC
104-54-1,136,OCC=CC1=CC=CC=C1
2163-00-0,136,ClCCCCCCCl
55066-48-3,136,CC(CCO)CCC1=CC=CC=C1
62-53-3,136,NC1=CC=CC=C1
104-20-1,136,COC1=CC=C(CCC(C)=O)C=C1
