"","cas","cluster","inchikey","short_key","target_gene"
"3024","968-81-0",78,"VGZSUPCWNCWDAN-UHFFFAOYSA-N","VGZSUPCWNCWDAN","ABCC8"
"3025","968-81-0",78,"VGZSUPCWNCWDAN-UHFFFAOYSA-N","VGZSUPCWNCWDAN","KCNJ11"
"3026","93-65-2",78,"WNTGYJSOUMFZEP-UHFFFAOYSA-N","WNTGYJSOUMFZEP","HTR2B"
"3027","13412-64-1",78,"YFAGHNZHGGCZAX-UHFFFAOYSA-N","YFAGHNZHGGCZAX","SLCO1B1"
"3028","29094-61-9",78,"ZJJXGWJIGJFDTL-UHFFFAOYSA-N","ZJJXGWJIGJFDTL","ABCC8"
"3029","29094-61-9",78,"ZJJXGWJIGJFDTL-UHFFFAOYSA-N","ZJJXGWJIGJFDTL","KCNJ11"
"3030","1986-47-6",79,"AELCINSCMGFISI-UHFFFAOYSA-N","AELCINSCMGFISI","CYP2A6"
"3031","1986-47-6",79,"AELCINSCMGFISI-UHFFFAOYSA-N","AELCINSCMGFISI","KDM1A"
"3032","1986-47-6",79,"AELCINSCMGFISI-UHFFFAOYSA-N","AELCINSCMGFISI","MAOB"
"3033","1986-47-6",79,"AELCINSCMGFISI-UHFFFAOYSA-N","AELCINSCMGFISI","MAOA"
"3034","51481-61-9",79,"AQIXAKUUQRKLND-UHFFFAOYSA-N","AQIXAKUUQRKLND","HRH2"
"3035","51481-61-9",79,"AQIXAKUUQRKLND-UHFFFAOYSA-N","AQIXAKUUQRKLND","SLC29A4"
"3036","51481-61-9",79,"AQIXAKUUQRKLND-UHFFFAOYSA-N","AQIXAKUUQRKLND","SLC47A2"
"3037","51481-61-9",79,"AQIXAKUUQRKLND-UHFFFAOYSA-N","AQIXAKUUQRKLND","SLC47A1"
"3038","148016-81-3",79,"AVAACINZEOAHHE-UHFFFAOYSA-N","AVAACINZEOAHHE","CACNA1C"
"3039","137234-62-9",79,"BCEHBSKCWLPMDN-UHFFFAOYSA-N","BCEHBSKCWLPMDN","CYP2B6"
"3040","137234-62-9",79,"BCEHBSKCWLPMDN-UHFFFAOYSA-N","BCEHBSKCWLPMDN","CYP46A1"
"3041","1508-75-4",79,"BGDKAVGWHJFAGW-UHFFFAOYSA-N","BGDKAVGWHJFAGW","CYP2C19"
"3042","1508-75-4",79,"BGDKAVGWHJFAGW-UHFFFAOYSA-N","BGDKAVGWHJFAGW","CYP2C9"
"3043","1508-75-4",79,"BGDKAVGWHJFAGW-UHFFFAOYSA-N","BGDKAVGWHJFAGW","CHRM5"
"3044","1508-75-4",79,"BGDKAVGWHJFAGW-UHFFFAOYSA-N","BGDKAVGWHJFAGW","CHRM3"
"3045","1508-75-4",79,"BGDKAVGWHJFAGW-UHFFFAOYSA-N","BGDKAVGWHJFAGW","CHRM4"
"3046","1508-75-4",79,"BGDKAVGWHJFAGW-UHFFFAOYSA-N","BGDKAVGWHJFAGW","CHRM2"
"3047","1508-75-4",79,"BGDKAVGWHJFAGW-UHFFFAOYSA-N","BGDKAVGWHJFAGW","CHRM1"
"3048","102676-31-3",79,"CLPFFLWZZBQMAO-UHFFFAOYSA-N","CLPFFLWZZBQMAO","CYP11B2"
"3049","102676-31-3",79,"CLPFFLWZZBQMAO-UHFFFAOYSA-N","CLPFFLWZZBQMAO","CYP11B1"
"3050","102676-31-3",79,"CLPFFLWZZBQMAO-UHFFFAOYSA-N","CLPFFLWZZBQMAO","CYP19A1"
"3051","76894-77-4",79,"DEQLGSOHGTZKFB-UHFFFAOYSA-N","DEQLGSOHGTZKFB","TBXAS1"
"3052","3979-76-8",79,"HHRZAEJMHSGZNP-UHFFFAOYSA-N","HHRZAEJMHSGZNP","MAOB"
"3053","3979-76-8",79,"HHRZAEJMHSGZNP-UHFFFAOYSA-N","HHRZAEJMHSGZNP","MAOA"
"3054","112809-51-5",79,"HPJKCIUCZWXJDR-UHFFFAOYSA-N","HPJKCIUCZWXJDR","CYP19A1"
"3055","85371-64-8",79,"IVVNZDGDKPTYHK-UHFFFAOYSA-N","IVVNZDGDKPTYHK","ABCC9"
"3056","85371-64-8",79,"IVVNZDGDKPTYHK-UHFFFAOYSA-N","IVVNZDGDKPTYHK","KCNJ11"
"3057","122852-69-1",79,"JSWZEAMFRNKZNL-UHFFFAOYSA-N","JSWZEAMFRNKZNL","CYP1A2"
"3058","122852-69-1",79,"JSWZEAMFRNKZNL-UHFFFAOYSA-N","JSWZEAMFRNKZNL","CYP3A4"
"3059","122852-69-1",79,"JSWZEAMFRNKZNL-UHFFFAOYSA-N","JSWZEAMFRNKZNL","HTR3A"
"3060","122852-69-1",79,"JSWZEAMFRNKZNL-UHFFFAOYSA-N","JSWZEAMFRNKZNL","HTR2B"
"3061","122852-69-1",79,"JSWZEAMFRNKZNL-UHFFFAOYSA-N","JSWZEAMFRNKZNL","KCNH2"
"3062","15622-65-8",79,"KLPWJLBORRMFGK-UHFFFAOYSA-N","KLPWJLBORRMFGK","DRD2"
"3063","15622-65-8",79,"KLPWJLBORRMFGK-UHFFFAOYSA-N","KLPWJLBORRMFGK","HRH1"
"3064","15622-65-8",79,"KLPWJLBORRMFGK-UHFFFAOYSA-N","KLPWJLBORRMFGK","HTR2A"
"3065","81110-73-8",79,"ODUOJXZPIYUATO-UHFFFAOYSA-N","ODUOJXZPIYUATO","CYP2D6"
"3066","81110-73-8",79,"ODUOJXZPIYUATO-UHFFFAOYSA-N","ODUOJXZPIYUATO","CYP2C19"
"3067","81110-73-8",79,"ODUOJXZPIYUATO-UHFFFAOYSA-N","ODUOJXZPIYUATO","ECE1"
"3068","81110-73-8",79,"ODUOJXZPIYUATO-UHFFFAOYSA-N","ODUOJXZPIYUATO","MME"
"3069","3605-01-4",79,"OQDPVLVUJFGPGQ-UHFFFAOYSA-N","OQDPVLVUJFGPGQ","CYP2D6"
"3070","3605-01-4",79,"OQDPVLVUJFGPGQ-UHFFFAOYSA-N","OQDPVLVUJFGPGQ","CYP2C19"
"3071","3605-01-4",79,"OQDPVLVUJFGPGQ-UHFFFAOYSA-N","OQDPVLVUJFGPGQ","DRD2"
"3072","3605-01-4",79,"OQDPVLVUJFGPGQ-UHFFFAOYSA-N","OQDPVLVUJFGPGQ","DRD4"
"3073","3605-01-4",79,"OQDPVLVUJFGPGQ-UHFFFAOYSA-N","OQDPVLVUJFGPGQ","DRD3"
"3074","3605-01-4",79,"OQDPVLVUJFGPGQ-UHFFFAOYSA-N","OQDPVLVUJFGPGQ","ADRA2C"
"3075","3605-01-4",79,"OQDPVLVUJFGPGQ-UHFFFAOYSA-N","OQDPVLVUJFGPGQ","ADRA2A"
"3076","3605-01-4",79,"OQDPVLVUJFGPGQ-UHFFFAOYSA-N","OQDPVLVUJFGPGQ","ADRA1A"
"3077","3605-01-4",79,"OQDPVLVUJFGPGQ-UHFFFAOYSA-N","OQDPVLVUJFGPGQ","HTR1A"
"3078","3605-01-4",79,"OQDPVLVUJFGPGQ-UHFFFAOYSA-N","OQDPVLVUJFGPGQ","HTR2B"
"3079","515-69-5",79,"RGZSQWQPBWRIAQ-UHFFFAOYSA-N","RGZSQWQPBWRIAQ","CHRNA7"
"3080","39711-79-0",79,"VUNOFAIHSALQQH-UHFFFAOYSA-N","VUNOFAIHSALQQH","TRPM8"
"3081","25371-96-4",79,"WZBWBNCQUTXYEL-UHFFFAOYSA-N","WZBWBNCQUTXYEL","CYP1A2"
"3082","25371-96-4",79,"WZBWBNCQUTXYEL-UHFFFAOYSA-N","WZBWBNCQUTXYEL","CYP3A4"
"3083","120511-73-1",79,"YBBLVLTVTVSKRW-UHFFFAOYSA-N","YBBLVLTVTVSKRW","CYP19A1"
"3084","105431-72-9",79,"YEJCDKJIEMIWRQ-UHFFFAOYSA-N","YEJCDKJIEMIWRQ","CYP2C19"
"3085","105431-72-9",79,"YEJCDKJIEMIWRQ-UHFFFAOYSA-N","YEJCDKJIEMIWRQ","CYP3A4"
"3086","105431-72-9",79,"YEJCDKJIEMIWRQ-UHFFFAOYSA-N","YEJCDKJIEMIWRQ","KCNQ4"
"3087","105431-72-9",79,"YEJCDKJIEMIWRQ-UHFFFAOYSA-N","YEJCDKJIEMIWRQ","KCNQ5"
"3088","105431-72-9",79,"YEJCDKJIEMIWRQ-UHFFFAOYSA-N","YEJCDKJIEMIWRQ","KCNQ2"
"3089","105431-72-9",79,"YEJCDKJIEMIWRQ-UHFFFAOYSA-N","YEJCDKJIEMIWRQ","KCNQ1"
"3090","105431-72-9",79,"YEJCDKJIEMIWRQ-UHFFFAOYSA-N","YEJCDKJIEMIWRQ","KCNQ3"
"3091","439-14-5",80,"AAOVKJBEBIDNHE-UHFFFAOYSA-N","AAOVKJBEBIDNHE","GABRA1"
"3092","439-14-5",80,"AAOVKJBEBIDNHE-UHFFFAOYSA-N","AAOVKJBEBIDNHE","GABRG3"
"3093","439-14-5",80,"AAOVKJBEBIDNHE-UHFFFAOYSA-N","AAOVKJBEBIDNHE","GABRG2"
"3094","439-14-5",80,"AAOVKJBEBIDNHE-UHFFFAOYSA-N","AAOVKJBEBIDNHE","GABRA3"
"3095","439-14-5",80,"AAOVKJBEBIDNHE-UHFFFAOYSA-N","AAOVKJBEBIDNHE","GABRA5"
"3096","439-14-5",80,"AAOVKJBEBIDNHE-UHFFFAOYSA-N","AAOVKJBEBIDNHE","GABRB3"
"3097","439-14-5",80,"AAOVKJBEBIDNHE-UHFFFAOYSA-N","AAOVKJBEBIDNHE","GABRA2"
"3098","439-14-5",80,"AAOVKJBEBIDNHE-UHFFFAOYSA-N","AAOVKJBEBIDNHE","GABRB2"
"3099","439-14-5",80,"AAOVKJBEBIDNHE-UHFFFAOYSA-N","AAOVKJBEBIDNHE","ADORA3"
"3100","439-14-5",80,"AAOVKJBEBIDNHE-UHFFFAOYSA-N","AAOVKJBEBIDNHE","TRHR"
"3101","98319-26-7",80,"DBEPLOCGEIEOCV-UHFFFAOYSA-N","DBEPLOCGEIEOCV","CYP2C19"
"3102","98319-26-7",80,"DBEPLOCGEIEOCV-UHFFFAOYSA-N","DBEPLOCGEIEOCV","CYP2C9"
"3103","98319-26-7",80,"DBEPLOCGEIEOCV-UHFFFAOYSA-N","DBEPLOCGEIEOCV","SRD5A1"
"3104","98319-26-7",80,"DBEPLOCGEIEOCV-UHFFFAOYSA-N","DBEPLOCGEIEOCV","SRD5A2"
"3105","59467-96-8",80,"DDLIGBOFAVUZHB-UHFFFAOYSA-N","DDLIGBOFAVUZHB","GABRA1"
"3106","59467-96-8",80,"DDLIGBOFAVUZHB-UHFFFAOYSA-N","DDLIGBOFAVUZHB","GABRG3"
"3107","59467-96-8",80,"DDLIGBOFAVUZHB-UHFFFAOYSA-N","DDLIGBOFAVUZHB","GABRG2"
"3108","59467-96-8",80,"DDLIGBOFAVUZHB-UHFFFAOYSA-N","DDLIGBOFAVUZHB","GABRA3"
"3109","59467-96-8",80,"DDLIGBOFAVUZHB-UHFFFAOYSA-N","DDLIGBOFAVUZHB","GABRA5"
"3110","59467-96-8",80,"DDLIGBOFAVUZHB-UHFFFAOYSA-N","DDLIGBOFAVUZHB","GABRB3"
"3111","59467-96-8",80,"DDLIGBOFAVUZHB-UHFFFAOYSA-N","DDLIGBOFAVUZHB","GABRB2"
"3112","59467-96-8",80,"DDLIGBOFAVUZHB-UHFFFAOYSA-N","DDLIGBOFAVUZHB","ADRA1B"
"3113","59467-96-8",80,"DDLIGBOFAVUZHB-UHFFFAOYSA-N","DDLIGBOFAVUZHB","TRHR"
"3114","139481-59-7",80,"HTQMVQVXFRQIKW-UHFFFAOYSA-N","HTQMVQVXFRQIKW","AGTR1"
"3115","1021868-76-7",80,"IEKOTSCYBBDIJC-UHFFFAOYSA-N","IEKOTSCYBBDIJC","CYP2C9"
"3116","1021868-76-7",80,"IEKOTSCYBBDIJC-UHFFFAOYSA-N","IEKOTSCYBBDIJC","CCKBR"
"3117","846-50-4",80,"SEQDDYPDSLOBDC-UHFFFAOYSA-N","SEQDDYPDSLOBDC","GABRA1"
"3118","846-50-4",80,"SEQDDYPDSLOBDC-UHFFFAOYSA-N","SEQDDYPDSLOBDC","GABRG2"
"3119","846-50-4",80,"SEQDDYPDSLOBDC-UHFFFAOYSA-N","SEQDDYPDSLOBDC","GABRB2"
"3120","151767-02-1",80,"UCHDWCPVSPXUMX-UHFFFAOYSA-N","UCHDWCPVSPXUMX","CYP2C8"
"3121","151767-02-1",80,"UCHDWCPVSPXUMX-UHFFFAOYSA-N","UCHDWCPVSPXUMX","GPR17"
"3122","151767-02-1",80,"UCHDWCPVSPXUMX-UHFFFAOYSA-N","UCHDWCPVSPXUMX","CYSLTR1"
"3123","169590-41-4",80,"WAZQAZKAZLXFMK-UHFFFAOYSA-N","WAZQAZKAZLXFMK","PTGS2"
"3124","63968-64-9",81,"BLUAFEHZUWYNDE-UHFFFAOYSA-N","BLUAFEHZUWYNDE","CYP1A2"
"3125","63968-64-9",81,"BLUAFEHZUWYNDE-UHFFFAOYSA-N","BLUAFEHZUWYNDE","CYP2B6"
"3126","4602-84-0",81,"CRDAMVZIKSXKFV-UHFFFAOYSA-N","CRDAMVZIKSXKFV","MVK"
"3127","68-26-8",81,"FPIPGXGPPPQFEQ-UHFFFAOYSA-N","FPIPGXGPPPQFEQ","RBP4"
"3128","68-26-8",81,"FPIPGXGPPPQFEQ-UHFFFAOYSA-N","FPIPGXGPPPQFEQ","NR2C2"
"3129","103420-77-5",81,"NFHRQQKPEBFUJK-UHFFFAOYSA-N","NFHRQQKPEBFUJK","CCKAR"
"3130","103420-77-5",81,"NFHRQQKPEBFUJK-UHFFFAOYSA-N","NFHRQQKPEBFUJK","CCKBR"
"3131","127-47-9",81,"QGNJRVVDBSJHIZ-UHFFFAOYSA-N","QGNJRVVDBSJHIZ","RBP4"
"3132","73590-58-6",81,"SUBDBMMJDZJVOS-UHFFFAOYSA-N","SUBDBMMJDZJVOS","ATP4A"
"3133","73590-58-6",81,"SUBDBMMJDZJVOS-UHFFFAOYSA-N","SUBDBMMJDZJVOS","ATP4B"
"3134","83-73-8",81,"UXZFQZANDVDGMM-UHFFFAOYSA-N","UXZFQZANDVDGMM","HSP90AA1"
"3135","444731-52-6",82,"CUIHSIWYWATEQL-UHFFFAOYSA-N","CUIHSIWYWATEQL","CSF1R"
"3136","444731-52-6",82,"CUIHSIWYWATEQL-UHFFFAOYSA-N","CUIHSIWYWATEQL","FLT4"
"3137","444731-52-6",82,"CUIHSIWYWATEQL-UHFFFAOYSA-N","CUIHSIWYWATEQL","FGFR1"
"3138","444731-52-6",82,"CUIHSIWYWATEQL-UHFFFAOYSA-N","CUIHSIWYWATEQL","FGFR3"
"3139","444731-52-6",82,"CUIHSIWYWATEQL-UHFFFAOYSA-N","CUIHSIWYWATEQL","ITK"
"3140","444731-52-6",82,"CUIHSIWYWATEQL-UHFFFAOYSA-N","CUIHSIWYWATEQL","PDGFRA"
"3141","444731-52-6",82,"CUIHSIWYWATEQL-UHFFFAOYSA-N","CUIHSIWYWATEQL","PDGFRB"
"3142","444731-52-6",82,"CUIHSIWYWATEQL-UHFFFAOYSA-N","CUIHSIWYWATEQL","LCK"
"3143","444731-52-6",82,"CUIHSIWYWATEQL-UHFFFAOYSA-N","CUIHSIWYWATEQL","FLT1"
"3144","444731-52-6",82,"CUIHSIWYWATEQL-UHFFFAOYSA-N","CUIHSIWYWATEQL","KDR"
"3145","444731-52-6",82,"CUIHSIWYWATEQL-UHFFFAOYSA-N","CUIHSIWYWATEQL","ACHE"
"3146","444731-52-6",82,"CUIHSIWYWATEQL-UHFFFAOYSA-N","CUIHSIWYWATEQL","KIT"
"3147","58186-27-9",82,"JGPMMRGNQUBGND-UHFFFAOYSA-N","JGPMMRGNQUBGND","CYP2C19"
"3148","112965-21-6",82,"LWQQLNNNIPYSNX-UHFFFAOYSA-N","LWQQLNNNIPYSNX","VDR"
"3149","50-14-6",82,"MECHNRXZTMCUDQ-UHFFFAOYSA-N","MECHNRXZTMCUDQ","VDR"
"3150","50-14-6",82,"MECHNRXZTMCUDQ-UHFFFAOYSA-N","MECHNRXZTMCUDQ","AR"
"3151","320-67-2",82,"NMUSYJAQQFHJEW-UHFFFAOYSA-N","NMUSYJAQQFHJEW","DNMT3A"
"3152","320-67-2",82,"NMUSYJAQQFHJEW-UHFFFAOYSA-N","NMUSYJAQQFHJEW","DNMT1"
"3153","22260-51-1",82,"OZVBMTJYIDMWIL-UHFFFAOYSA-N","OZVBMTJYIDMWIL","DRD1"
"3154","22260-51-1",82,"OZVBMTJYIDMWIL-UHFFFAOYSA-N","OZVBMTJYIDMWIL","DRD2"
"3155","22260-51-1",82,"OZVBMTJYIDMWIL-UHFFFAOYSA-N","OZVBMTJYIDMWIL","DRD4"
"3156","22260-51-1",82,"OZVBMTJYIDMWIL-UHFFFAOYSA-N","OZVBMTJYIDMWIL","CYP3A4"
"3157","22260-51-1",82,"OZVBMTJYIDMWIL-UHFFFAOYSA-N","OZVBMTJYIDMWIL","DRD3"
"3158","22260-51-1",82,"OZVBMTJYIDMWIL-UHFFFAOYSA-N","OZVBMTJYIDMWIL","DRD5"
"3159","22260-51-1",82,"OZVBMTJYIDMWIL-UHFFFAOYSA-N","OZVBMTJYIDMWIL","HTR1B"
"3160","22260-51-1",82,"OZVBMTJYIDMWIL-UHFFFAOYSA-N","OZVBMTJYIDMWIL","ADRA2B"
"3161","22260-51-1",82,"OZVBMTJYIDMWIL-UHFFFAOYSA-N","OZVBMTJYIDMWIL","ADRA2C"
"3162","22260-51-1",82,"OZVBMTJYIDMWIL-UHFFFAOYSA-N","OZVBMTJYIDMWIL","HTR2A"
"3163","22260-51-1",82,"OZVBMTJYIDMWIL-UHFFFAOYSA-N","OZVBMTJYIDMWIL","ADRA2A"
"3164","22260-51-1",82,"OZVBMTJYIDMWIL-UHFFFAOYSA-N","OZVBMTJYIDMWIL","ADRA1D"
"3165","22260-51-1",82,"OZVBMTJYIDMWIL-UHFFFAOYSA-N","OZVBMTJYIDMWIL","HTR1D"
"3166","22260-51-1",82,"OZVBMTJYIDMWIL-UHFFFAOYSA-N","OZVBMTJYIDMWIL","HTR2C"
"3167","22260-51-1",82,"OZVBMTJYIDMWIL-UHFFFAOYSA-N","OZVBMTJYIDMWIL","HTR1A"
"3168","22260-51-1",82,"OZVBMTJYIDMWIL-UHFFFAOYSA-N","OZVBMTJYIDMWIL","HTR6"
"3169","22260-51-1",82,"OZVBMTJYIDMWIL-UHFFFAOYSA-N","OZVBMTJYIDMWIL","HTR2B"
"3170","52468-60-7",82,"SMANXXCATUTDDT-UHFFFAOYSA-N","SMANXXCATUTDDT","CYP2J2"
"3171","52468-60-7",82,"SMANXXCATUTDDT-UHFFFAOYSA-N","SMANXXCATUTDDT","CACNA1H"
"3172","52468-60-7",82,"SMANXXCATUTDDT-UHFFFAOYSA-N","SMANXXCATUTDDT","HRH1"
"3173","52468-60-7",82,"SMANXXCATUTDDT-UHFFFAOYSA-N","SMANXXCATUTDDT","SLC6A3"
"3174","52468-60-7",82,"SMANXXCATUTDDT-UHFFFAOYSA-N","SMANXXCATUTDDT","SLC6A4"
"3175","52468-60-7",82,"SMANXXCATUTDDT-UHFFFAOYSA-N","SMANXXCATUTDDT","SIGMAR1"
"3176","52468-60-7",82,"SMANXXCATUTDDT-UHFFFAOYSA-N","SMANXXCATUTDDT","CACNA1G"
"3177","52468-60-7",82,"SMANXXCATUTDDT-UHFFFAOYSA-N","SMANXXCATUTDDT","CACNA1I"
"3178","52468-60-7",82,"SMANXXCATUTDDT-UHFFFAOYSA-N","SMANXXCATUTDDT","CACNA1B"
"3179","52468-60-7",82,"SMANXXCATUTDDT-UHFFFAOYSA-N","SMANXXCATUTDDT","DRD3"
"3180","52468-60-7",82,"SMANXXCATUTDDT-UHFFFAOYSA-N","SMANXXCATUTDDT","ADRA2C"
"3181","52468-60-7",82,"SMANXXCATUTDDT-UHFFFAOYSA-N","SMANXXCATUTDDT","KCNH2"
"3182","84625-61-6",82,"VHVPQPYKVGDNFY-UHFFFAOYSA-N","VHVPQPYKVGDNFY","CXCR1"
"3183","84625-61-6",82,"VHVPQPYKVGDNFY-UHFFFAOYSA-N","VHVPQPYKVGDNFY","CYP3A4"
"3184","84625-61-6",82,"VHVPQPYKVGDNFY-UHFFFAOYSA-N","VHVPQPYKVGDNFY","ABCB1"
"3185","129453-61-8",82,"VWUXBMIQPBEWFH-UHFFFAOYSA-N","VWUXBMIQPBEWFH","CYP3A4"
"3186","129453-61-8",82,"VWUXBMIQPBEWFH-UHFFFAOYSA-N","VWUXBMIQPBEWFH","ESRRA"
"3187","129453-61-8",82,"VWUXBMIQPBEWFH-UHFFFAOYSA-N","VWUXBMIQPBEWFH","ESR1"
"3188","129453-61-8",82,"VWUXBMIQPBEWFH-UHFFFAOYSA-N","VWUXBMIQPBEWFH","ESR2"
"3189","129453-61-8",82,"VWUXBMIQPBEWFH-UHFFFAOYSA-N","VWUXBMIQPBEWFH","EPHX2"
"3190","129453-61-8",82,"VWUXBMIQPBEWFH-UHFFFAOYSA-N","VWUXBMIQPBEWFH","PGR"
"3191","129453-61-8",82,"VWUXBMIQPBEWFH-UHFFFAOYSA-N","VWUXBMIQPBEWFH","GPER1"
"3192","1068967-96-3",82,"YNVKAENVJKEMOU-UHFFFAOYSA-N","YNVKAENVJKEMOU","HPGDS"
"3193","66-81-9",82,"YPHMISFOHDHNIV-UHFFFAOYSA-N","YPHMISFOHDHNIV","EIF4A1"
"3194","66-81-9",82,"YPHMISFOHDHNIV-UHFFFAOYSA-N","YPHMISFOHDHNIV","SLC2A1"
"3195","749-02-0",83,"DKGZKTPJOSAWFA-UHFFFAOYSA-N","DKGZKTPJOSAWFA","CYP2D6"
"3196","749-02-0",83,"DKGZKTPJOSAWFA-UHFFFAOYSA-N","DKGZKTPJOSAWFA","DRD1"
"3197","749-02-0",83,"DKGZKTPJOSAWFA-UHFFFAOYSA-N","DKGZKTPJOSAWFA","DRD2"
"3198","749-02-0",83,"DKGZKTPJOSAWFA-UHFFFAOYSA-N","DKGZKTPJOSAWFA","DRD4"
"3199","749-02-0",83,"DKGZKTPJOSAWFA-UHFFFAOYSA-N","DKGZKTPJOSAWFA","SIGMAR1"
"3200","749-02-0",83,"DKGZKTPJOSAWFA-UHFFFAOYSA-N","DKGZKTPJOSAWFA","DRD3"
"3201","749-02-0",83,"DKGZKTPJOSAWFA-UHFFFAOYSA-N","DKGZKTPJOSAWFA","DRD5"
"3202","749-02-0",83,"DKGZKTPJOSAWFA-UHFFFAOYSA-N","DKGZKTPJOSAWFA","HTR1B"
"3203","749-02-0",83,"DKGZKTPJOSAWFA-UHFFFAOYSA-N","DKGZKTPJOSAWFA","HTR2A"
"3204","749-02-0",83,"DKGZKTPJOSAWFA-UHFFFAOYSA-N","DKGZKTPJOSAWFA","HTR7"
"3205","749-02-0",83,"DKGZKTPJOSAWFA-UHFFFAOYSA-N","DKGZKTPJOSAWFA","ADRA1B"
"3206","749-02-0",83,"DKGZKTPJOSAWFA-UHFFFAOYSA-N","DKGZKTPJOSAWFA","ADRA1D"
"3207","749-02-0",83,"DKGZKTPJOSAWFA-UHFFFAOYSA-N","DKGZKTPJOSAWFA","ADRA1A"
"3208","749-02-0",83,"DKGZKTPJOSAWFA-UHFFFAOYSA-N","DKGZKTPJOSAWFA","HTR1A"
"3209","749-02-0",83,"DKGZKTPJOSAWFA-UHFFFAOYSA-N","DKGZKTPJOSAWFA","HTR6"
"3210","749-02-0",83,"DKGZKTPJOSAWFA-UHFFFAOYSA-N","DKGZKTPJOSAWFA","HTR2B"
"3211","510-74-7",83,"FJUKDAZEABGEIH-UHFFFAOYSA-N","FJUKDAZEABGEIH","CYP2D6"
"3212","510-74-7",83,"FJUKDAZEABGEIH-UHFFFAOYSA-N","FJUKDAZEABGEIH","DRD2"
"3213","510-74-7",83,"FJUKDAZEABGEIH-UHFFFAOYSA-N","FJUKDAZEABGEIH","HTR2A"
"3214","510-74-7",83,"FJUKDAZEABGEIH-UHFFFAOYSA-N","FJUKDAZEABGEIH","HTR2C"
"3215","510-74-7",83,"FJUKDAZEABGEIH-UHFFFAOYSA-N","FJUKDAZEABGEIH","HTR2B"
"3216","64-86-8",83,"IAKHMKGGTNLKSZ-UHFFFAOYSA-N","IAKHMKGGTNLKSZ","CYP2D6"
"3217","64-86-8",83,"IAKHMKGGTNLKSZ-UHFFFAOYSA-N","IAKHMKGGTNLKSZ","SLC22A3"
"3218","64-86-8",83,"IAKHMKGGTNLKSZ-UHFFFAOYSA-N","IAKHMKGGTNLKSZ","GLRA2"
"3219","64-86-8",83,"IAKHMKGGTNLKSZ-UHFFFAOYSA-N","IAKHMKGGTNLKSZ","TUBB"
"3220","64-86-8",83,"IAKHMKGGTNLKSZ-UHFFFAOYSA-N","IAKHMKGGTNLKSZ","MITF"
"3221","64-86-8",83,"IAKHMKGGTNLKSZ-UHFFFAOYSA-N","IAKHMKGGTNLKSZ","GLRA1"
"3222","220127-57-1",83,"KTUFNOKKBVMGRW-UHFFFAOYSA-N","KTUFNOKKBVMGRW","DDR2"
"3223","220127-57-1",83,"KTUFNOKKBVMGRW-UHFFFAOYSA-N","KTUFNOKKBVMGRW","CSF1R"
"3224","220127-57-1",83,"KTUFNOKKBVMGRW-UHFFFAOYSA-N","KTUFNOKKBVMGRW","DDX3X"
"3225","220127-57-1",83,"KTUFNOKKBVMGRW-UHFFFAOYSA-N","KTUFNOKKBVMGRW","DDR1"
"3226","220127-57-1",83,"KTUFNOKKBVMGRW-UHFFFAOYSA-N","KTUFNOKKBVMGRW","SLC47A2"
"3227","220127-57-1",83,"KTUFNOKKBVMGRW-UHFFFAOYSA-N","KTUFNOKKBVMGRW","SLC47A1"
"3228","220127-57-1",83,"KTUFNOKKBVMGRW-UHFFFAOYSA-N","KTUFNOKKBVMGRW","SLC6A4"
"3229","220127-57-1",83,"KTUFNOKKBVMGRW-UHFFFAOYSA-N","KTUFNOKKBVMGRW","TBXAS1"
"3230","220127-57-1",83,"KTUFNOKKBVMGRW-UHFFFAOYSA-N","KTUFNOKKBVMGRW","PDGFRA"
"3231","220127-57-1",83,"KTUFNOKKBVMGRW-UHFFFAOYSA-N","KTUFNOKKBVMGRW","PDGFRB"
"3232","220127-57-1",83,"KTUFNOKKBVMGRW-UHFFFAOYSA-N","KTUFNOKKBVMGRW","CA6"
"3233","220127-57-1",83,"KTUFNOKKBVMGRW-UHFFFAOYSA-N","KTUFNOKKBVMGRW","CA1"
"3234","220127-57-1",83,"KTUFNOKKBVMGRW-UHFFFAOYSA-N","KTUFNOKKBVMGRW","CA3"
"3235","220127-57-1",83,"KTUFNOKKBVMGRW-UHFFFAOYSA-N","KTUFNOKKBVMGRW","CA2"
"3236","220127-57-1",83,"KTUFNOKKBVMGRW-UHFFFAOYSA-N","KTUFNOKKBVMGRW","CA12"
"3237","220127-57-1",83,"KTUFNOKKBVMGRW-UHFFFAOYSA-N","KTUFNOKKBVMGRW","CA14"
"3238","220127-57-1",83,"KTUFNOKKBVMGRW-UHFFFAOYSA-N","KTUFNOKKBVMGRW","CA9"
"3239","220127-57-1",83,"KTUFNOKKBVMGRW-UHFFFAOYSA-N","KTUFNOKKBVMGRW","CA7"
"3240","220127-57-1",83,"KTUFNOKKBVMGRW-UHFFFAOYSA-N","KTUFNOKKBVMGRW","BCR"
"3241","220127-57-1",83,"KTUFNOKKBVMGRW-UHFFFAOYSA-N","KTUFNOKKBVMGRW","ABCG2"
"3242","220127-57-1",83,"KTUFNOKKBVMGRW-UHFFFAOYSA-N","KTUFNOKKBVMGRW","ABL2"
"3243","220127-57-1",83,"KTUFNOKKBVMGRW-UHFFFAOYSA-N","KTUFNOKKBVMGRW","ABL1"
