"","cas","cluster","inchikey","target_gene"
"2346","162408-66-4",31,"JARNORYOPMINDY-UHFFFAOYSA-N","DRD2"
"2347","162408-66-4",31,"JARNORYOPMINDY-UHFFFAOYSA-N","DRD4"
"2348","16320-04-0",104,"BJJXHLWLUDYTGC-UHFFFAOYSA-N","AR"
"2349","16320-04-0",104,"BJJXHLWLUDYTGC-UHFFFAOYSA-N","ESR1"
"2350","16320-04-0",104,"BJJXHLWLUDYTGC-UHFFFAOYSA-N","PGR"
"2351","16320-04-0",104,"BJJXHLWLUDYTGC-UHFFFAOYSA-N","SHBG"
"2352","163222-33-1",95,"OLNTVTPDXPETLC-UHFFFAOYSA-N","ANPEP"
"2353","163222-33-1",95,"OLNTVTPDXPETLC-UHFFFAOYSA-N","NPC1L1"
"2354","163222-33-1",95,"OLNTVTPDXPETLC-UHFFFAOYSA-N","SOAT1"
"2355","1642-54-2",5,"RCKMWOKWVGPNJF-UHFFFAOYSA-N","ALOX5"
"2356","1642-54-2",5,"RCKMWOKWVGPNJF-UHFFFAOYSA-N","PTGS1"
"2357","1649-18-9",31,"XTKDAFGWCDAMPY-UHFFFAOYSA-N","DRD2"
"2358","1649-18-9",31,"XTKDAFGWCDAMPY-UHFFFAOYSA-N","DRD3"
"2359","1649-18-9",31,"XTKDAFGWCDAMPY-UHFFFAOYSA-N","TMEM97"
"2360","1649-18-9",31,"XTKDAFGWCDAMPY-UHFFFAOYSA-N","SIGMAR1"
"2361","16506-27-7",8,"YTKUWDBFDASYHO-UHFFFAOYSA-N","HDAC6"
"2362","16506-27-7",8,"YTKUWDBFDASYHO-UHFFFAOYSA-N","HDAC1"
"2363","16506-27-7",8,"YTKUWDBFDASYHO-UHFFFAOYSA-N","HDAC2"
"2364","16506-27-7",8,"YTKUWDBFDASYHO-UHFFFAOYSA-N","HDAC10"
"2365","16506-27-7",8,"YTKUWDBFDASYHO-UHFFFAOYSA-N","HDAC8"
"2366","16506-27-7",8,"YTKUWDBFDASYHO-UHFFFAOYSA-N","HDAC3"
"2367","16590-41-3",138,"DQCKKXVULJGBQN-UHFFFAOYSA-N","OPRD1"
"2368","16590-41-3",138,"DQCKKXVULJGBQN-UHFFFAOYSA-N","OPRK1"
"2369","16590-41-3",138,"DQCKKXVULJGBQN-UHFFFAOYSA-N","OPRM1"
"2370","16590-41-3",138,"DQCKKXVULJGBQN-UHFFFAOYSA-N","SIGMAR1"
"2371","16590-41-3",138,"DQCKKXVULJGBQN-UHFFFAOYSA-N","CYP2D6"
"2372","16595-80-5",112,"HLFSDGLLUJUHTE-UHFFFAOYSA-N","ALPL"
"2373","16595-80-5",112,"HLFSDGLLUJUHTE-UHFFFAOYSA-N","ALPPL2"
"2374","16595-80-5",112,"HLFSDGLLUJUHTE-UHFFFAOYSA-N","CHRNA3"
"2375","16662-46-7",65,"XQLWNAFCTODIRK-UHFFFAOYSA-N","ATP2A2"
"2376","16662-46-7",65,"XQLWNAFCTODIRK-UHFFFAOYSA-N","CACNA1C"
"2377","1670-14-0",138,"PXXJHWLDUBFPOL-UHFFFAOYSA-N","F10"
"2378","1670-14-0",138,"PXXJHWLDUBFPOL-UHFFFAOYSA-N","F2"
"2379","1675-54-3",48,"LCFVJGUPQDGYKZ-UHFFFAOYSA-N","PPARG"
"2380","167820-10-2",22,"WKJDXKWFGJWGAS-UHFFFAOYSA-N","CCKAR"
"2381","168273-06-1",48,"JZCPYUJPEARBJL-UHFFFAOYSA-N","CNR1"
"2382","168273-06-1",48,"JZCPYUJPEARBJL-UHFFFAOYSA-N","GPR55"
"2383","168273-06-1",48,"JZCPYUJPEARBJL-UHFFFAOYSA-N","CNR2"
"2384","168273-06-1",48,"JZCPYUJPEARBJL-UHFFFAOYSA-N","CYP2C9"
"2385","168273-06-1",48,"JZCPYUJPEARBJL-UHFFFAOYSA-N","KCNH2"
"2386","1684-40-8",10,"YLJREFDVOIBQDA-UHFFFAOYSA-N","ACHE"
"2387","1684-40-8",10,"YLJREFDVOIBQDA-UHFFFAOYSA-N","BCHE"
"2388","1684-40-8",10,"YLJREFDVOIBQDA-UHFFFAOYSA-N","CYP1A2"
"2389","1684-40-8",10,"YLJREFDVOIBQDA-UHFFFAOYSA-N","CYP2D6"
"2390","1684-40-8",10,"YLJREFDVOIBQDA-UHFFFAOYSA-N","SLC22A2"
"2391","1684-40-8",10,"YLJREFDVOIBQDA-UHFFFAOYSA-N","SLC6A2"
"2392","1684-40-8",10,"YLJREFDVOIBQDA-UHFFFAOYSA-N","CHRM2"
"2393","1684-40-8",10,"YLJREFDVOIBQDA-UHFFFAOYSA-N","CHRNE"
"2394","1684-40-8",10,"YLJREFDVOIBQDA-UHFFFAOYSA-N","CHRM1"
"2395","1684-40-8",10,"YLJREFDVOIBQDA-UHFFFAOYSA-N","APP"
"2396","169293-50-9",13,"KOHIRBRYDXPAMZ-UHFFFAOYSA-N","ADRB1"
"2397","169293-50-9",13,"KOHIRBRYDXPAMZ-UHFFFAOYSA-N","SCN5A"
"2398","169293-50-9",13,"KOHIRBRYDXPAMZ-UHFFFAOYSA-N","ADRB2"
"2399","169293-50-9",13,"KOHIRBRYDXPAMZ-UHFFFAOYSA-N","KCNH2"
"2400","169590-41-4",80,"WAZQAZKAZLXFMK-UHFFFAOYSA-N","PTGS2"
"2401","169590-42-5",63,"RZEKVGVHFLEQIL-UHFFFAOYSA-N","CA12"
"2402","169590-42-5",63,"RZEKVGVHFLEQIL-UHFFFAOYSA-N","PDPK1"
"2403","169590-42-5",63,"RZEKVGVHFLEQIL-UHFFFAOYSA-N","PTGS2"
"2404","169590-42-5",63,"RZEKVGVHFLEQIL-UHFFFAOYSA-N","CYP2D6"
"2405","169590-42-5",63,"RZEKVGVHFLEQIL-UHFFFAOYSA-N","MT-CO2"
"2406","169590-42-5",63,"RZEKVGVHFLEQIL-UHFFFAOYSA-N","CA5A"
"2407","169590-42-5",63,"RZEKVGVHFLEQIL-UHFFFAOYSA-N","PTGES"
"2408","169590-42-5",63,"RZEKVGVHFLEQIL-UHFFFAOYSA-N","HDAC6"
"2409","169590-42-5",63,"RZEKVGVHFLEQIL-UHFFFAOYSA-N","PTGS1"
"2410","169590-42-5",63,"RZEKVGVHFLEQIL-UHFFFAOYSA-N","CA5B"
"2411","169590-42-5",63,"RZEKVGVHFLEQIL-UHFFFAOYSA-N","CA6"
"2412","169590-42-5",63,"RZEKVGVHFLEQIL-UHFFFAOYSA-N","CA13"
"2413","169590-42-5",63,"RZEKVGVHFLEQIL-UHFFFAOYSA-N","CA2"
"2414","169590-42-5",63,"RZEKVGVHFLEQIL-UHFFFAOYSA-N","CA4"
"2415","169590-42-5",63,"RZEKVGVHFLEQIL-UHFFFAOYSA-N","CA14"
"2416","169590-42-5",63,"RZEKVGVHFLEQIL-UHFFFAOYSA-N","CA9"
"2417","170364-57-5",48,"AXRCEOKUDYDWLF-UHFFFAOYSA-N","AKT1"
"2418","170364-57-5",48,"AXRCEOKUDYDWLF-UHFFFAOYSA-N","GSK3B"
"2419","170364-57-5",48,"AXRCEOKUDYDWLF-UHFFFAOYSA-N","PRKCA"
"2420","170364-57-5",48,"AXRCEOKUDYDWLF-UHFFFAOYSA-N","PRKCB"
"2421","170364-57-5",48,"AXRCEOKUDYDWLF-UHFFFAOYSA-N","PRKCD"
"2422","170364-57-5",48,"AXRCEOKUDYDWLF-UHFFFAOYSA-N","PRKCG"
"2423","170364-57-5",48,"AXRCEOKUDYDWLF-UHFFFAOYSA-N","PRKCE"
"2424","170364-57-5",48,"AXRCEOKUDYDWLF-UHFFFAOYSA-N","RPS6KA6"
"2425","1707-14-8",101,"OOBHFESNSZDWIU-UHFFFAOYSA-N","SLC6A2"
"2426","1707-14-8",101,"OOBHFESNSZDWIU-UHFFFAOYSA-N","SLC6A3"
"2427","170729-80-3",2,"ATALOFNDEOCMKK-UHFFFAOYSA-N","TACR1"
"2428","170729-80-3",2,"ATALOFNDEOCMKK-UHFFFAOYSA-N","CYP3A4"
"2429","171228-49-2",2,"RAGOYPUPXAKGKH-AGDNISCASA-N","CYP3A4"
"2430","171228-49-2",2,"RAGOYPUPXAKGKH-AGDNISCASA-N","CYP11B2"
"2431","171228-49-2",2,"RAGOYPUPXAKGKH-AGDNISCASA-N","CYP11B1"
"2432","171228-49-2",2,"RAGOYPUPXAKGKH-AGDNISCASA-N","CYP17A1"
"2433","1715-30-6",49,"LFVVNPBBFUSSHL-UHFFFAOYSA-N","PTPMT1"
"2434","171596-29-5",11,"WOXKDUGGOYFFRN-UHFFFAOYSA-N","PDE11A"
"2435","171596-29-5",11,"WOXKDUGGOYFFRN-UHFFFAOYSA-N","PDE5A"
"2436","171596-29-5",11,"WOXKDUGGOYFFRN-UHFFFAOYSA-N","PDE6C"
"2437","171599-83-0",126,"BNRNXUUZRGQAQC-UHFFFAOYSA-N","PDE5A"
"2438","171599-83-0",126,"BNRNXUUZRGQAQC-UHFFFAOYSA-N","PDE6G"
"2439","171599-83-0",126,"BNRNXUUZRGQAQC-UHFFFAOYSA-N","PDE6H"
"2440","171599-83-0",126,"BNRNXUUZRGQAQC-UHFFFAOYSA-N","SLCO1B1"
"2441","171599-83-0",126,"BNRNXUUZRGQAQC-UHFFFAOYSA-N","SLCO1B3"
"2442","171599-83-0",126,"BNRNXUUZRGQAQC-UHFFFAOYSA-N","PDE1A"
"2443","171599-83-0",126,"BNRNXUUZRGQAQC-UHFFFAOYSA-N","PDE6C"
"2444","171599-83-0",126,"BNRNXUUZRGQAQC-UHFFFAOYSA-N","ABCC5"
"2445","171599-83-0",126,"BNRNXUUZRGQAQC-UHFFFAOYSA-N","KCNH2"
"2446","1716-12-7",88,"OBKXEAXTFZPCHS-UHFFFAOYSA-N","HDAC1"
"2447","171869-95-7",60,"QUCQEUCGKKTEBI-UHFFFAOYSA-N","CYP3A4"
"2448","17230-88-5",16,"POZRVZJJTULAOH-UHFFFAOYSA-N","AR"
"2449","17230-88-5",16,"POZRVZJJTULAOH-UHFFFAOYSA-N","CCL2"
"2450","17230-88-5",16,"POZRVZJJTULAOH-UHFFFAOYSA-N","ESR1"
"2451","17230-88-5",16,"POZRVZJJTULAOH-UHFFFAOYSA-N","GNRHR"
"2452","17230-88-5",16,"POZRVZJJTULAOH-UHFFFAOYSA-N","GNRHR2"
"2453","17230-88-5",16,"POZRVZJJTULAOH-UHFFFAOYSA-N","PGR"
"2454","17230-88-5",16,"POZRVZJJTULAOH-UHFFFAOYSA-N","CYP2J2"
"2455","17230-88-5",16,"POZRVZJJTULAOH-UHFFFAOYSA-N","CYP2C19"
"2456","17230-88-5",16,"POZRVZJJTULAOH-UHFFFAOYSA-N","CYP2C9"
"2457","17230-88-5",16,"POZRVZJJTULAOH-UHFFFAOYSA-N","SHBG"
"2458","17321-77-6",13,"GDLIGKIOYRNHDA-UHFFFAOYSA-N","GSTP1"
"2459","17321-77-6",13,"GDLIGKIOYRNHDA-UHFFFAOYSA-N","HTR2A"
"2460","17321-77-6",13,"GDLIGKIOYRNHDA-UHFFFAOYSA-N","HTR2B"
"2461","17321-77-6",13,"GDLIGKIOYRNHDA-UHFFFAOYSA-N","HTR2C"
"2462","17321-77-6",13,"GDLIGKIOYRNHDA-UHFFFAOYSA-N","SLC6A2"
"2463","17321-77-6",13,"GDLIGKIOYRNHDA-UHFFFAOYSA-N","SLC6A3"
"2464","17321-77-6",13,"GDLIGKIOYRNHDA-UHFFFAOYSA-N","SLC6A4"
"2465","17321-77-6",13,"GDLIGKIOYRNHDA-UHFFFAOYSA-N","KCNJ6"
"2466","17321-77-6",13,"GDLIGKIOYRNHDA-UHFFFAOYSA-N","HRH1"
"2467","17321-77-6",13,"GDLIGKIOYRNHDA-UHFFFAOYSA-N","SIGMAR1"
"2468","17321-77-6",13,"GDLIGKIOYRNHDA-UHFFFAOYSA-N","DRD3"
"2469","17321-77-6",13,"GDLIGKIOYRNHDA-UHFFFAOYSA-N","CHRM5"
"2470","17321-77-6",13,"GDLIGKIOYRNHDA-UHFFFAOYSA-N","CHRM3"
"2471","17321-77-6",13,"GDLIGKIOYRNHDA-UHFFFAOYSA-N","CHRM4"
"2472","17321-77-6",13,"GDLIGKIOYRNHDA-UHFFFAOYSA-N","ADRA2B"
"2473","17321-77-6",13,"GDLIGKIOYRNHDA-UHFFFAOYSA-N","CHRM2"
"2474","17321-77-6",13,"GDLIGKIOYRNHDA-UHFFFAOYSA-N","CHRM1"
"2475","17321-77-6",13,"GDLIGKIOYRNHDA-UHFFFAOYSA-N","ADRA1D"
"2476","17321-77-6",13,"GDLIGKIOYRNHDA-UHFFFAOYSA-N","KCNJ5"
"2477","173399-03-6",101,"UXOWGYHJODZGMF-UHFFFAOYSA-N","REN"
"2478","17411-19-7",137,"CYJQCYXRNNCURD-UHFFFAOYSA-N","ADRA1A"
"2479","1744-22-5",109,"FTALBRSUTCGOEG-UHFFFAOYSA-N","KCNK10"
"2480","1744-22-5",109,"FTALBRSUTCGOEG-UHFFFAOYSA-N","KCNK2"
"2481","1744-22-5",109,"FTALBRSUTCGOEG-UHFFFAOYSA-N","KCNK4"
"2482","1744-22-5",109,"FTALBRSUTCGOEG-UHFFFAOYSA-N","KCNN4"
"2483","1744-22-5",109,"FTALBRSUTCGOEG-UHFFFAOYSA-N","SCN10A"
"2484","1744-22-5",109,"FTALBRSUTCGOEG-UHFFFAOYSA-N","SCN11A"
"2485","1744-22-5",109,"FTALBRSUTCGOEG-UHFFFAOYSA-N","SCN1A"
"2486","1744-22-5",109,"FTALBRSUTCGOEG-UHFFFAOYSA-N","SCN2A"
"2487","1744-22-5",109,"FTALBRSUTCGOEG-UHFFFAOYSA-N","SCN3A"
"2488","1744-22-5",109,"FTALBRSUTCGOEG-UHFFFAOYSA-N","SCN4A"
"2489","1744-22-5",109,"FTALBRSUTCGOEG-UHFFFAOYSA-N","SCN5A"
"2490","1744-22-5",109,"FTALBRSUTCGOEG-UHFFFAOYSA-N","SCN7A"
"2491","1744-22-5",109,"FTALBRSUTCGOEG-UHFFFAOYSA-N","SCN8A"
"2492","1744-22-5",109,"FTALBRSUTCGOEG-UHFFFAOYSA-N","SCN9A"
"2493","1744-22-5",109,"FTALBRSUTCGOEG-UHFFFAOYSA-N","SLC7A11"
"2494","1744-22-5",109,"FTALBRSUTCGOEG-UHFFFAOYSA-N","CYP1A2"
"2495","1744-22-5",109,"FTALBRSUTCGOEG-UHFFFAOYSA-N","TRPC5"
"2496","1744-22-5",109,"FTALBRSUTCGOEG-UHFFFAOYSA-N","KCND3"
"2497","1744-22-5",109,"FTALBRSUTCGOEG-UHFFFAOYSA-N","KCNN1"
"2498","1744-22-5",109,"FTALBRSUTCGOEG-UHFFFAOYSA-N","KCNN3"
"2499","1744-22-5",109,"FTALBRSUTCGOEG-UHFFFAOYSA-N","KCNN2"
"2500","1746-01-6",140,"HGUFODBRKLSHSI-UHFFFAOYSA-N","FLT1"
"2501","1746-01-6",140,"HGUFODBRKLSHSI-UHFFFAOYSA-N","AHR"
"2502","17560-51-9",91,"AQCHWTWZEMGIFD-UHFFFAOYSA-N","SLC12A3"
"2503","17560-51-9",91,"AQCHWTWZEMGIFD-UHFFFAOYSA-N","CA7"
"2504","17598-65-1",27,"OBATZBGFDSVCJD-UHFFFAOYSA-N","ATP1A1"
"2505","17598-65-1",27,"OBATZBGFDSVCJD-UHFFFAOYSA-N","ATP1A2"
"2506","17598-65-1",27,"OBATZBGFDSVCJD-UHFFFAOYSA-N","ATP1A3"
"2507","17598-65-1",27,"OBATZBGFDSVCJD-UHFFFAOYSA-N","ATP1A4"
"2508","17598-65-1",27,"OBATZBGFDSVCJD-UHFFFAOYSA-N","ATP1B1"
"2509","17598-65-1",27,"OBATZBGFDSVCJD-UHFFFAOYSA-N","ATP1B2"
"2510","17598-65-1",27,"OBATZBGFDSVCJD-UHFFFAOYSA-N","ATP1B3"
"2511","17598-65-1",27,"OBATZBGFDSVCJD-UHFFFAOYSA-N","FXYD2"
"2512","17617-23-1",20,"SAADBVWGJQAEFS-UHFFFAOYSA-N","GABRA1"
"2513","17617-23-1",20,"SAADBVWGJQAEFS-UHFFFAOYSA-N","GABRG2"
"2514","17617-23-1",20,"SAADBVWGJQAEFS-UHFFFAOYSA-N","GABRB2"
"2515","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","HTR1A"
"2516","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","HTR1B"
"2517","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","HTR1D"
"2518","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","HTR1E"
"2519","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","HTR1F"
"2520","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","HTR2A"
"2521","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","HTR2B"
"2522","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","HTR2C"
"2523","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","HTR5A"
"2524","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","HTR6"
"2525","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","HTR7"
"2526","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","CYP2D6"
"2527","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","DRD1"
"2528","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","DRD2"
"2529","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","SLC6A2"
"2530","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","SLC6A3"
"2531","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","SLC6A4"
"2532","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","DRD3"
"2533","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","ADRA2B"
"2534","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","ADRA2C"
"2535","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","ADRA2A"
"2536","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","ADRA1D"
"2537","177036-94-1",124,"OUJTZYPIHDYQMC-UHFFFAOYSA-N","EDNRA"
"2538","177036-94-1",124,"OUJTZYPIHDYQMC-UHFFFAOYSA-N","EDNRB"
"2539","1772-03-8",100,"MSWZFWKMSRAUBD-UHFFFAOYSA-N","IL1B"
"2540","17780-75-5",86,"BTFHLQRNAMSNLC-UHFFFAOYSA-N","MAOA"
"2541","17780-75-5",86,"BTFHLQRNAMSNLC-UHFFFAOYSA-N","CYP1A2"
"2542","17780-75-5",86,"BTFHLQRNAMSNLC-UHFFFAOYSA-N","CYP2D6"
"2543","1786-81-8",138,"MVFGUOIZUNYYSO-UHFFFAOYSA-N","SCN5A"
"2544","1786-81-8",138,"MVFGUOIZUNYYSO-UHFFFAOYSA-N","SCN2A"
"2545","1786-81-8",138,"MVFGUOIZUNYYSO-UHFFFAOYSA-N","SCN3A"
"2546","1786-81-8",138,"MVFGUOIZUNYYSO-UHFFFAOYSA-N","SCN1A"
"2547","178600-17-4",6,"SRBPKVWITYPHQR-UHFFFAOYSA-N","ADRB3"
"2548","179113-91-8",7,"YLEARPUNMCCKMP-UHFFFAOYSA-N","GPR18"
"2549","179113-91-8",7,"YLEARPUNMCCKMP-UHFFFAOYSA-N","LPAR5"
"2550","179324-69-7",142,"GXJABQQUPOEUTA-UHFFFAOYSA-N","PSMA1"
"2551","179324-69-7",142,"GXJABQQUPOEUTA-UHFFFAOYSA-N","PSMA2"
"2552","179324-69-7",142,"GXJABQQUPOEUTA-UHFFFAOYSA-N","PSMA3"
"2553","179324-69-7",142,"GXJABQQUPOEUTA-UHFFFAOYSA-N","PSMA4"
"2554","179324-69-7",142,"GXJABQQUPOEUTA-UHFFFAOYSA-N","PSMA5"
"2555","179324-69-7",142,"GXJABQQUPOEUTA-UHFFFAOYSA-N","PSMA6"
"2556","179324-69-7",142,"GXJABQQUPOEUTA-UHFFFAOYSA-N","PSMA7"
"2557","179324-69-7",142,"GXJABQQUPOEUTA-UHFFFAOYSA-N","PSMA8"
"2558","179324-69-7",142,"GXJABQQUPOEUTA-UHFFFAOYSA-N","PSMB1"
"2559","179324-69-7",142,"GXJABQQUPOEUTA-UHFFFAOYSA-N","PSMB10"
"2560","179324-69-7",142,"GXJABQQUPOEUTA-UHFFFAOYSA-N","PSMB11"
"2561","179324-69-7",142,"GXJABQQUPOEUTA-UHFFFAOYSA-N","PSMB2"
"2562","179324-69-7",142,"GXJABQQUPOEUTA-UHFFFAOYSA-N","PSMB3"
"2563","179324-69-7",142,"GXJABQQUPOEUTA-UHFFFAOYSA-N","PSMB4"
"2564","179324-69-7",142,"GXJABQQUPOEUTA-UHFFFAOYSA-N","PSMB5"
"2565","179324-69-7",142,"GXJABQQUPOEUTA-UHFFFAOYSA-N","PSMB6"
"2566","179324-69-7",142,"GXJABQQUPOEUTA-UHFFFAOYSA-N","PSMB7"
"2567","179324-69-7",142,"GXJABQQUPOEUTA-UHFFFAOYSA-N","PSMB8"
"2568","179324-69-7",142,"GXJABQQUPOEUTA-UHFFFAOYSA-N","PSMB9"
"2569","179324-69-7",142,"GXJABQQUPOEUTA-UHFFFAOYSA-N","PSMD1"
"2570","179324-69-7",142,"GXJABQQUPOEUTA-UHFFFAOYSA-N","PSMD2"
"2571","179324-69-7",142,"GXJABQQUPOEUTA-UHFFFAOYSA-N","RELA"
"2572","179324-69-7",142,"GXJABQQUPOEUTA-UHFFFAOYSA-N","CTRB1"
"2573","179324-69-7",142,"GXJABQQUPOEUTA-UHFFFAOYSA-N","CTSG"
"2574","179324-69-7",142,"GXJABQQUPOEUTA-UHFFFAOYSA-N","NFKB2"
"2575","180084-01-9",39,"WXAKEEQOWUHGCI-UHFFFAOYSA-N","HTR1B"
"2576","18046-21-4",24,"JIEKMACRVQTPRC-UHFFFAOYSA-N","PTGS1"
"2577","18046-21-4",24,"JIEKMACRVQTPRC-UHFFFAOYSA-N","PTGS2"
"2578","1811-28-5",36,"WDVSHHCDHLJJJR-UHFFFAOYSA-N","F2"
"2579","181640-09-5",31,"QNLIUVLFRVYNCV-UHFFFAOYSA-N","TACR2"
"2580","181695-72-7",30,"LNPDTQAFDNKSHK-UHFFFAOYSA-N","CA12"
"2581","181695-72-7",30,"LNPDTQAFDNKSHK-UHFFFAOYSA-N","PTGS2"
"2582","181695-72-7",30,"LNPDTQAFDNKSHK-UHFFFAOYSA-N","CA5A"
"2583","181695-72-7",30,"LNPDTQAFDNKSHK-UHFFFAOYSA-N","CA5B"
"2584","181695-72-7",30,"LNPDTQAFDNKSHK-UHFFFAOYSA-N","CA6"
"2585","181695-72-7",30,"LNPDTQAFDNKSHK-UHFFFAOYSA-N","CA13"
"2586","181695-72-7",30,"LNPDTQAFDNKSHK-UHFFFAOYSA-N","CA2"
"2587","181695-72-7",30,"LNPDTQAFDNKSHK-UHFFFAOYSA-N","CA14"
"2588","181695-72-7",30,"LNPDTQAFDNKSHK-UHFFFAOYSA-N","CA9"
"2589","1824-81-3",100,"QUXLCYFNVNNRBE-UHFFFAOYSA-N","NOS3"
"2590","183321-74-6",47,"AAKJLRGGTJKAMG-UHFFFAOYSA-N","ERBB3"
"2591","183321-74-6",47,"AAKJLRGGTJKAMG-UHFFFAOYSA-N","ERBB2"
"2592","183321-74-6",47,"AAKJLRGGTJKAMG-UHFFFAOYSA-N","EGFR"
"2593","183321-74-6",47,"AAKJLRGGTJKAMG-UHFFFAOYSA-N","STK10"
"2594","183321-74-6",47,"AAKJLRGGTJKAMG-UHFFFAOYSA-N","GAK"
"2595","183321-74-6",47,"AAKJLRGGTJKAMG-UHFFFAOYSA-N","SLCO2B1"
"2596","183321-74-6",47,"AAKJLRGGTJKAMG-UHFFFAOYSA-N","SLK"
"2597","183321-74-6",47,"AAKJLRGGTJKAMG-UHFFFAOYSA-N","MAP3K19"
"2598","1841-19-6",14,"QOYHHIBFXOOADH-UHFFFAOYSA-N","CACNG1"
"2599","1841-19-6",14,"QOYHHIBFXOOADH-UHFFFAOYSA-N","DRD2"
"2600","1841-19-6",14,"QOYHHIBFXOOADH-UHFFFAOYSA-N","HRH1"
"2601","1841-19-6",14,"QOYHHIBFXOOADH-UHFFFAOYSA-N","HTR1A"
"2602","1841-19-6",14,"QOYHHIBFXOOADH-UHFFFAOYSA-N","HTR1D"
"2603","1841-19-6",14,"QOYHHIBFXOOADH-UHFFFAOYSA-N","HTR1E"
"2604","1841-19-6",14,"QOYHHIBFXOOADH-UHFFFAOYSA-N","HTR2A"
"2605","1841-19-6",14,"QOYHHIBFXOOADH-UHFFFAOYSA-N","GLRA1"
"2606","1841-19-6",14,"QOYHHIBFXOOADH-UHFFFAOYSA-N","KCNH2"
"2607","184475-35-2",2,"XGALLCVXEZPNRQ-UHFFFAOYSA-N","EGFR"
"2608","184475-35-2",2,"XGALLCVXEZPNRQ-UHFFFAOYSA-N","ERBB2"
"2609","184475-35-2",2,"XGALLCVXEZPNRQ-UHFFFAOYSA-N","GAK"
"2610","184475-35-2",2,"XGALLCVXEZPNRQ-UHFFFAOYSA-N","RIPK2"
"2611","184475-35-2",2,"XGALLCVXEZPNRQ-UHFFFAOYSA-N","ABCG2"
"2612","185517-21-9",101,"YCYMCMYLORLIJX-UHFFFAOYSA-N","PTGS2"
"2613","185517-21-9",101,"YCYMCMYLORLIJX-UHFFFAOYSA-N","S100B"
"2614","18559-94-9",64,"NDAUXUAQIAJITI-UHFFFAOYSA-N","ADRB2"
"2615","1861-40-1",65,"SMDHCQAYESWHAE-UHFFFAOYSA-N","CYP1A1"
"2616","1861-40-1",65,"SMDHCQAYESWHAE-UHFFFAOYSA-N","CYP1A2"
"2617","1861-40-1",65,"SMDHCQAYESWHAE-UHFFFAOYSA-N","CYP2B6"
"2618","1861-40-1",65,"SMDHCQAYESWHAE-UHFFFAOYSA-N","CYP3A4"
"2619","1861-40-1",65,"SMDHCQAYESWHAE-UHFFFAOYSA-N","ESR1"
"2620","1861-40-1",65,"SMDHCQAYESWHAE-UHFFFAOYSA-N","MMP1"
"2621","1861-40-1",65,"SMDHCQAYESWHAE-UHFFFAOYSA-N","SULT2A1"
"2622","1861-40-1",65,"SMDHCQAYESWHAE-UHFFFAOYSA-N","UGT1A1"
"2623","186826-86-8",89,"FABPRXSRWADJSP-UHFFFAOYSA-N","TOP2A"
"2624","18694-40-1",6,"RHAXSHUQNIEUEY-UHFFFAOYSA-N","PTGS1"
"2625","18694-40-1",6,"RHAXSHUQNIEUEY-UHFFFAOYSA-N","PTGS2"
"2626","188627-80-7",112,"CZKPOZZJODAYPZ-UHFFFAOYSA-N","ITGA2B"
"2627","188627-80-7",112,"CZKPOZZJODAYPZ-UHFFFAOYSA-N","ITGB3"
"2628","191217-81-9",11,"FASDKYOPVNHBLU-UHFFFAOYSA-N","ADRA2A"
"2629","191217-81-9",11,"FASDKYOPVNHBLU-UHFFFAOYSA-N","ADRA2B"
"2630","191217-81-9",11,"FASDKYOPVNHBLU-UHFFFAOYSA-N","ADRA2C"
"2631","191217-81-9",11,"FASDKYOPVNHBLU-UHFFFAOYSA-N","DRD1"
"2632","191217-81-9",11,"FASDKYOPVNHBLU-UHFFFAOYSA-N","DRD2"
"2633","191217-81-9",11,"FASDKYOPVNHBLU-UHFFFAOYSA-N","DRD3"
"2634","191217-81-9",11,"FASDKYOPVNHBLU-UHFFFAOYSA-N","DRD4"
