"","cas","cluster","inchikey","short_key","target_gene"
"2937","77-92-9",99,"KRKNYBCHXYNGOX-UHFFFAOYSA-N","KRKNYBCHXYNGOX","TNFSF13B"
"2938","77-92-9",99,"KRKNYBCHXYNGOX-UHFFFAOYSA-N","KRKNYBCHXYNGOX","UCK2"
"2939","672-87-7",99,"NHTGHBARYWONDQ-UHFFFAOYSA-N","NHTGHBARYWONDQ","TH"
"2940","315-30-0",99,"OFCNXPDARWKPPY-UHFFFAOYSA-N","OFCNXPDARWKPPY","XDH"
"2941","38398-32-2",99,"PGTVWKLGGCQMBR-UHFFFAOYSA-N","PGTVWKLGGCQMBR","GABRA1"
"2942","38398-32-2",99,"PGTVWKLGGCQMBR-UHFFFAOYSA-N","PGTVWKLGGCQMBR","GABRA2"
"2943","38398-32-2",99,"PGTVWKLGGCQMBR-UHFFFAOYSA-N","PGTVWKLGGCQMBR","GABRA3"
"2944","38398-32-2",99,"PGTVWKLGGCQMBR-UHFFFAOYSA-N","PGTVWKLGGCQMBR","GABRA4"
"2945","38398-32-2",99,"PGTVWKLGGCQMBR-UHFFFAOYSA-N","PGTVWKLGGCQMBR","GABRA5"
"2946","38398-32-2",99,"PGTVWKLGGCQMBR-UHFFFAOYSA-N","PGTVWKLGGCQMBR","GABRA6"
"2947","104-14-3",99,"QHGUCRYDKWKLMG-UHFFFAOYSA-N","QHGUCRYDKWKLMG","F10"
"2948","104-14-3",99,"QHGUCRYDKWKLMG-UHFFFAOYSA-N","QHGUCRYDKWKLMG","TAAR1"
"2949","108-39-4",99,"RLSSMJSEOOYNOY-UHFFFAOYSA-N","RLSSMJSEOOYNOY","INS"
"2950","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","CHAT"
"2951","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","CHRNA10"
"2952","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","CHRNA2"
"2953","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","CHRNA3"
"2954","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","CHRNA4"
"2955","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","CHRNA5"
"2956","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","CHRNA6"
"2957","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","CHRNA7"
"2958","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","CHRNA9"
"2959","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","CHRNB2"
"2960","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","CHRNB3"
"2961","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","CHRNB4"
"2962","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","CYP19A1"
"2963","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","TBXAS1"
"2964","54-11-5",99,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","TRPA1"
"2965","882-09-7",99,"TXCGAZHTZHNUAI-UHFFFAOYSA-N","TXCGAZHTZHNUAI","PPARA"
"2966","80880-90-6",99,"VSWPGAIWKHPTKX-UHFFFAOYSA-N","VSWPGAIWKHPTKX","CHRM1"
"2967","69-72-7",99,"YGSDEFSMJLZEOE-UHFFFAOYSA-N","YGSDEFSMJLZEOE","AKR1C1"
"2968","69-72-7",99,"YGSDEFSMJLZEOE-UHFFFAOYSA-N","YGSDEFSMJLZEOE","ASIC3"
"2969","69-72-7",99,"YGSDEFSMJLZEOE-UHFFFAOYSA-N","YGSDEFSMJLZEOE","PTGS1"
"2970","69-72-7",99,"YGSDEFSMJLZEOE-UHFFFAOYSA-N","YGSDEFSMJLZEOE","PTGS2"
"2971","77-41-8",100,"AJXPJJZHWIXJCJ-UHFFFAOYSA-N","AJXPJJZHWIXJCJ","CACNA1G"
"2972","77-41-8",100,"AJXPJJZHWIXJCJ-UHFFFAOYSA-N","AJXPJJZHWIXJCJ","CACNA1H"
"2973","77-41-8",100,"AJXPJJZHWIXJCJ-UHFFFAOYSA-N","AJXPJJZHWIXJCJ","CACNA1I"
"2974","90098-04-7",100,"ALLWOAVDORUJLA-UHFFFAOYSA-N","ALLWOAVDORUJLA","FPR1"
"2975","26159-34-2",100,"CMWTZPSULFXXJA-UHFFFAOYSA-N","CMWTZPSULFXXJA","PTGS1"
"2976","26159-34-2",100,"CMWTZPSULFXXJA-UHFFFAOYSA-N","CMWTZPSULFXXJA","PTGS2"
"2977","57-66-9",100,"DBABZHXKTCFAPX-UHFFFAOYSA-N","DBABZHXKTCFAPX","PANX1"
"2978","57-66-9",100,"DBABZHXKTCFAPX-UHFFFAOYSA-N","DBABZHXKTCFAPX","SLC22A11"
"2979","57-66-9",100,"DBABZHXKTCFAPX-UHFFFAOYSA-N","DBABZHXKTCFAPX","SLC22A6"
"2980","57-66-9",100,"DBABZHXKTCFAPX-UHFFFAOYSA-N","DBABZHXKTCFAPX","SLC22A8"
"2981","57-66-9",100,"DBABZHXKTCFAPX-UHFFFAOYSA-N","DBABZHXKTCFAPX","SLCO1C1"
"2982","6620-60-6",100,"DGMKFQYCZXERLX-UHFFFAOYSA-N","DGMKFQYCZXERLX","CCKAR"
"2983","6620-60-6",100,"DGMKFQYCZXERLX-UHFFFAOYSA-N","DGMKFQYCZXERLX","CCKBR"
"2984","76-22-2",100,"DSSYKIVIOFKYAU-UHFFFAOYSA-N","DSSYKIVIOFKYAU","TRPV1"
"2985","26305-03-3",100,"FAXGPCHRFPCXOO-UHFFFAOYSA-N","FAXGPCHRFPCXOO","CTSB"
"2986","26305-03-3",100,"FAXGPCHRFPCXOO-UHFFFAOYSA-N","FAXGPCHRFPCXOO","CTSD"
"2987","26305-03-3",100,"FAXGPCHRFPCXOO-UHFFFAOYSA-N","FAXGPCHRFPCXOO","CTSL"
"2988","26305-03-3",100,"FAXGPCHRFPCXOO-UHFFFAOYSA-N","FAXGPCHRFPCXOO","REN"
"2989","154361-50-9",100,"GAGWJHPBXLXJQN-UHFFFAOYSA-N","GAGWJHPBXLXJQN","TYMS"
"2990","2387-59-9",100,"GBFLZEXEOZUWRN-UHFFFAOYSA-N","GBFLZEXEOZUWRN","GSTP1"
"2991","75847-73-3",100,"GBXSMTUPTTWBMN-UHFFFAOYSA-N","GBXSMTUPTTWBMN","ACE"
"2992","532-03-6",100,"GNXFOGHNGIVQEH-UHFFFAOYSA-N","GNXFOGHNGIVQEH","CA1"
"2993","651-06-9",100,"GPTONYMQFTZPKC-UHFFFAOYSA-N","GPTONYMQFTZPKC","DHFR"
"2994","130693-82-2",100,"IAVUPMFITXYVAF-UHFFFAOYSA-N","IAVUPMFITXYVAF","CA1"
"2995","130693-82-2",100,"IAVUPMFITXYVAF-UHFFFAOYSA-N","IAVUPMFITXYVAF","CA12"
"2996","130693-82-2",100,"IAVUPMFITXYVAF-UHFFFAOYSA-N","IAVUPMFITXYVAF","CA14"
"2997","130693-82-2",100,"IAVUPMFITXYVAF-UHFFFAOYSA-N","IAVUPMFITXYVAF","CA2"
"2998","130693-82-2",100,"IAVUPMFITXYVAF-UHFFFAOYSA-N","IAVUPMFITXYVAF","CA4"
"2999","130693-82-2",100,"IAVUPMFITXYVAF-UHFFFAOYSA-N","IAVUPMFITXYVAF","CA7"
"3000","72432-03-2",100,"IBAQFPQHRJAVAV-UHFFFAOYSA-N","IBAQFPQHRJAVAV","GAA"
"3001","72432-03-2",100,"IBAQFPQHRJAVAV-UHFFFAOYSA-N","IBAQFPQHRJAVAV","GANAB"
"3002","72432-03-2",100,"IBAQFPQHRJAVAV-UHFFFAOYSA-N","IBAQFPQHRJAVAV","GANC"
"3003","72432-03-2",100,"IBAQFPQHRJAVAV-UHFFFAOYSA-N","IBAQFPQHRJAVAV","MGAM"
"3004","51-15-0",100,"MHOAUIZFSQGCNM-UHFFFAOYSA-N","MHOAUIZFSQGCNM","ACHE"
"3005","51-15-0",100,"MHOAUIZFSQGCNM-UHFFFAOYSA-N","MHOAUIZFSQGCNM","BCHE"
"3006","230615-23-3",100,"JQSHBVHOMNKWFT-UHFFFAOYSA-N","JQSHBVHOMNKWFT","CHRNA3"
"3007","230615-23-3",100,"JQSHBVHOMNKWFT-UHFFFAOYSA-N","JQSHBVHOMNKWFT","CHRNA4"
"3008","230615-23-3",100,"JQSHBVHOMNKWFT-UHFFFAOYSA-N","JQSHBVHOMNKWFT","CHRNA6"
"3009","230615-23-3",100,"JQSHBVHOMNKWFT-UHFFFAOYSA-N","JQSHBVHOMNKWFT","CHRNA7"
"3010","110-15-6",100,"KDYFGRWQOYBRFD-UHFFFAOYSA-N","KDYFGRWQOYBRFD","ALDH5A1"
"3011","110-15-6",100,"KDYFGRWQOYBRFD-UHFFFAOYSA-N","KDYFGRWQOYBRFD","ASPH"
"3012","110-15-6",100,"KDYFGRWQOYBRFD-UHFFFAOYSA-N","KDYFGRWQOYBRFD","BBOX1"
"3013","110-15-6",100,"KDYFGRWQOYBRFD-UHFFFAOYSA-N","KDYFGRWQOYBRFD","HSD17B6"
"3014","110-15-6",100,"KDYFGRWQOYBRFD-UHFFFAOYSA-N","KDYFGRWQOYBRFD","OXCT1"
"3015","110-15-6",100,"KDYFGRWQOYBRFD-UHFFFAOYSA-N","KDYFGRWQOYBRFD","OXCT2"
"3016","110-15-6",100,"KDYFGRWQOYBRFD-UHFFFAOYSA-N","KDYFGRWQOYBRFD","P3H1"
"3017","110-15-6",100,"KDYFGRWQOYBRFD-UHFFFAOYSA-N","KDYFGRWQOYBRFD","P3H2"
"3018","110-15-6",100,"KDYFGRWQOYBRFD-UHFFFAOYSA-N","KDYFGRWQOYBRFD","P3H3"
"3019","110-15-6",100,"KDYFGRWQOYBRFD-UHFFFAOYSA-N","KDYFGRWQOYBRFD","P4HA1"
"3020","110-15-6",100,"KDYFGRWQOYBRFD-UHFFFAOYSA-N","KDYFGRWQOYBRFD","P4HA2"
"3021","110-15-6",100,"KDYFGRWQOYBRFD-UHFFFAOYSA-N","KDYFGRWQOYBRFD","PLOD1"
"3022","110-15-6",100,"KDYFGRWQOYBRFD-UHFFFAOYSA-N","KDYFGRWQOYBRFD","PLOD3"
"3023","110-15-6",100,"KDYFGRWQOYBRFD-UHFFFAOYSA-N","KDYFGRWQOYBRFD","SDHA"
"3024","110-15-6",100,"KDYFGRWQOYBRFD-UHFFFAOYSA-N","KDYFGRWQOYBRFD","SDHB"
"3025","110-15-6",100,"KDYFGRWQOYBRFD-UHFFFAOYSA-N","KDYFGRWQOYBRFD","SDHC"
"3026","110-15-6",100,"KDYFGRWQOYBRFD-UHFFFAOYSA-N","KDYFGRWQOYBRFD","SDHD"
"3027","110-15-6",100,"KDYFGRWQOYBRFD-UHFFFAOYSA-N","KDYFGRWQOYBRFD","SLC13A1"
"3028","110-15-6",100,"KDYFGRWQOYBRFD-UHFFFAOYSA-N","KDYFGRWQOYBRFD","SLC13A2"
"3029","110-15-6",100,"KDYFGRWQOYBRFD-UHFFFAOYSA-N","KDYFGRWQOYBRFD","SLC13A3"
"3030","110-15-6",100,"KDYFGRWQOYBRFD-UHFFFAOYSA-N","KDYFGRWQOYBRFD","SLC25A10"
"3031","110-15-6",100,"KDYFGRWQOYBRFD-UHFFFAOYSA-N","KDYFGRWQOYBRFD","SUCLA2"
"3032","110-15-6",100,"KDYFGRWQOYBRFD-UHFFFAOYSA-N","KDYFGRWQOYBRFD","SUCLG1"
"3033","110-15-6",100,"KDYFGRWQOYBRFD-UHFFFAOYSA-N","KDYFGRWQOYBRFD","SUCLG2"
"3034","110-15-6",100,"KDYFGRWQOYBRFD-UHFFFAOYSA-N","KDYFGRWQOYBRFD","SUCNR1"
"3035","110-15-6",100,"KDYFGRWQOYBRFD-UHFFFAOYSA-N","KDYFGRWQOYBRFD","TMLHE"
"3036","51781-21-6",100,"LWAFSWPYPHEXKX-UHFFFAOYSA-N","LWAFSWPYPHEXKX","ADRB1"
"3037","51781-21-6",100,"LWAFSWPYPHEXKX-UHFFFAOYSA-N","LWAFSWPYPHEXKX","ADRB2"
"3038","51781-21-6",100,"LWAFSWPYPHEXKX-UHFFFAOYSA-N","LWAFSWPYPHEXKX","ADRB3"
"3039","68367-52-2",100,"LXANPKRCLVQAOG-UHFFFAOYSA-N","LXANPKRCLVQAOG","AKR1B1"
"3040","65-23-6",100,"LXNHXLLTXMVWPM-UHFFFAOYSA-N","LXNHXLLTXMVWPM","DDC"
"3041","65-23-6",100,"LXNHXLLTXMVWPM-UHFFFAOYSA-N","LXNHXLLTXMVWPM","PDXK"
"3042","56715-13-0",100,"METKIMKYRPQLGS-UHFFFAOYSA-N","METKIMKYRPQLGS","ADRB1"
"3043","56715-13-0",100,"METKIMKYRPQLGS-UHFFFAOYSA-N","METKIMKYRPQLGS","ADRB2"
"3044","56715-13-0",100,"METKIMKYRPQLGS-UHFFFAOYSA-N","METKIMKYRPQLGS","LTF"
"3045","56715-13-0",100,"METKIMKYRPQLGS-UHFFFAOYSA-N","METKIMKYRPQLGS","PLA2G2E"
"3046","1772-03-8",100,"MSWZFWKMSRAUBD-UHFFFAOYSA-N","MSWZFWKMSRAUBD","IL1B"
"3047","7424-00-2",100,"NIGWMJHCCYYCSF-UHFFFAOYSA-N","NIGWMJHCCYYCSF","PAH"
"3048","7424-00-2",100,"NIGWMJHCCYYCSF-UHFFFAOYSA-N","NIGWMJHCCYYCSF","TPH1"
"3049","7424-00-2",100,"NIGWMJHCCYYCSF-UHFFFAOYSA-N","NIGWMJHCCYYCSF","TPH2"
"3050","89-78-1",100,"NOOLISFMXDJSKH-UHFFFAOYSA-N","NOOLISFMXDJSKH","OPRK1"
"3051","89-78-1",100,"NOOLISFMXDJSKH-UHFFFAOYSA-N","NOOLISFMXDJSKH","TRPA1"
"3052","89-78-1",100,"NOOLISFMXDJSKH-UHFFFAOYSA-N","NOOLISFMXDJSKH","TRPM8"
"3053","89-78-1",100,"NOOLISFMXDJSKH-UHFFFAOYSA-N","NOOLISFMXDJSKH","TRPV3"
"3054","51-45-6",100,"NTYJJOPFIAHURM-UHFFFAOYSA-N","NTYJJOPFIAHURM","HRH1"
"3055","51-45-6",100,"NTYJJOPFIAHURM-UHFFFAOYSA-N","NTYJJOPFIAHURM","HRH2"
"3056","51-45-6",100,"NTYJJOPFIAHURM-UHFFFAOYSA-N","NTYJJOPFIAHURM","HRH3"
"3057","51-45-6",100,"NTYJJOPFIAHURM-UHFFFAOYSA-N","NTYJJOPFIAHURM","HRH4"
"3058","60-18-4",100,"OUYCCCASQSFEME-UHFFFAOYSA-N","OUYCCCASQSFEME","TAT"
"3059","60-18-4",100,"OUYCCCASQSFEME-UHFFFAOYSA-N","OUYCCCASQSFEME","TH"
"3060","60-18-4",100,"OUYCCCASQSFEME-UHFFFAOYSA-N","OUYCCCASQSFEME","YARS"
"3061","60-18-4",100,"OUYCCCASQSFEME-UHFFFAOYSA-N","OUYCCCASQSFEME","YARS2"
"3062","145821-59-6",100,"PBJUNZJWGZTSKL-UHFFFAOYSA-N","PBJUNZJWGZTSKL","SLC6A1"
"3063","59-67-6",100,"PVNIIMVLHYAWGP-UHFFFAOYSA-N","PVNIIMVLHYAWGP","DGAT2"
"3064","59-67-6",100,"PVNIIMVLHYAWGP-UHFFFAOYSA-N","PVNIIMVLHYAWGP","HCAR1"
"3065","59-67-6",100,"PVNIIMVLHYAWGP-UHFFFAOYSA-N","PVNIIMVLHYAWGP","HCAR2"
"3066","59-67-6",100,"PVNIIMVLHYAWGP-UHFFFAOYSA-N","PVNIIMVLHYAWGP","HCAR3"
"3067","59-67-6",100,"PVNIIMVLHYAWGP-UHFFFAOYSA-N","PVNIIMVLHYAWGP","NNMT"
"3068","59-67-6",100,"PVNIIMVLHYAWGP-UHFFFAOYSA-N","PVNIIMVLHYAWGP","QPRT"
"3069","92-13-7",100,"QCHFTSOMWOSFHM-UHFFFAOYSA-N","QCHFTSOMWOSFHM","CHRM1"
"3070","92-13-7",100,"QCHFTSOMWOSFHM-UHFFFAOYSA-N","QCHFTSOMWOSFHM","CHRM2"
"3071","92-13-7",100,"QCHFTSOMWOSFHM-UHFFFAOYSA-N","QCHFTSOMWOSFHM","CHRM3"
"3072","92-13-7",100,"QCHFTSOMWOSFHM-UHFFFAOYSA-N","QCHFTSOMWOSFHM","CHRM4"
"3073","92-13-7",100,"QCHFTSOMWOSFHM-UHFFFAOYSA-N","QCHFTSOMWOSFHM","CHRM5"
"3074","60-32-2",100,"SLXKOJJOQWFEFD-UHFFFAOYSA-N","SLXKOJJOQWFEFD","LPA"
"3075","60-32-2",100,"SLXKOJJOQWFEFD-UHFFFAOYSA-N","SLXKOJJOQWFEFD","PLAT"
"3076","60-32-2",100,"SLXKOJJOQWFEFD-UHFFFAOYSA-N","SLXKOJJOQWFEFD","PLG"
"3077","25162-00-9",100,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","CHAT"
"3078","25162-00-9",100,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","CHRNA10"
"3079","25162-00-9",100,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","CHRNA2"
"3080","25162-00-9",100,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","CHRNA3"
"3081","25162-00-9",100,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","CHRNA4"
"3082","25162-00-9",100,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","CHRNA5"
"3083","25162-00-9",100,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","CHRNA6"
"3084","25162-00-9",100,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","CHRNA7"
"3085","25162-00-9",100,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","CHRNA9"
"3086","25162-00-9",100,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","CHRNB2"
"3087","25162-00-9",100,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","CHRNB3"
"3088","25162-00-9",100,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","CHRNB4"
"3089","25162-00-9",100,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","CYP19A1"
"3090","25162-00-9",100,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","TBXAS1"
"3091","25162-00-9",100,"SNICXCGAKADSCV-UHFFFAOYSA-N","SNICXCGAKADSCV","TRPA1"
"3092","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","CA1"
"3093","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","CA10"
"3094","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","CA11"
"3095","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","CA12"
"3096","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","CA13"
"3097","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","CA14"
"3098","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","CA2"
"3099","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","CA3"
"3100","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","CA4"
"3101","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","CA5A"
"3102","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","CA5B"
"3103","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","CA6"
"3104","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","CA7"
"3105","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","CA8"
"3106","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","CA9"
"3107","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","CACNA1G"
"3108","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","CACNA1H"
"3109","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","CACNA1I"
"3110","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","MAOA"
"3111","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","MAOB"
"3112","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","SCN10A"
"3113","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","SCN11A"
"3114","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","SCN1A"
"3115","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","SCN1B"
"3116","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","SCN2A"
"3117","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","SCN2B"
"3118","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","SCN3A"
"3119","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","SCN3B"
"3120","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","SCN4A"
"3121","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","SCN4B"
"3122","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","SCN5A"
"3123","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","SCN7A"
"3124","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","SCN8A"
"3125","68291-97-4",100,"UBQNRHZMVUUOMG-UHFFFAOYSA-N","UBQNRHZMVUUOMG","SCN9A"
"3126","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","ADORA1"
"3127","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","CACNA1A"
"3128","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","CACNA1B"
"3129","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","CACNA1C"
"3130","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","CACNA1D"
"3131","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","CACNA1E"
"3132","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","CACNA1F"
"3133","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","CACNA1G"
"3134","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","CACNA1H"
"3135","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","CACNA1I"
"3136","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","CACNA1S"
"3137","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","CACNA2D1"
"3138","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","CACNA2D2"
"3139","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","CACNA2D3"
"3140","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","CACNA2D4"
"3141","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","CACNB1"
"3142","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","CACNB2"
"3143","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","CACNB3"
"3144","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","CACNB4"
"3145","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","CACNG1"
"3146","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","CACNG2"
"3147","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","CACNG3"
"3148","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","CACNG4"
"3149","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","CACNG5"
"3150","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","CACNG6"
"3151","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","CACNG7"
"3152","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","CACNG8"
"3153","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","GRIN1"
"3154","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","GRIN2A"
"3155","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","GRIN2B"
"3156","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","GRIN2C"
"3157","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","GRIN2D"
"3158","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","GRIN3A"
"3159","60142-96-3",100,"UGJMXCAKCUNAIE-UHFFFAOYSA-N","UGJMXCAKCUNAIE","GRIN3B"
